Name           :	1mgmlAuDDT_O15	
User           :	Isaac	
Date           :	8/6/2014	

Probe1         :	Wilhelmy	
Perimeter      : 	39.240	

Probe2         :	Wilhelmy	
Perimeter      : 	39.240	

Trough         :	Extra Small	
Width          :	50.0	
Area           :	7035.0	
Symmetric comp :	True	

Subphase       :	Water	
Surface tension:	72.80	
pH             :	7.00	
Temperature    :	19.5	

Addition       :		
Concentration  :		
Unit           :	Unknown         	

Substance1     :	Au NP	
MW             :	197.0	
Concentration  :	1.000	
Unit           :	mg/ml           	
Volume         :	400.00	

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	Unknown         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	Rectangle       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
142.46	31.547	-12.476	38.80	0.32	11.121	7.889	-109.37		-0.88	0.000
142.74	31.486	-12.260	38.86	0.32	10.913	7.695	-85.33		-0.88	0.000
143.02	31.446	-12.007	38.90	0.32	10.740	7.507	-82.06		-0.88	0.000
143.30	31.385	-11.719	38.97	0.32	10.605	7.333	-74.79		-0.88	0.000
143.57	31.328	-11.394	39.02	0.32	10.472	7.185	-61.46		-0.88	0.000
143.85	31.272	-11.058	39.08	0.32	10.330	7.055	-41.94		-0.88	0.000
144.12	31.236	-10.673	39.11	0.32	10.218	6.938	-55.92		-0.88	0.000
144.40	31.185	-10.276	39.17	0.32	10.131	6.832	-70.10		-0.88	0.000
144.67	31.133	-9.832	39.22	0.32	10.031	6.733	-103.41		-0.88	0.000
144.95	31.086	-9.387	39.26	0.32	9.949	6.646	-114.21		-0.88	0.000
145.22	31.055	-8.894	39.29	0.32	9.879	6.566	-130.06		-0.88	0.000
145.50	31.013	-8.389	39.34	0.32	9.841	6.494	-117.95		-0.88	0.000
145.77	30.972	-7.861	39.38	0.32	9.784	6.459	-63.10		-0.88	0.000
146.05	30.933	-7.308	39.42	0.32	9.734	6.395	-23.51		-0.88	0.000
146.31	30.910	-6.743	39.44	0.32	9.701	6.341	24.16		-0.88	0.000
146.58	30.880	-6.154	39.47	0.32	9.660	6.289	25.64		-0.88	0.000
146.85	30.851	-5.565	39.50	0.32	9.616	6.254	2.85		-0.88	0.000
147.12	30.833	-4.952	39.52	0.32	9.594	6.223	1.83		-0.88	0.000
147.39	30.810	-4.339	39.54	0.32	9.584	6.196	-8.26		-0.88	0.000
147.67	30.795	-3.702	39.56	0.32	9.574	6.176	-19.74		-0.88	0.000
147.94	30.782	-3.053	39.57	0.32	9.564	6.158	-65.04		-0.88	0.000
148.21	30.767	-2.392	39.58	0.32	9.547	6.154	-98.26		-0.88	0.000
148.48	30.756	-1.743	39.59	0.32	9.552	6.142	-150.96		-0.88	0.000
148.75	30.755	-1.082	39.59	0.32	9.553	6.137	-181.97		-0.88	0.000
149.02	30.751	-0.421	39.60	0.32	9.547	6.135	-244.09		-0.88	0.000
149.29	30.751	0.228	39.60	0.32	9.555	6.136	-258.72		-0.88	0.000
149.56	30.751	0.901	39.60	0.32	9.575	6.141	-244.03		-0.88	0.000
149.83	30.751	1.563	39.60	0.32	9.556	6.148	-212.57		-0.88	0.000
150.09	30.751	2.224	39.60	0.32	9.572	6.154	-149.31		-0.88	0.000
150.37	30.759	2.873	39.59	0.32	9.578	6.157	-123.87		-0.88	0.000
150.64	30.773	3.510	39.58	0.32	9.575	6.160	-101.28		-0.88	0.000
150.91	30.794	4.147	39.56	0.32	9.573	6.164	-81.32		-0.88	0.000
151.18	30.815	4.784	39.53	0.32	9.573	6.167	-33.88		-0.88	0.000
151.44	30.833	5.397	39.52	0.32	9.580	6.168	-12.20		-0.88	0.000
151.71	30.863	5.986	39.49	0.32	9.580	6.171	44.61		-0.88	0.000
151.98	30.894	6.562	39.46	0.32	9.583	6.174	63.91		-0.88	0.000
152.25	30.915	7.127	39.43	0.32	9.587	6.176	74.14		-0.88	0.000
152.52	30.954	7.668	39.40	0.32	9.585	6.177	69.84		-0.88	0.000
152.79	30.994	8.209	39.36	0.32	9.589	6.180	45.37		-0.88	0.000
153.06	31.021	8.714	39.33	0.32	9.613	6.184	-21.81		-0.88	0.000
153.34	31.065	9.195	39.28	0.32	9.633	6.203	-47.41		-0.88	0.000
153.61	31.114	9.651	39.24	0.32	9.659	6.225	-88.39		-0.88	0.000
153.88	31.164	10.096	39.19	0.32	9.693	6.257	-108.46		-0.88	0.000
154.16	31.199	10.517	39.15	0.32	9.717	6.296	-164.40		-0.88	0.000
154.43	31.251	10.901	39.10	0.32	9.752	6.339	-190.29		-0.88	0.000
154.70	31.306	11.250	39.04	0.32	9.803	6.387	-219.92		-0.88	0.000
154.98	31.344	11.575	39.01	0.32	9.840	6.407	-211.91		-0.88	0.000
155.25	31.404	11.875	38.95	0.32	9.881	6.457	-197.48		-0.88	0.000
155.52	31.464	12.139	38.89	0.32	9.926	6.507	-144.28		-0.88	0.000
155.79	31.526	12.368	38.82	0.32	9.967	6.559	-111.06		-0.88	0.000
156.07	31.567	12.572	38.78	0.32	10.024	6.612	-45.93		-0.88	0.000
156.34	31.628	12.740	38.72	0.32	10.076	6.667	-19.59		-0.88	0.000
156.61	31.694	12.873	38.66	0.32	10.110	6.728	22.31		-0.88	0.000
156.88	31.736	12.969	38.61	0.32	10.166	6.796	32.05		-0.88	0.000
157.15	31.801	13.029	38.55	0.32	10.238	6.869	51.95		-0.88	0.000
157.42	31.867	13.065	38.48	0.31	10.323	6.952	53.77		-0.88	0.000
157.69	31.910	13.053	38.44	0.31	10.420	6.997	33.49		-0.88	0.000
157.97	31.976	13.017	38.37	0.31	10.558	7.092	12.49		-0.88	0.000
158.24	32.041	12.945	38.31	0.31	10.713	7.207	-50.90		-0.88	0.000
158.51	32.105	12.837	38.24	0.31	10.876	7.347	-91.80		-0.88	0.000
158.79	32.147	12.692	38.20	0.31	10.967	7.507	-175.63		-0.88	0.000
159.06	32.212	12.524	38.14	0.31	11.163	7.682	-214.02		-0.88	0.000
159.34	32.273	12.308	38.08	0.31	11.366	7.876	-276.88		-0.88	0.000
159.61	32.333	12.067	38.02	0.31	11.557	8.075	-297.69		-0.88	0.000
159.88	32.372	11.791	37.98	0.31	11.757	8.280	-308.88		-0.88	0.000
160.16	32.432	11.490	37.92	0.31	11.973	8.485	-317.72		-0.88	0.000
160.43	32.487	11.154	37.86	0.31	12.173	8.588	-359.50		-0.88	0.000
160.71	32.524	10.793	37.83	0.31	12.373	8.795	-385.09		-0.88	0.000
160.98	32.577	10.397	37.77	0.31	12.552	8.995	-427.59		-0.88	0.000
161.26	32.627	9.964	37.72	0.31	12.734	9.186	-436.61		-0.88	0.000
161.53	32.677	9.519	37.67	0.31	12.826	9.366	-450.23		-0.88	0.000
161.80	32.706	9.050	37.64	0.31	13.002	9.547	-455.85		-0.88	0.000
162.08	32.751	8.546	37.60	0.31	13.173	9.721	-466.75		-0.88	0.000
162.35	32.792	8.041	37.56	0.31	13.329	9.886	-477.00		-0.88	0.000
162.63	32.829	7.488	37.52	0.31	13.477	10.044	-509.09		-0.88	0.000
162.91	32.855	6.923	37.49	0.31	13.608	10.192	-518.18		-0.88	0.000
163.18	32.887	6.334	37.46	0.31	13.723	10.324	-481.80		-0.88	0.000
163.45	32.918	5.721	37.43	0.31	13.835	10.447	-439.73		-0.88	0.000
163.73	32.945	5.108	37.41	0.31	13.939	10.503	-335.66		-0.88	0.000
164.01	32.962	4.483	37.39	0.31	14.020	10.607	-284.66		-0.88	0.000
164.28	32.979	3.834	37.37	0.31	14.089	10.701	-212.62		-0.88	0.000
164.55	32.997	3.185	37.35	0.31	14.135	10.778	-181.18		-0.88	0.000
164.83	33.006	2.524	37.34	0.31	14.188	10.848	-127.15		-0.88	0.000
165.10	33.017	1.863	37.33	0.31	14.210	10.903	-45.74		-0.88	0.000
165.37	33.026	1.190	37.32	0.31	14.239	10.947	-3.54		-0.88	0.000
165.64	33.027	0.517	37.32	0.31	14.273	10.976	30.33		-0.88	0.000
165.90	33.027	-0.132	37.32	0.31	14.274	10.997	55.53		-0.88	0.000
166.17	33.027	-0.781	37.32	0.31	14.275	11.000	55.04		-0.88	0.000
166.43	33.027	-1.430	37.32	0.31	14.274	11.002	40.78		-0.88	0.000
166.70	33.027	-2.079	37.32	0.31	14.272	11.000	33.35		-0.88	0.000
166.97	33.020	-2.728	37.33	0.31	14.270	10.994	18.19		-0.88	0.000
167.25	33.004	-3.365	37.35	0.31	14.256	10.984	25.20		-0.88	0.000
167.52	32.992	-4.014	37.36	0.31	14.237	10.977	30.02		-0.88	0.000
167.79	32.969	-4.639	37.38	0.31	14.201	10.964	21.72		-0.88	0.000
168.07	32.944	-5.264	37.41	0.31	14.177	10.946	-43.77		-0.88	0.000
168.34	32.926	-5.877	37.42	0.31	14.115	10.919	-90.92		-0.88	0.000
168.62	32.894	-6.466	37.46	0.31	14.058	10.897	-176.35		-0.88	0.000
168.89	32.859	-7.043	37.49	0.31	14.071	10.836	-210.71		-0.88	0.000
169.17	32.823	-7.608	37.53	0.31	14.039	10.784	-276.89		-0.88	0.000
169.44	32.797	-8.149	37.55	0.31	14.021	10.750	-299.51		-0.88	0.000
169.72	32.754	-8.666	37.60	0.31	14.003	10.723	-334.57		-0.88	0.000
170.00	32.709	-9.159	37.64	0.31	13.937	10.697	-341.99		-0.88	0.000
170.28	32.663	-9.651	37.69	0.31	13.834	10.653	-342.43		-0.88	0.000
170.56	32.612	-10.096	37.74	0.31	13.736	10.565	-313.56		-0.88	0.000
170.84	32.579	-10.517	37.77	0.31	13.625	10.456	-296.05		-0.88	0.000
171.12	32.524	-10.913	37.83	0.31	13.481	10.320	-265.43		-0.88	0.000
171.39	32.468	-11.274	37.88	0.31	13.342	10.171	-257.82		-0.88	0.000
171.67	32.413	-11.599	37.94	0.31	13.191	10.013	-260.26		-0.88	0.000
171.95	32.373	-11.899	37.98	0.31	13.050	9.850	-272.99		-0.88	0.000
172.22	32.313	-12.163	38.04	0.31	12.893	9.681	-312.54		-0.88	0.000
172.50	32.250	-12.404	38.10	0.31	12.819	9.515	-316.53		-0.88	0.000
172.78	32.190	-12.596	38.16	0.31	12.666	9.432	-297.26		-0.88	0.000
173.06	32.147	-12.752	38.20	0.31	12.494	9.261	-284.79		-0.88	0.000
173.33	32.082	-12.885	38.27	0.31	12.329	9.091	-246.71		-0.88	0.000
173.61	32.018	-12.981	38.33	0.31	12.156	8.915	-193.21		-0.88	0.000
173.89	31.953	-13.041	38.40	0.31	12.013	8.736	-157.11		-0.88	0.000
174.17	31.909	-13.065	38.44	0.31	11.844	8.562	-75.59		-0.88	0.000
174.44	31.844	-13.053	38.51	0.31	11.682	8.391	-30.05		-0.88	0.000
174.71	31.778	-13.005	38.57	0.32	11.528	8.218	36.32		-0.88	0.000
174.99	31.715	-12.921	38.63	0.32	11.369	8.052	62.55		-0.88	0.000
175.26	31.672	-12.800	38.68	0.32	11.155	7.890	53.25		-0.88	0.000
175.53	31.608	-12.644	38.74	0.32	11.053	7.714	32.99		-0.88	0.000
175.81	31.545	-12.464	38.81	0.32	10.860	7.521	-28.21		-0.88	0.000
176.08	31.505	-12.248	38.84	0.32	10.667	7.425	-68.93		-0.88	0.000
176.36	31.444	-11.995	38.91	0.32	10.505	7.247	-158.10		-0.88	0.000
176.63	31.383	-11.719	38.97	0.32	10.381	7.084	-205.02		-0.88	0.000
176.92	31.327	-11.394	39.02	0.32	10.240	6.942	-262.01		-0.88	0.000
177.20	31.271	-11.046	39.08	0.32	10.117	6.819	-273.24		-0.88	0.000
177.48	31.233	-10.661	39.12	0.32	10.013	6.704	-272.32		-0.88	0.000
177.75	31.181	-10.240	39.17	0.32	9.918	6.600	-249.62		-0.88	0.000
178.03	31.131	-9.808	39.22	0.32	9.826	6.508	-181.31		-0.88	0.000
178.30	31.085	-9.351	39.27	0.32	9.757	6.418	-140.13		-0.88	0.000
178.57	31.053	-8.858	39.30	0.32	9.722	6.344	-107.49		-0.88	0.000
178.85	31.012	-8.353	39.34	0.32	9.658	6.272	-100.26		-0.88	0.000
179.12	30.969	-7.825	39.38	0.32	9.607	6.209	-102.34		-0.88	0.000
179.40	30.946	-7.272	39.40	0.32	9.553	6.156	-110.87		-0.88	0.000
179.67	30.910	-6.695	39.44	0.32	9.515	6.127	-122.40		-0.88	0.000
179.94	30.880	-6.118	39.47	0.32	9.486	6.085	-174.93		-0.88	0.000
180.22	30.850	-5.517	39.50	0.32	9.455	6.046	-204.47		-0.88	0.000
180.49	30.833	-4.904	39.52	0.32	9.434	6.014	-279.72		-0.88	0.000
180.76	30.810	-4.267	39.54	0.32	9.413	5.990	-321.51		-0.88	0.000
181.04	30.794	-3.618	39.56	0.32	9.411	5.968	-406.38		-0.88	0.000
181.32	30.777	-2.969	39.57	0.32	9.398	5.955	-438.28		-0.88	0.000
181.59	30.768	-2.296	39.58	0.32	9.394	5.945	-478.35		-0.88	0.000
181.86	30.763	-1.623	39.59	0.32	9.398	5.938	-487.05		-0.88	0.000
182.14	30.754	-0.950	39.60	0.32	9.381	5.935	-474.38		-0.88	0.000
182.40	30.753	-0.288	39.60	0.32	9.398	5.933	-461.94		-0.88	0.000
182.67	30.753	0.373	39.60	0.32	9.407	5.934	-418.89		-0.88	0.000
182.94	30.753	1.034	39.60	0.32	9.408	5.939	-394.59		-0.88	0.000
183.21	30.753	1.695	39.60	0.32	9.414	5.945	-317.56		-0.88	0.000
183.48	30.753	2.344	39.60	0.32	9.413	5.950	-270.76		-0.88	0.000
183.75	30.768	2.993	39.58	0.32	9.415	5.955	-177.12		-0.88	0.000
184.02	30.783	3.630	39.57	0.32	9.420	5.960	-132.65		-0.88	0.000
184.29	30.797	4.267	39.55	0.32	9.418	5.963	-41.92		-0.88	0.000
184.57	30.822	4.892	39.53	0.32	9.424	5.966	7.17		-0.88	0.000
184.84	30.846	5.505	39.50	0.32	9.421	5.967	101.72		-0.88	0.000
185.10	30.867	6.106	39.48	0.32	9.431	5.968	141.90		-0.88	0.000
185.38	30.900	6.695	39.45	0.32	9.431	5.972	171.52		-0.88	0.000
185.65	30.933	7.248	39.42	0.32	9.433	5.975	170.59		-0.88	0.000
185.92	30.959	7.800	39.39	0.32	9.435	5.978	135.85		-0.88	0.000
186.19	31.001	8.329	39.35	0.32	9.446	5.980	101.23		-0.88	0.000
186.46	31.044	8.834	39.31	0.32	9.457	5.988	2.29		-0.88	0.000
186.73	31.072	9.315	39.28	0.32	9.472	6.009	-55.32		-0.88	0.000
187.01	31.121	9.772	39.23	0.32	9.519	6.036	-175.56		-0.88	0.000
187.28	31.172	10.192	39.18	0.32	9.552	6.053	-223.78		-0.88	0.000
187.55	31.222	10.601	39.13	0.32	9.582	6.093	-299.99		-0.88	0.000
187.83	31.258	10.986	39.09	0.32	9.633	6.133	-326.61		-0.88	0.000
188.10	31.313	11.334	39.04	0.32	9.649	6.177	-370.19		-0.88	0.000
188.37	31.372	11.647	38.98	0.32	9.683	6.223	-375.21		-0.88	0.000
188.64	31.410	11.935	38.94	0.32	9.725	6.271	-362.15		-0.88	0.000
188.92	31.471	12.200	38.88	0.32	9.779	6.319	-338.41		-0.88	0.000
189.19	31.532	12.416	38.82	0.32	9.806	6.368	-256.32		-0.88	0.000
189.46	31.594	12.608	38.76	0.32	9.851	6.417	-198.57		-0.88	0.000
189.74	31.636	12.764	38.71	0.32	9.924	6.476	-65.47		-0.88	0.000
190.01	31.703	12.897	38.65	0.32	9.976	6.506	4.58		-0.88	0.000
190.28	31.765	12.981	38.58	0.32	10.026	6.572	89.42		-0.88	0.000
190.55	31.809	13.041	38.54	0.32	10.077	6.639	98.12		-0.88	0.000
190.82	31.874	13.065	38.48	0.31	10.146	6.711	85.39		-0.88	0.000
191.09	31.940	13.053	38.41	0.31	10.243	6.797	74.91		-0.88	0.000
191.36	32.005	13.005	38.34	0.31	10.375	6.892	34.58		-0.88	0.000
191.63	32.047	12.921	38.30	0.31	10.509	7.012	13.02		-0.88	0.000
191.91	32.112	12.812	38.24	0.31	10.670	7.149	-47.38		-0.88	0.000
192.18	32.174	12.656	38.18	0.31	10.856	7.306	-81.00		-0.88	0.000
192.46	32.218	12.476	38.13	0.31	11.046	7.392	-168.78		-0.88	0.000
192.73	32.279	12.260	38.07	0.31	11.222	7.573	-219.71		-0.88	0.000
193.01	32.341	12.007	38.01	0.31	11.330	7.765	-295.95		-0.88	0.000
193.28	32.399	11.731	37.95	0.31	11.526	7.963	-311.27		-0.88	0.000
193.56	32.438	11.418	37.91	0.31	11.729	8.168	-284.95		-0.88	0.000
193.83	32.494	11.070	37.86	0.31	11.927	8.373	-254.30		-0.88	0.000
194.11	32.550	10.697	37.80	0.31	12.121	8.572	-160.71		-0.88	0.000
194.38	32.603	10.288	37.75	0.31	12.308	8.767	-108.17		-0.88	0.000
194.66	32.636	9.856	37.71	0.31	12.501	8.956	-55.67		-0.88	0.000
194.93	32.683	9.399	37.67	0.31	12.674	9.142	-49.58		-0.88	0.000
195.21	32.728	8.918	37.62	0.31	12.839	9.324	-64.32		-0.88	0.000
195.48	32.772	8.413	37.58	0.31	13.005	9.493	-68.41		-0.88	0.000
195.76	32.800	7.885	37.55	0.31	13.083	9.574	-81.26		-0.88	0.000
196.03	32.836	7.332	37.51	0.31	13.223	9.737	-95.67		-0.88	0.000
196.31	32.872	6.767	37.48	0.31	13.356	9.883	-154.68		-0.88	0.000
196.58	32.892	6.190	37.46	0.31	13.480	10.021	-233.44		-0.88	0.000
196.85	32.923	5.577	37.43	0.31	13.593	10.148	-266.45		-0.88	0.000
197.13	32.947	4.964	37.40	0.31	13.697	10.260	-305.91		-0.88	0.000
197.40	32.972	4.339	37.38	0.31	13.783	10.362	-294.32		-0.88	0.000
197.68	32.982	3.678	37.37	0.31	13.844	10.452	-230.88		-0.88	0.000
197.95	33.000	3.029	37.35	0.31	13.914	10.526	-198.02		-0.88	0.000
198.22	33.011	2.368	37.34	0.31	13.972	10.592	-142.19		-0.88	0.000
198.49	33.018	1.695	37.33	0.31	13.970	10.622	-116.30		-0.88	0.000
198.76	33.023	1.046	37.33	0.31	14.009	10.665	-69.34		-0.88	0.000
199.04	33.026	0.385	37.32	0.31	14.029	10.701	-53.28		-0.88	0.000
199.31	33.027	-0.276	37.32	0.31	14.036	10.719	-42.79		-0.88	0.000
199.57	33.027	-0.950	37.32	0.31	14.031	10.727	-41.31		-0.88	0.000
199.84	33.027	-1.611	37.32	0.31	14.032	10.729	-53.60		-0.88	0.000
200.11	33.027	-2.260	37.32	0.31	14.028	10.725	-72.26		-0.88	0.000
200.39	33.020	-2.909	37.33	0.31	14.029	10.722	-121.66		-0.88	0.000
200.67	33.003	-3.558	37.35	0.31	14.012	10.713	-155.13		-0.88	0.000
200.95	32.982	-4.207	37.37	0.31	13.997	10.705	-177.25		-0.88	0.000
201.22	32.959	-4.856	37.39	0.31	13.962	10.697	-172.66		-0.88	0.000
201.51	32.941	-5.481	37.41	0.31	13.926	10.678	-146.29		-0.88	0.000
201.78	32.913	-6.094	37.44	0.31	13.868	10.654	-129.21		-0.88	0.000
202.06	32.881	-6.707	37.47	0.31	13.826	10.604	-69.62		-0.88	0.000
202.34	32.845	-7.272	37.51	0.31	13.806	10.545	-30.60		-0.88	0.000
202.61	32.820	-7.825	37.53	0.31	13.784	10.498	28.56		-0.88	0.000
202.88	32.779	-8.365	37.57	0.31	13.771	10.468	48.83		-0.88	0.000
203.15	32.736	-8.870	37.61	0.31	13.725	10.443	49.07		-0.88	0.000
203.43	32.688	-9.351	37.66	0.31	13.640	10.412	30.36		-0.88	0.000
203.70	32.656	-9.808	37.69	0.31	13.583	10.346	-20.80		-0.88	0.000
203.98	32.608	-10.240	37.74	0.31	13.483	10.245	-57.50		-0.88	0.000
204.25	32.555	-10.637	37.79	0.31	13.353	10.122	-136.74		-0.88	0.000
204.53	32.500	-11.022	37.85	0.31	13.220	10.050	-170.47		-0.88	0.000
204.81	32.463	-11.370	37.89	0.31	13.079	9.899	-219.56		-0.88	0.000
205.08	32.405	-11.683	37.94	0.31	12.922	9.739	-274.64		-0.88	0.000
205.36	32.346	-11.983	38.00	0.31	12.777	9.573	-305.40		-0.88	0.000
205.64	32.285	-12.236	38.07	0.31	12.631	9.402	-360.85		-0.88	0.000
205.92	32.245	-12.452	38.11	0.31	12.475	9.234	-367.04		-0.88	0.000
206.20	32.182	-12.644	38.17	0.31	12.307	9.067	-353.87		-0.88	0.000
206.47	32.118	-12.800	38.23	0.31	12.143	8.891	-335.39		-0.88	0.000
206.75	32.054	-12.921	38.30	0.31	11.979	8.717	-296.99		-0.88	0.000
207.02	32.010	-13.005	38.34	0.31	11.898	8.537	-275.38		-0.88	0.000
207.30	31.946	-13.053	38.40	0.31	11.742	8.363	-234.53		-0.88	0.000
207.58	31.881	-13.065	38.47	0.31	11.576	8.192	-217.49		-0.88	0.000
207.86	31.815	-13.041	38.53	0.32	11.424	8.021	-176.05		-0.88	0.000
208.13	31.773	-12.981	38.58	0.32	11.273	7.855	-168.75		-0.88	0.000
208.41	31.708	-12.885	38.64	0.32	11.109	7.772	-164.76		-0.88	0.000
208.68	31.644	-12.752	38.71	0.32	10.899	7.614	-179.02		-0.88	0.000
208.96	31.580	-12.596	38.77	0.32	10.707	7.445	-202.12		-0.88	0.000
209.24	31.537	-12.392	38.81	0.32	10.521	7.262	-193.02		-0.88	0.000
209.52	31.477	-12.163	38.87	0.32	10.353	7.085	-172.47		-0.88	0.000
209.80	31.417	-11.887	38.93	0.32	10.215	6.920	-125.37		-0.88	0.000
210.07	31.359	-11.599	38.99	0.32	10.088	6.773	-114.33		-0.88	0.000
210.35	31.321	-11.262	39.03	0.32	9.955	6.646	-123.53		-0.88	0.000
210.63	31.265	-10.901	39.08	0.32	9.906	6.530	-145.27		-0.88	0.000
210.90	31.210	-10.517	39.14	0.32	9.809	6.422	-194.75		-0.88	0.000
211.17	31.159	-10.096	39.19	0.32	9.712	6.329	-209.72		-0.88	0.000
211.44	31.127	-9.663	39.22	0.32	9.636	6.245	-206.81		-0.88	0.000
211.71	31.080	-9.195	39.27	0.32	9.566	6.163	-193.23		-0.88	0.000
211.99	31.035	-8.702	39.32	0.32	9.507	6.127	-182.20		-0.88	0.000
212.27	30.994	-8.197	39.36	0.32	9.444	6.061	-192.87		-0.88	0.000
212.54	30.967	-7.656	39.38	0.32	9.399	6.001	-246.43		-0.88	0.000
212.82	30.931	-7.103	39.42	0.32	9.350	5.948	-267.88		-0.88	0.000
213.09	30.896	-6.514	39.45	0.32	9.342	5.901	-296.41		-0.88	0.000
213.37	30.865	-5.925	39.48	0.32	9.312	5.864	-298.90		-0.88	0.000
213.64	30.847	-5.313	39.50	0.32	9.279	5.834	-268.50		-0.88	0.000
213.92	30.823	-4.688	39.53	0.32	9.265	5.808	-245.38		-0.88	0.000
214.19	30.800	-4.038	39.55	0.32	9.246	5.784	-220.45		-0.88	0.000
214.47	30.791	-3.389	39.56	0.32	9.247	5.770	-222.01		-0.88	0.000
214.74	30.774	-2.740	39.58	0.32	9.231	5.759	-241.34		-0.88	0.000
215.01	30.764	-2.079	39.59	0.32	9.232	5.757	-248.19		-0.88	0.000
215.28	30.759	-1.406	39.59	0.32	9.230	5.751	-228.49		-0.88	0.000
215.55	30.751	-0.745	39.60	0.32	9.216	5.751	-207.52		-0.88	0.000
215.82	30.751	-0.072	39.60	0.32	9.242	5.751	-178.36		-0.88	0.000
216.09	30.751	0.577	39.60	0.32	9.237	5.754	-175.23		-0.88	0.000
216.36	30.751	1.238	39.60	0.32	9.240	5.759	-200.40		-0.88	0.000
216.63	30.751	1.887	39.60	0.32	9.252	5.765	-223.12		-0.88	0.000
216.90	30.753	2.548	39.60	0.32	9.255	5.771	-264.26		-0.88	0.000
217.17	30.764	3.197	39.59	0.32	9.257	5.774	-275.64		-0.88	0.000
217.44	30.785	3.834	39.57	0.32	9.258	5.777	-261.20		-0.88	0.000
217.71	30.806	4.459	39.54	0.32	9.263	5.780	-236.36		-0.88	0.000
217.98	30.821	5.084	39.53	0.32	9.261	5.785	-185.22		-0.88	0.000
218.26	30.849	5.697	39.50	0.32	9.264	5.788	-160.12		-0.88	0.000
218.53	30.880	6.298	39.47	0.32	9.269	5.791	-119.60		-0.88	0.000
218.80	30.913	6.875	39.44	0.32	9.267	5.793	-109.02		-0.88	0.000
219.08	30.936	7.440	39.41	0.32	9.268	5.795	-102.50		-0.88	0.000
219.35	30.976	7.981	39.37	0.32	9.275	5.798	-100.79		-0.88	0.000
219.62	31.018	8.498	39.33	0.32	9.295	5.805	-75.78		-0.88	0.000
219.90	31.045	9.002	39.31	0.32	9.306	5.823	-58.92		-0.88	0.000
220.17	31.091	9.483	39.26	0.32	9.340	5.832	-15.45		-0.88	0.000
220.44	31.140	9.928	39.21	0.32	9.359	5.856	-2.13		-0.88	0.000
220.71	31.190	10.349	39.16	0.32	9.386	5.893	-6.30		-0.88	0.000
220.98	31.226	10.745	39.12	0.32	9.430	5.931	-21.16		-0.88	0.000
221.25	31.280	11.106	39.07	0.32	9.468	5.970	-61.29		-0.88	0.000
221.52	31.337	11.442	39.01	0.32	9.501	6.015	-74.43		-0.88	0.000
221.79	31.376	11.743	38.97	0.32	9.543	6.061	-87.32		-0.88	0.000
222.06	31.435	12.019	38.92	0.32	9.588	6.107	-88.56		-0.88	0.000
222.33	31.496	12.272	38.85	0.32	9.607	6.132	-98.96		-0.88	0.000
222.60	31.537	12.476	38.81	0.32	9.647	6.182	-113.15		-0.88	0.000
222.88	31.599	12.656	38.75	0.32	9.698	6.228	-126.93		-0.88	0.000
223.15	31.663	12.812	38.69	0.32	9.752	6.281	-136.07		-0.88	0.000
223.42	31.727	12.921	38.62	0.32	9.803	6.341	-147.00		-0.88	0.000
223.70	31.772	13.005	38.58	0.32	9.858	6.404	-149.25		-0.88	0.000
223.97	31.837	13.053	38.51	0.31	9.923	6.471	-175.23		-0.88	0.000
224.24	31.903	13.065	38.45	0.31	10.006	6.544	-200.06		-0.88	0.000
224.52	31.945	13.041	38.41	0.31	10.114	6.628	-261.49		-0.88	0.000
224.79	32.009	12.981	38.34	0.31	10.237	6.725	-288.54		-0.88	0.000
225.07	32.074	12.885	38.28	0.31	10.302	6.783	-287.25		-0.88	0.000
225.34	32.138	12.752	38.21	0.31	10.454	6.908	-270.39		-0.88	0.000
225.62	32.181	12.596	38.17	0.31	10.623	7.056	-273.61		-0.88	0.000
225.89	32.242	12.404	38.11	0.31	10.804	7.217	-306.28		-0.88	0.000
226.16	32.304	12.175	38.05	0.31	10.981	7.394	-334.11		-0.88	0.000
226.44	32.365	11.911	37.98	0.31	11.179	7.582	-390.36		-0.88	0.000
226.71	32.405	11.623	37.94	0.31	11.369	7.777	-398.40		-0.88	0.000
226.99	32.462	11.298	37.89	0.31	11.562	7.980	-390.71		-0.88	0.000
227.26	32.517	10.950	37.83	0.31	11.758	8.181	-378.62		-0.88	0.000
227.54	32.570	10.553	37.78	0.31	11.938	8.378	-351.08		-0.88	0.000
227.81	32.606	10.144	37.74	0.31	12.034	8.570	-337.96		-0.88	0.000
228.09	32.655	9.700	37.69	0.31	12.217	8.757	-309.53		-0.88	0.000
228.36	32.703	9.243	37.65	0.31	12.390	8.850	-284.37		-0.88	0.000
228.64	32.732	8.750	37.62	0.31	12.561	9.030	-234.30		-0.88	0.000
228.91	32.774	8.245	37.58	0.31	12.726	9.203	-196.59		-0.88	0.000
229.19	32.814	7.704	37.54	0.31	12.877	9.369	-105.09		-0.88	0.000
229.47	32.851	7.151	37.50	0.31	13.004	9.523	-67.52		-0.88	0.000
229.74	32.874	6.562	37.48	0.31	13.143	9.670	-10.34		-0.88	0.000
