Name           :	1mgmlAuDDT_O16	
User           :	Isaac	
Date           :	8/6/2014	

Probe1         :	Wilhelmy	
Perimeter      : 	39.240	

Probe2         :	Wilhelmy	
Perimeter      : 	39.240	

Trough         :	Extra Small	
Width          :	50.0	
Area           :	7035.0	
Symmetric comp :	True	

Subphase       :	Water	
Surface tension:	72.80	
pH             :	7.00	
Temperature    :	19.5	

Addition       :		
Concentration  :		
Unit           :	Unknown         	

Substance1     :	Au NP	
MW             :	197.0	
Concentration  :	1.000	
Unit           :	mg/ml           	
Volume         :	400.00	

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	Unknown         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	Rectangle       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
127.93	38.551	-10.156	31.80	0.26	14.608	10.645	120.31		-0.91	0.000
128.20	38.518	-9.964	31.83	0.26	14.450	10.559	154.33		-0.91	0.000
128.48	38.468	-9.760	31.88	0.26	14.269	10.385	215.48		-0.91	0.000
128.76	38.420	-9.519	31.93	0.26	14.072	10.208	244.28		-0.91	0.000
129.03	38.374	-9.243	31.98	0.26	13.979	10.027	230.01		-0.91	0.000
129.31	38.343	-8.954	32.01	0.26	13.776	9.836	167.41		-0.91	0.000
129.58	38.298	-8.642	32.05	0.26	13.600	9.649	125.74		-0.91	0.000
129.85	38.256	-8.305	32.09	0.26	13.422	9.472	73.44		-0.91	0.000
130.13	38.231	-7.945	32.12	0.26	13.271	9.305	67.59		-0.91	0.000
130.40	38.189	-7.560	32.16	0.26	13.130	9.158	66.41		-0.91	0.000
130.68	38.154	-7.163	32.20	0.26	13.010	9.019	66.15		-0.91	0.000
130.95	38.120	-6.743	32.23	0.26	12.894	8.899	57.97		-0.91	0.000
131.23	38.097	-6.310	32.25	0.26	12.778	8.843	53.09		-0.91	0.000
131.50	38.069	-5.853	32.28	0.26	12.702	8.739	44.12		-0.91	0.000
131.77	38.041	-5.385	32.31	0.26	12.650	8.647	47.32		-0.91	0.000
132.05	38.015	-4.892	32.33	0.26	12.571	8.564	73.38		-0.91	0.000
132.32	38.000	-4.399	32.35	0.26	12.519	8.490	94.87		-0.91	0.000
132.59	37.978	-3.894	32.37	0.26	12.443	8.426	135.43		-0.91	0.000
132.87	37.964	-3.377	32.39	0.26	12.393	8.372	146.64		-0.91	0.000
133.14	37.955	-2.849	32.40	0.26	12.353	8.323	144.19		-0.91	0.000
133.41	37.940	-2.308	32.41	0.26	12.328	8.285	137.80		-0.91	0.000
133.68	37.928	-1.767	32.42	0.27	12.296	8.250	86.56		-0.91	0.000
133.95	37.925	-1.226	32.42	0.27	12.281	8.235	45.00		-0.91	0.000
134.22	37.918	-0.685	32.43	0.27	12.287	8.212	-67.71		-0.91	0.000
134.49	37.918	-0.144	32.43	0.27	12.252	8.199	-131.08		-0.91	0.000
134.76	37.918	0.385	32.43	0.27	12.267	8.184	-243.09		-0.91	0.000
135.03	37.918	0.925	32.43	0.27	12.252	8.178	-283.12		-0.91	0.000
135.30	37.918	1.466	32.43	0.27	12.255	8.174	-354.95		-0.91	0.000
135.56	37.918	2.007	32.43	0.27	12.257	8.172	-387.76		-0.91	0.000
135.83	37.925	2.548	32.42	0.27	12.258	8.172	-442.18		-0.91	0.000
136.11	37.938	3.053	32.41	0.26	12.253	8.172	-451.75		-0.91	0.000
136.38	37.954	3.570	32.40	0.26	12.244	8.170	-428.18		-0.91	0.000
136.65	37.972	4.099	32.38	0.26	12.251	8.165	-392.95		-0.91	0.000
136.92	37.993	4.591	32.36	0.26	12.253	8.161	-286.68		-0.91	0.000
137.20	38.018	5.072	32.33	0.26	12.256	8.160	-226.94		-0.91	0.000
137.47	38.043	5.553	32.31	0.26	12.253	8.158	-105.17		-0.91	0.000
137.75	38.063	6.022	32.29	0.26	12.256	8.157	-48.03		-0.91	0.000
138.02	38.096	6.478	32.25	0.26	12.256	8.157	55.97		-0.91	0.000
138.29	38.129	6.899	32.22	0.26	12.263	8.157	94.60		-0.91	0.000
138.57	38.165	7.308	32.18	0.26	12.272	8.161	146.93		-0.91	0.000
138.84	38.189	7.704	32.16	0.26	12.292	8.172	152.89		-0.91	0.000
139.12	38.229	8.089	32.12	0.26	12.315	8.183	136.68		-0.91	0.000
139.39	38.270	8.438	32.08	0.26	12.344	8.211	116.37		-0.91	0.000
139.67	38.300	8.762	32.05	0.26	12.397	8.248	62.96		-0.91	0.000
139.93	38.343	9.075	32.01	0.26	12.451	8.292	34.05		-0.91	0.000
140.21	38.391	9.351	31.96	0.26	12.519	8.343	-14.19		-0.91	0.000
140.48	38.438	9.591	31.91	0.26	12.591	8.404	-36.42		-0.91	0.000
140.75	38.470	9.832	31.88	0.26	12.664	8.473	-72.18		-0.91	0.000
141.03	38.519	10.036	31.83	0.26	12.748	8.553	-88.94		-0.91	0.000
141.31	38.572	10.216	31.78	0.26	12.792	8.638	-91.68		-0.91	0.000
141.58	38.605	10.361	31.75	0.26	12.900	8.733	-83.58		-0.91	0.000
141.86	38.657	10.481	31.69	0.26	13.003	8.791	-73.63		-0.91	0.000
142.13	38.710	10.577	31.64	0.26	13.123	8.907	-68.42		-0.91	0.000
142.40	38.764	10.649	31.59	0.26	13.256	9.030	-57.30		-0.91	0.000
142.67	38.797	10.685	31.55	0.26	13.387	9.167	-51.89		-0.91	0.000
142.94	38.851	10.697	31.50	0.26	13.525	9.316	-53.63		-0.91	0.000
143.22	38.905	10.673	31.45	0.26	13.685	9.471	-61.72		-0.91	0.000
143.49	38.941	10.625	31.41	0.26	13.851	9.637	-70.58		-0.91	0.000
143.77	38.993	10.553	31.36	0.26	14.013	9.807	-68.98		-0.91	0.000
144.04	39.047	10.457	31.30	0.26	14.098	9.977	-62.79		-0.91	0.000
144.31	39.097	10.313	31.25	0.26	14.271	10.151	-46.22		-0.91	0.000
144.59	39.133	10.168	31.22	0.26	14.448	10.239	-31.51		-0.91	0.000
144.86	39.183	9.976	31.17	0.25	14.650	10.419	-8.54		-0.91	0.000
145.13	39.232	9.760	31.12	0.25	14.878	10.608	5.23		-0.91	0.000
145.41	39.264	9.531	31.09	0.25	15.095	10.818	34.93		-0.91	0.000
145.68	39.311	9.267	31.04	0.25	15.306	11.044	47.44		-0.91	0.000
145.96	39.357	8.978	30.99	0.25	15.521	11.267	78.56		-0.91	0.000
146.23	39.402	8.666	30.95	0.25	15.723	11.488	89.45		-0.91	0.000
146.50	39.428	8.329	30.92	0.25	15.813	11.703	94.94		-0.91	0.000
146.77	39.469	7.969	30.88	0.25	16.006	11.904	89.61		-0.91	0.000
147.05	39.507	7.596	30.84	0.25	16.178	12.096	72.03		-0.91	0.000
147.32	39.546	7.200	30.80	0.25	16.329	12.278	71.74		-0.91	0.000
147.59	39.568	6.779	30.78	0.25	16.486	12.362	88.10		-0.91	0.000
147.86	39.601	6.334	30.75	0.25	16.634	12.526	96.53		-0.91	0.000
148.14	39.630	5.889	30.72	0.25	16.758	12.682	97.46		-0.91	0.000
148.41	39.651	5.433	30.70	0.25	16.881	12.824	84.63		-0.91	0.000
148.68	39.675	4.952	30.67	0.25	16.984	12.954	65.59		-0.91	0.000
148.95	39.700	4.447	30.65	0.25	17.031	13.071	63.25		-0.91	0.000
149.23	39.715	3.954	30.63	0.25	17.128	13.176	76.37		-0.91	0.000
149.51	39.727	3.438	30.62	0.25	17.194	13.273	87.28		-0.91	0.000
149.77	39.745	2.909	30.61	0.25	17.276	13.347	111.24		-0.91	0.000
150.04	39.759	2.356	30.59	0.25	17.313	13.385	113.44		-0.91	0.000
150.31	39.761	1.839	30.59	0.25	17.353	13.449	91.27		-0.91	0.000
150.58	39.769	1.298	30.58	0.25	17.395	13.498	79.28		-0.91	0.000
150.85	39.777	0.757	30.57	0.25	17.423	13.538	69.56		-0.91	0.000
151.12	39.777	0.216	30.57	0.25	17.416	13.572	83.31		-0.91	0.000
151.39	39.777	-0.313	30.57	0.25	17.427	13.590	130.59		-0.91	0.000
151.65	39.777	-0.853	30.57	0.25	17.439	13.599	148.18		-0.91	0.000
151.92	39.777	-1.394	30.57	0.25	17.437	13.602	153.85		-0.91	0.000
152.19	39.777	-1.923	30.57	0.25	17.438	13.603	148.39		-0.91	0.000
152.46	39.771	-2.464	30.58	0.25	17.443	13.599	127.91		-0.91	0.000
152.75	39.756	-2.981	30.59	0.25	17.421	13.597	117.14		-0.91	0.000
153.03	39.745	-3.498	30.61	0.25	17.409	13.593	106.85		-0.91	0.000
153.30	39.724	-4.038	30.63	0.25	17.392	13.589	105.01		-0.91	0.000
153.57	39.702	-4.555	30.65	0.25	17.373	13.582	86.15		-0.91	0.000
153.85	39.679	-5.048	30.67	0.25	17.368	13.570	74.86		-0.91	0.000
154.12	39.661	-5.529	30.69	0.25	17.361	13.562	61.53		-0.91	0.000
154.40	39.632	-5.998	30.72	0.25	17.351	13.552	58.23		-0.91	0.000
154.68	39.600	-6.430	30.75	0.25	17.343	13.545	71.86		-0.91	0.000
154.94	39.579	-6.875	30.77	0.25	17.327	13.537	74.84		-0.91	0.000
155.23	39.543	-7.296	30.81	0.25	17.288	13.526	75.75		-0.91	0.000
155.50	39.504	-7.680	30.85	0.25	17.224	13.515	74.96		-0.91	0.000
155.77	39.466	-8.065	30.88	0.25	17.157	13.467	63.09		-0.91	0.000
156.05	39.439	-8.413	30.91	0.25	17.070	13.394	49.89		-0.91	0.000
156.32	39.395	-8.750	30.96	0.25	17.021	13.297	-12.46		-0.91	0.000
156.59	39.351	-9.050	31.00	0.25	16.914	13.181	-52.68		-0.91	0.000
156.87	39.305	-9.339	31.05	0.25	16.795	13.053	-155.57		-0.91	0.000
157.14	39.272	-9.591	31.08	0.25	16.666	12.912	-210.10		-0.91	0.000
157.42	39.223	-9.820	31.13	0.25	16.526	12.757	-318.19		-0.91	0.000
157.70	39.175	-10.036	31.17	0.25	16.379	12.593	-399.76		-0.91	0.000
157.98	39.124	-10.204	31.23	0.26	16.223	12.425	-433.20		-0.91	0.000
158.26	39.089	-10.361	31.26	0.26	16.062	12.249	-487.17		-0.91	0.000
158.53	39.038	-10.493	31.31	0.26	15.905	12.070	-499.63		-0.91	0.000
158.81	38.984	-10.589	31.37	0.26	15.732	11.980	-482.28		-0.91	0.000
159.09	38.932	-10.649	31.42	0.26	15.563	11.798	-452.29		-0.91	0.000
159.36	38.896	-10.685	31.45	0.26	15.481	11.610	-371.01		-0.91	0.000
159.64	38.843	-10.697	31.51	0.26	15.307	11.422	-326.19		-0.91	0.000
159.92	38.789	-10.673	31.56	0.26	15.140	11.239	-246.83		-0.91	0.000
160.20	38.736	-10.625	31.61	0.26	14.983	11.055	-212.22		-0.91	0.000
160.47	38.702	-10.541	31.65	0.26	14.814	10.884	-148.01		-0.91	0.000
160.75	38.648	-10.433	31.70	0.26	14.648	10.705	-120.31		-0.91	0.000
161.02	38.597	-10.300	31.75	0.26	14.484	10.524	-90.99		-0.91	0.000
161.30	38.546	-10.132	31.80	0.26	14.316	10.349	-98.53		-0.91	0.000
161.58	38.513	-9.940	31.84	0.26	14.152	10.175	-148.28		-0.91	0.000
161.85	38.463	-9.724	31.89	0.26	13.970	10.008	-209.62		-0.91	0.000
162.13	38.415	-9.483	31.93	0.26	13.772	9.836	-236.44		-0.91	0.000
162.41	38.369	-9.207	31.98	0.26	13.577	9.652	-294.28		-0.91	0.000
162.69	38.323	-8.918	32.03	0.26	13.382	9.461	-328.18		-0.91	0.000
162.96	38.293	-8.582	32.06	0.26	13.291	9.366	-388.04		-0.91	0.000
163.24	38.251	-8.245	32.10	0.26	13.128	9.186	-406.59		-0.91	0.000
163.52	38.213	-7.873	32.14	0.26	12.974	9.022	-414.27		-0.91	0.000
163.80	38.174	-7.488	32.18	0.26	12.843	8.872	-414.91		-0.91	0.000
164.08	38.151	-7.067	32.20	0.26	12.717	8.743	-407.85		-0.91	0.000
164.35	38.115	-6.647	32.23	0.26	12.613	8.628	-401.04		-0.91	0.000
164.64	38.084	-6.190	32.27	0.26	12.518	8.524	-390.61		-0.91	0.000
164.91	38.056	-5.733	32.29	0.26	12.430	8.428	-390.79		-0.91	0.000
165.19	38.034	-5.240	32.32	0.26	12.346	8.345	-404.85		-0.91	0.000
165.46	38.013	-4.760	32.34	0.26	12.289	8.266	-406.66		-0.91	0.000
165.74	37.990	-4.255	32.36	0.26	12.226	8.202	-405.63		-0.91	0.000
166.02	37.973	-3.738	32.38	0.26	12.171	8.144	-435.69		-0.91	0.000
166.30	37.959	-3.209	32.39	0.26	12.167	8.094	-460.39		-0.91	0.000
166.57	37.947	-2.668	32.40	0.26	12.122	8.052	-494.62		-0.91	0.000
166.84	37.937	-2.127	32.41	0.27	12.078	8.035	-486.83		-0.91	0.000
167.12	37.928	-1.575	32.42	0.27	12.062	8.003	-436.10		-0.91	0.000
167.39	37.920	-1.034	32.43	0.27	12.036	7.977	-392.05		-0.91	0.000
167.66	37.920	-0.481	32.43	0.27	12.044	7.960	-291.39		-0.91	0.000
167.93	37.919	0.060	32.43	0.27	12.034	7.947	-237.71		-0.91	0.000
168.19	37.919	0.601	32.43	0.27	12.037	7.942	-126.36		-0.91	0.000
168.46	37.919	1.142	32.43	0.27	12.030	7.939	-76.97		-0.91	0.000
168.73	37.919	1.671	32.43	0.27	12.036	7.939	32.04		-0.91	0.000
169.00	37.919	2.212	32.43	0.27	12.040	7.940	86.43		-0.91	0.000
169.27	37.933	2.740	32.42	0.27	12.031	7.941	174.85		-0.91	0.000
169.54	37.946	3.245	32.40	0.26	12.032	7.942	195.93		-0.91	0.000
169.81	37.956	3.762	32.39	0.26	12.025	7.938	209.94		-0.91	0.000
170.08	37.979	4.267	32.37	0.26	12.027	7.932	211.58		-0.91	0.000
170.36	38.002	4.760	32.35	0.26	12.027	7.925	201.86		-0.91	0.000
170.63	38.027	5.252	32.32	0.26	12.025	7.923	194.03		-0.91	0.000
170.91	38.047	5.733	32.30	0.26	12.033	7.922	178.74		-0.91	0.000
171.18	38.077	6.190	32.27	0.26	12.030	7.922	178.16		-0.91	0.000
171.45	38.110	6.635	32.24	0.26	12.032	7.923	165.70		-0.91	0.000
171.73	38.131	7.055	32.22	0.26	12.040	7.923	140.18		-0.91	0.000
172.00	38.169	7.452	32.18	0.26	12.048	7.927	55.40		-0.91	0.000
172.27	38.206	7.849	32.14	0.26	12.072	7.937	20.12		-0.91	0.000
172.55	38.248	8.209	32.10	0.26	12.095	7.956	-37.40		-0.91	0.000
172.82	38.274	8.546	32.08	0.26	12.134	7.983	-71.09		-0.91	0.000
173.10	38.318	8.870	32.03	0.26	12.175	8.020	-146.31		-0.91	0.000
173.37	38.364	9.171	31.99	0.26	12.204	8.063	-186.67		-0.91	0.000
173.64	38.410	9.447	31.94	0.26	12.262	8.113	-271.12		-0.91	0.000
173.92	38.442	9.688	31.91	0.26	12.330	8.173	-322.25		-0.91	0.000
174.19	38.491	9.904	31.86	0.26	12.405	8.243	-434.49		-0.91	0.000
174.47	38.541	10.108	31.81	0.26	12.477	8.278	-470.65		-0.91	0.000
174.74	38.575	10.276	31.77	0.26	12.577	8.357	-483.38		-0.91	0.000
175.01	38.628	10.409	31.72	0.26	12.670	8.446	-467.09		-0.91	0.000
175.29	38.679	10.529	31.67	0.26	12.776	8.548	-409.92		-0.91	0.000
175.56	38.732	10.613	31.62	0.26	12.890	8.661	-371.42		-0.91	0.000
175.84	38.768	10.661	31.58	0.26	13.022	8.780	-301.01		-0.91	0.000
176.11	38.822	10.697	31.53	0.26	13.089	8.916	-261.56		-0.91	0.000
176.39	38.874	10.697	31.48	0.26	13.226	9.062	-203.84		-0.91	0.000
176.66	38.928	10.661	31.42	0.26	13.388	9.220	-187.44		-0.91	0.000
176.94	38.964	10.601	31.39	0.26	13.542	9.383	-156.90		-0.91	0.000
177.21	39.015	10.517	31.33	0.26	13.706	9.552	-146.56		-0.91	0.000
177.49	39.068	10.397	31.28	0.26	13.885	9.724	-121.53		-0.91	0.000
177.76	39.104	10.264	31.25	0.26	14.049	9.812	-116.39		-0.91	0.000
178.04	39.154	10.084	31.20	0.26	14.249	9.990	-104.35		-0.91	0.000
178.30	39.204	9.892	31.15	0.25	14.478	10.177	-105.49		-0.91	0.000
178.58	39.252	9.663	31.10	0.25	14.714	10.385	-114.24		-0.91	0.000
178.86	39.284	9.423	31.07	0.25	14.822	10.614	-148.11		-0.91	0.000
179.13	39.330	9.147	31.02	0.25	15.031	10.846	-164.60		-0.91	0.000
179.41	39.377	8.846	30.97	0.25	15.254	11.076	-155.41		-0.91	0.000
179.68	39.420	8.522	30.93	0.25	15.454	11.299	-130.97		-0.91	0.000
179.95	39.447	8.173	30.90	0.25	15.651	11.516	-47.13		-0.91	0.000
180.23	39.484	7.813	30.87	0.25	15.831	11.724	-8.13		-0.91	0.000
180.50	39.524	7.428	30.83	0.25	16.011	11.823	26.41		-0.91	0.000
180.77	39.550	7.019	30.80	0.25	16.175	12.014	22.02		-0.91	0.000
181.03	39.582	6.599	30.77	0.25	16.322	12.189	0.97		-0.91	0.000
181.30	39.615	6.154	30.73	0.25	16.407	12.355	-9.45		-0.91	0.000
181.58	39.632	5.709	30.72	0.25	16.530	12.512	-4.60		-0.91	0.000
181.85	39.661	5.240	30.69	0.25	16.653	12.656	10.73		-0.91	0.000
182.11	39.687	4.760	30.66	0.25	16.763	12.781	34.80		-0.91	0.000
182.38	39.707	4.267	30.64	0.25	16.855	12.901	43.28		-0.91	0.000
182.65	39.721	3.762	30.63	0.25	16.937	13.003	43.45		-0.91	0.000
182.92	39.736	3.257	30.61	0.25	17.011	13.048	38.26		-0.91	0.000
183.19	39.751	2.740	30.60	0.25	17.039	13.132	26.82		-0.91	0.000
183.45	39.760	2.200	30.59	0.25	17.096	13.203	-1.74		-0.91	0.000
183.72	39.768	1.671	30.58	0.25	17.138	13.267	-12.36		-0.91	0.000
183.99	39.775	1.142	30.57	0.25	17.168	13.310	-52.76		-0.91	0.000
184.26	39.777	0.601	30.57	0.25	17.195	13.349	-80.81		-0.91	0.000
184.53	39.778	0.060	30.57	0.25	17.207	13.378	-158.45		-0.91	0.000
184.80	39.778	-0.481	30.57	0.25	17.224	13.384	-201.04		-0.91	0.000
185.08	39.778	-1.022	30.57	0.25	17.226	13.396	-265.46		-0.91	0.000
185.34	39.778	-1.550	30.57	0.25	17.214	13.400	-294.20		-0.91	0.000
185.62	39.778	-2.103	30.57	0.25	17.228	13.399	-349.78		-0.91	0.000
185.88	39.771	-2.632	30.58	0.25	17.222	13.396	-375.73		-0.91	0.000
186.16	39.755	-3.161	30.60	0.25	17.211	13.393	-389.13		-0.91	0.000
186.44	39.738	-3.666	30.61	0.25	17.198	13.390	-375.84		-0.91	0.000
186.72	39.719	-4.195	30.63	0.25	17.178	13.387	-332.11		-0.91	0.000
186.99	39.704	-4.700	30.65	0.25	17.167	13.380	-266.81		-0.91	0.000
187.27	39.677	-5.192	30.67	0.25	17.155	13.370	-229.68		-0.91	0.000
187.55	39.648	-5.673	30.70	0.25	17.148	13.362	-162.71		-0.91	0.000
187.82	39.620	-6.142	30.73	0.25	17.138	13.353	-146.79		-0.91	0.000
188.10	39.598	-6.599	30.75	0.25	17.135	13.350	-144.17		-0.91	0.000
188.38	39.565	-7.019	30.78	0.25	17.119	13.342	-157.32		-0.91	0.000
188.67	39.527	-7.428	30.82	0.25	17.067	13.334	-158.47		-0.91	0.000
188.94	39.489	-7.837	30.86	0.25	17.017	13.303	-155.53		-0.91	0.000
189.23	39.448	-8.209	30.90	0.25	16.936	13.241	-131.30		-0.91	0.000
189.50	39.421	-8.558	30.93	0.25	16.852	13.155	-112.32		-0.91	0.000
189.78	39.378	-8.882	30.97	0.25	16.733	13.046	-65.55		-0.91	0.000
190.05	39.330	-9.183	31.02	0.25	16.625	12.920	-40.38		-0.91	0.000
190.32	39.286	-9.459	31.06	0.25	16.496	12.779	-6.72		-0.91	0.000
190.59	39.254	-9.700	31.10	0.25	16.353	12.624	11.37		-0.91	0.000
190.87	39.204	-9.916	31.15	0.25	16.201	12.461	63.58		-0.91	0.000
191.14	39.152	-10.108	31.20	0.26	16.050	12.288	100.55		-0.91	0.000
191.42	39.120	-10.276	31.23	0.26	15.974	12.111	172.54		-0.91	0.000
191.69	39.068	-10.421	31.28	0.26	15.818	12.017	195.03		-0.91	0.000
191.96	39.015	-10.529	31.33	0.26	15.649	11.834	197.66		-0.91	0.000
192.24	38.963	-10.613	31.39	0.26	15.483	11.647	175.59		-0.91	0.000
192.51	38.927	-10.661	31.42	0.26	15.305	11.459	167.04		-0.91	0.000
192.79	38.875	-10.697	31.47	0.26	15.136	11.270	158.50		-0.91	0.000
193.07	38.820	-10.685	31.53	0.26	14.962	11.080	162.10		-0.91	0.000
193.34	38.766	-10.661	31.58	0.26	14.804	10.897	192.81		-0.91	0.000
193.62	38.733	-10.601	31.62	0.26	14.638	10.714	212.58		-0.91	0.000
193.89	38.679	-10.517	31.67	0.26	14.460	10.537	237.20		-0.91	0.000
194.17	38.627	-10.397	31.72	0.26	14.380	10.354	242.15		-0.91	0.000
194.44	38.592	-10.252	31.76	0.26	14.208	10.173	252.50		-0.91	0.000
194.71	38.541	-10.084	31.81	0.26	14.045	10.083	263.98		-0.91	0.000
194.99	38.492	-9.880	31.86	0.26	13.881	9.911	265.58		-0.91	0.000
195.27	38.443	-9.663	31.91	0.26	13.697	9.744	243.93		-0.91	0.000
195.54	38.410	-9.411	31.94	0.26	13.479	9.574	168.35		-0.91	0.000
195.81	38.365	-9.123	31.98	0.26	13.303	9.386	115.99		-0.91	0.000
196.08	38.320	-8.834	32.03	0.26	13.115	9.194	6.43		-0.91	0.000
196.35	38.278	-8.510	32.07	0.26	12.955	9.013	-49.70		-0.91	0.000
196.64	38.250	-8.161	32.10	0.26	12.805	8.846	-162.10		-0.91	0.000
196.91	38.210	-7.800	32.14	0.26	12.670	8.695	-212.86		-0.91	0.000
197.19	38.172	-7.392	32.18	0.26	12.612	8.562	-297.43		-0.91	0.000
197.47	38.138	-6.983	32.21	0.26	12.487	8.443	-328.02		-0.91	0.000
197.75	38.113	-6.550	32.24	0.26	12.392	8.336	-355.25		-0.91	0.000
198.03	38.081	-6.094	32.27	0.26	12.291	8.238	-347.06		-0.91	0.000
198.30	38.052	-5.625	32.30	0.26	12.218	8.192	-307.89		-0.91	0.000
198.58	38.027	-5.144	32.32	0.26	12.136	8.113	-248.79		-0.91	0.000
198.86	38.010	-4.651	32.34	0.26	12.073	8.037	-210.49		-0.91	0.000
199.14	37.987	-4.135	32.36	0.26	12.016	7.972	-118.00		-0.91	0.000
199.42	37.973	-3.606	32.38	0.26	11.964	7.914	-66.31		-0.91	0.000
199.69	37.954	-3.065	32.40	0.26	11.932	7.867	40.77		-0.91	0.000
199.96	37.945	-2.524	32.41	0.26	11.910	7.827	90.35		-0.91	0.000
200.24	37.934	-1.995	32.42	0.27	11.879	7.794	153.20		-0.91	0.000
200.51	37.929	-1.466	32.42	0.27	11.872	7.771	164.75		-0.91	0.000
200.78	37.922	-0.913	32.43	0.27	11.843	7.748	142.03		-0.91	0.000
201.05	37.920	-0.361	32.43	0.27	11.859	7.733	116.77		-0.91	0.000
201.31	37.919	0.180	32.43	0.27	11.841	7.728	61.62		-0.91	0.000
201.58	37.919	0.721	32.43	0.27	11.836	7.723	40.77		-0.91	0.000
201.84	37.919	1.250	32.43	0.27	11.845	7.721	1.14		-0.91	0.000
202.11	37.919	1.779	32.43	0.27	11.840	7.722	-31.19		-0.91	0.000
202.38	37.920	2.308	32.43	0.27	11.843	7.723	-112.19		-0.91	0.000
202.65	37.933	2.825	32.42	0.27	11.842	7.725	-160.98		-0.91	0.000
202.93	37.948	3.341	32.40	0.26	11.837	7.724	-258.60		-0.91	0.000
203.20	37.968	3.858	32.38	0.26	11.834	7.720	-290.37		-0.91	0.000
203.47	37.977	4.375	32.37	0.26	11.833	7.717	-312.54		-0.91	0.000
203.75	38.006	4.880	32.34	0.26	11.838	7.712	-295.43		-0.91	0.000
204.02	38.031	5.349	32.32	0.26	11.834	7.710	-216.31		-0.91	0.000
204.30	38.059	5.817	32.29	0.26	11.842	7.709	-167.70		-0.91	0.000
204.57	38.079	6.274	32.27	0.26	11.831	7.709	-89.87		-0.91	0.000
204.84	38.113	6.719	32.24	0.26	11.837	7.709	-73.10		-0.91	0.000
205.11	38.148	7.139	32.20	0.26	11.844	7.711	-60.27		-0.91	0.000
205.39	38.170	7.548	32.18	0.26	11.856	7.716	-63.20		-0.91	0.000
205.66	38.210	7.921	32.14	0.26	11.873	7.729	-35.53		-0.91	0.000
205.94	38.251	8.281	32.10	0.26	11.889	7.750	-15.45		-0.91	0.000
206.21	38.292	8.618	32.06	0.26	11.922	7.779	3.13		-0.91	0.000
206.47	38.323	8.930	32.03	0.26	11.969	7.794	0.20		-0.91	0.000
206.75	38.366	9.219	31.98	0.26	12.015	7.832	-24.82		-0.91	0.000
207.02	38.415	9.483	31.93	0.26	12.046	7.878	-38.20		-0.91	0.000
207.29	38.446	9.724	31.90	0.26	12.113	7.932	-65.14		-0.91	0.000
207.56	38.495	9.940	31.86	0.26	12.177	7.995	-82.03		-0.91	0.000
207.84	38.546	10.132	31.80	0.26	12.248	8.063	-98.33		-0.91	0.000
208.11	38.596	10.288	31.75	0.26	12.336	8.143	-94.93		-0.91	0.000
208.39	38.632	10.433	31.72	0.26	12.426	8.230	-84.52		-0.91	0.000
208.67	38.684	10.541	31.67	0.26	12.529	8.332	-79.52		-0.91	0.000
208.94	38.737	10.625	31.61	0.26	12.634	8.440	-51.27		-0.91	0.000
209.22	38.791	10.673	31.56	0.26	12.757	8.497	-34.64		-0.91	0.000
209.49	38.825	10.697	31.52	0.26	12.878	8.625	-1.47		-0.91	0.000
209.76	38.880	10.685	31.47	0.26	12.958	8.765	2.23		-0.91	0.000
210.03	38.932	10.649	31.42	0.26	13.105	8.921	3.13		-0.91	0.000
210.30	38.968	10.589	31.38	0.26	13.271	9.081	-2.27		-0.91	0.000
210.57	39.020	10.505	31.33	0.26	13.427	9.250	8.81		-0.91	0.000
210.85	39.072	10.385	31.28	0.26	13.584	9.420	20.68		-0.91	0.000
211.12	39.107	10.240	31.24	0.26	13.770	9.595	57.37		-0.91	0.000
211.39	39.157	10.072	31.19	0.26	13.977	9.779	71.61		-0.91	0.000
211.66	39.209	9.868	31.14	0.25	14.218	9.875	54.13		-0.91	0.000
211.93	39.256	9.651	31.09	0.25	14.330	10.090	30.64		-0.91	0.000
212.21	39.288	9.399	31.06	0.25	14.560	10.322	-41.23		-0.91	0.000
212.48	39.334	9.123	31.02	0.25	14.782	10.563	-68.18		-0.91	0.000
212.75	39.380	8.822	30.97	0.25	14.997	10.800	-102.09		-0.91	0.000
213.03	39.410	8.510	30.94	0.25	15.211	11.027	-115.47		-0.91	0.000
213.30	39.448	8.161	30.90	0.25	15.395	11.252	-120.49		-0.91	0.000
213.58	39.489	7.788	30.86	0.25	15.592	11.460	-128.00		-0.91	0.000
213.85	39.528	7.404	30.82	0.25	15.772	11.665	-150.44		-0.91	0.000
214.13	39.551	6.983	30.80	0.25	15.945	11.854	-203.29		-0.91	0.000
214.40	39.584	6.562	30.77	0.25	16.091	12.033	-222.31		-0.91	0.000
214.68	39.616	6.118	30.73	0.25	16.180	12.118	-250.69		-0.91	0.000
214.95	39.643	5.649	30.71	0.25	16.315	12.277	-255.80		-0.91	0.000
215.23	39.664	5.168	30.69	0.25	16.436	12.427	-253.70		-0.91	0.000
215.50	39.688	4.675	30.66	0.25	16.545	12.562	-253.09		-0.91	0.000
215.78	39.709	4.171	30.64	0.25	16.642	12.683	-253.25		-0.91	0.000
