Name           :	1mgmlAuDDT_O11	
User           :	Isaac	
Date           :	8/6/2014	

Probe1         :	Wilhelmy	
Perimeter      : 	39.240	

Probe2         :	Wilhelmy	
Perimeter      : 	39.240	

Trough         :	Extra Small	
Width          :	50.0	
Area           :	7035.0	
Symmetric comp :	True	

Subphase       :	Water	
Surface tension:	72.80	
pH             :	7.00	
Temperature    :	19.5	

Addition       :		
Concentration  :		
Unit           :	Unknown         	

Substance1     :	Au NP	
MW             :	197.0	
Concentration  :	1.000	
Unit           :	mg/ml           	
Volume         :	400.00	

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	Unknown         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	Rectangle       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
102.68	12.564	-8.425	57.79	0.47	2.081	1.003	-138.96		-0.70	0.000
102.95	12.523	-7.536	57.83	0.47	2.082	1.002	-103.22		-0.70	0.000
103.23	12.488	-6.611	57.86	0.47	2.081	1.002	-80.64		-0.70	0.000
103.50	12.460	-5.685	57.89	0.47	2.076	1.000	-12.27		-0.70	0.000
103.77	12.442	-4.736	57.91	0.47	2.074	0.999	33.50		-0.70	0.000
104.03	12.424	-3.798	57.93	0.47	2.074	0.996	116.97		-0.70	0.000
104.30	12.405	-2.837	57.95	0.47	2.068	0.994	155.70		-0.70	0.000
104.57	12.401	-1.875	57.95	0.47	2.071	0.993	160.64		-0.70	0.000
104.83	12.392	-0.913	57.96	0.47	2.069	0.992	149.94		-0.70	0.000
105.10	12.392	0.036	57.96	0.47	2.064	0.993	120.58		-0.70	0.000
105.36	12.392	0.974	57.96	0.47	2.066	0.994	105.90		-0.70	0.000
105.63	12.392	1.935	57.96	0.47	2.071	0.995	92.29		-0.70	0.000
105.89	12.392	2.885	57.96	0.47	2.068	0.995	81.77		-0.70	0.000
106.16	12.410	3.834	57.94	0.47	2.060	0.993	70.54		-0.70	0.000
106.42	12.432	4.760	57.92	0.47	2.068	0.993	59.68		-0.70	0.000
106.68	12.450	5.673	57.90	0.47	2.060	0.992	57.33		-0.70	0.000
106.95	12.482	6.587	57.87	0.47	2.068	0.993	55.16		-0.70	0.000
107.22	12.516	7.452	57.83	0.47	2.070	0.995	54.61		-0.70	0.000
107.49	12.544	8.341	57.81	0.47	2.069	0.995	44.75		-0.70	0.000
107.75	12.587	9.183	57.76	0.47	2.065	0.996	26.51		-0.70	0.000
108.02	12.635	10.024	57.71	0.47	2.064	0.996	-26.22		-0.70	0.000
108.29	12.670	10.805	57.68	0.47	2.071	0.996	-48.48		-0.70	0.000
108.55	12.726	11.599	57.62	0.47	2.066	0.996	-56.06		-0.70	0.000
108.82	12.787	12.356	57.56	0.47	2.071	0.998	-44.14		-0.70	0.000
109.09	12.828	13.077	57.52	0.47	2.067	0.999	-17.22		-0.70	0.000
109.36	12.894	13.762	57.46	0.47	2.073	0.999	-29.05		-0.70	0.000
109.63	12.966	14.411	57.38	0.47	2.075	1.000	-94.22		-0.70	0.000
109.91	13.015	15.036	57.34	0.47	2.078	1.001	-141.86		-0.70	0.000
110.17	13.092	15.625	57.26	0.47	2.080	1.004	-197.41		-0.70	0.000
110.45	13.171	16.166	57.18	0.47	2.080	1.007	-182.51		-0.70	0.000
110.71	13.226	16.659	57.12	0.47	2.084	1.008	-96.85		-0.70	0.000
110.98	13.311	17.115	57.04	0.47	2.090	1.010	-42.96		-0.70	0.000
111.25	13.398	17.524	56.95	0.47	2.097	1.013	-6.53		-0.70	0.000
111.52	13.457	17.897	56.89	0.47	2.100	1.015	-19.02		-0.70	0.000
111.78	13.546	18.209	56.80	0.46	2.107	1.020	-88.28		-0.70	0.000
112.05	13.637	18.474	56.71	0.46	2.114	1.024	-131.83		-0.70	0.000
112.32	13.701	18.702	56.65	0.46	2.127	1.030	-162.05		-0.70	0.000
112.59	13.796	18.870	56.55	0.46	2.144	1.040	-163.88		-0.70	0.000
112.87	13.888	19.002	56.46	0.46	2.171	1.054	-172.11		-0.70	0.000
113.14	13.952	19.087	56.40	0.46	2.184	1.068	-197.26		-0.70	0.000
113.41	14.048	19.111	56.30	0.46	2.212	1.084	-286.15		-0.70	0.000
113.68	14.144	19.099	56.21	0.46	2.243	1.091	-332.11		-0.70	0.000
113.95	14.206	19.026	56.14	0.46	2.252	1.109	-376.05		-0.70	0.000
114.22	14.302	18.906	56.05	0.46	2.286	1.131	-418.85		-0.70	0.000
114.50	14.396	18.738	55.95	0.46	2.319	1.155	-437.40		-0.70	0.000
114.76	14.488	18.522	55.86	0.46	2.358	1.180	-430.80		-0.70	0.000
115.03	14.549	18.245	55.80	0.46	2.404	1.206	-415.66		-0.70	0.000
115.30	14.640	17.945	55.71	0.46	2.445	1.240	-390.20		-0.70	0.000
115.57	14.730	17.584	55.62	0.45	2.501	1.275	-370.76		-0.70	0.000
115.84	14.787	17.175	55.56	0.45	2.558	1.309	-312.08		-0.70	0.000
116.11	14.872	16.731	55.48	0.45	2.581	1.328	-272.85		-0.70	0.000
116.38	14.953	16.250	55.40	0.45	2.642	1.364	-172.67		-0.70	0.000
116.65	15.008	15.709	55.34	0.45	2.701	1.405	-132.87		-0.70	0.000
116.93	15.084	15.120	55.27	0.45	2.769	1.447	-78.79		-0.70	0.000
117.19	15.160	14.507	55.19	0.45	2.839	1.490	-59.57		-0.70	0.000
117.46	15.206	13.834	55.14	0.45	2.891	1.534	-21.02		-0.70	0.000
117.73	15.274	13.161	55.08	0.45	2.958	1.576	-5.67		-0.70	0.000
118.00	15.337	12.440	55.01	0.45	3.013	1.620	18.66		-0.70	0.000
118.26	15.378	11.707	54.97	0.45	3.042	1.640	25.90		-0.70	0.000
118.53	15.434	10.913	54.92	0.45	3.107	1.682	33.62		-0.70	0.000
118.79	15.487	10.132	54.86	0.45	3.148	1.724	35.61		-0.70	0.000
119.06	15.520	9.303	54.83	0.45	3.204	1.762	37.30		-0.70	0.000
119.32	15.563	8.462	54.79	0.45	3.251	1.801	32.09		-0.70	0.000
119.59	15.603	7.584	54.75	0.45	3.300	1.839	27.33		-0.70	0.000
119.86	15.626	6.695	54.72	0.45	3.315	1.871	36.37		-0.70	0.000
120.13	15.656	5.781	54.69	0.45	3.348	1.888	70.70		-0.70	0.000
120.40	15.684	4.868	54.67	0.45	3.379	1.918	93.57		-0.70	0.000
120.67	15.698	3.930	54.65	0.45	3.400	1.938	115.84		-0.70	0.000
120.94	15.713	2.945	54.64	0.45	3.416	1.958	112.80		-0.70	0.000
121.20	15.724	1.983	54.63	0.45	3.421	1.971	108.40		-0.70	0.000
121.46	15.726	1.034	54.62	0.45	3.417	1.980	110.81		-0.70	0.000
121.73	15.734	0.084	54.62	0.45	3.419	1.984	131.78		-0.70	0.000
122.00	15.734	-0.865	54.62	0.45	3.416	1.986	127.89		-0.70	0.000
122.27	15.734	-1.803	54.62	0.45	3.414	1.984	94.97		-0.70	0.000
122.53	15.731	-2.776	54.62	0.45	3.404	1.983	66.02		-0.70	0.000
122.80	15.713	-3.738	54.64	0.45	3.400	1.978	30.52		-0.70	0.000
123.07	15.698	-4.663	54.65	0.45	3.389	1.970	-55.45		-0.70	0.000
123.35	15.672	-5.589	54.68	0.45	3.383	1.965	-102.20		-0.70	0.000
123.63	15.640	-6.526	54.71	0.45	3.371	1.959	-184.08		-0.70	0.000
123.90	15.607	-7.440	54.74	0.45	3.340	1.946	-214.43		-0.70	0.000
124.17	15.579	-8.353	54.77	0.45	3.322	1.928	-229.25		-0.70	0.000
124.46	15.535	-9.231	54.81	0.45	3.284	1.916	-272.13		-0.70	0.000
124.72	15.485	-10.084	54.86	0.45	3.254	1.884	-301.56		-0.70	0.000
125.00	15.453	-10.950	54.90	0.45	3.209	1.851	-338.79		-0.70	0.000
125.27	15.396	-11.719	54.95	0.45	3.165	1.816	-335.65		-0.70	0.000
125.54	15.334	-12.476	55.02	0.45	3.121	1.775	-298.01		-0.70	0.000
125.81	15.270	-13.209	55.08	0.45	3.084	1.731	-272.97		-0.70	0.000
126.08	15.224	-13.894	55.13	0.45	3.074	1.686	-229.03		-0.70	0.000
126.35	15.155	-14.543	55.20	0.45	3.070	1.659	-219.39		-0.70	0.000
126.63	15.079	-15.156	55.27	0.45	3.037	1.640	-233.99		-0.70	0.000
126.90	15.029	-15.733	55.32	0.45	2.990	1.616	-255.59		-0.70	0.000
127.18	14.948	-16.274	55.40	0.45	2.944	1.597	-291.54		-0.70	0.000
127.45	14.866	-16.767	55.48	0.45	2.896	1.550	-301.80		-0.70	0.000
127.72	14.779	-17.224	55.57	0.45	2.847	1.500	-313.01		-0.70	0.000
128.00	14.724	-17.620	55.63	0.45	2.810	1.453	-312.40		-0.70	0.000
128.26	14.633	-17.981	55.72	0.46	2.764	1.414	-333.08		-0.70	0.000
128.53	14.543	-18.293	55.81	0.46	2.737	1.378	-343.81		-0.70	0.000
128.81	14.481	-18.546	55.87	0.46	2.710	1.349	-349.09		-0.70	0.000
129.08	14.387	-18.762	55.96	0.46	2.622	1.313	-349.27		-0.70	0.000
129.35	14.294	-18.918	56.06	0.46	2.554	1.271	-326.54		-0.70	0.000
129.63	14.198	-19.038	56.15	0.46	2.470	1.231	-315.55		-0.70	0.000
129.90	14.134	-19.099	56.22	0.46	2.419	1.213	-299.36		-0.70	0.000
130.17	14.039	-19.111	56.31	0.46	2.359	1.178	-303.90		-0.70	0.000
130.45	13.944	-19.075	56.41	0.46	2.302	1.152	-295.70		-0.70	0.000
130.72	13.880	-18.990	56.47	0.46	2.267	1.125	-275.60		-0.70	0.000
131.00	13.785	-18.846	56.56	0.46	2.226	1.105	-220.41		-0.70	0.000
131.27	13.693	-18.654	56.66	0.46	2.210	1.088	-187.05		-0.70	0.000
131.55	13.601	-18.413	56.75	0.46	2.192	1.070	-140.81		-0.70	0.000
131.82	13.539	-18.125	56.81	0.46	2.166	1.059	-130.63		-0.70	0.000
132.09	13.449	-17.788	56.90	0.47	2.154	1.048	-110.42		-0.70	0.000
132.36	13.362	-17.404	56.99	0.47	2.132	1.035	-111.04		-0.70	0.000
132.64	13.275	-16.971	57.07	0.47	2.131	1.033	-125.19		-0.70	0.000
132.92	13.220	-16.502	57.13	0.47	2.111	1.026	-138.75		-0.70	0.000
133.20	13.138	-15.974	57.21	0.47	2.102	1.020	-180.46		-0.70	0.000
133.46	13.061	-15.409	57.29	0.47	2.094	1.016	-212.11		-0.70	0.000
133.74	13.010	-14.796	57.34	0.47	2.088	1.011	-300.00		-0.70	0.000
134.01	12.938	-14.159	57.41	0.47	2.078	1.007	-351.19		-0.70	0.000
134.29	12.867	-13.474	57.48	0.47	2.070	1.004	-467.57		-0.70	0.000
134.55	12.805	-12.764	57.55	0.47	2.067	1.001	-523.76		-0.70	0.000
134.83	12.761	-12.007	57.59	0.47	2.056	0.999	-631.50		-0.70	0.000
135.10	12.703	-11.238	57.65	0.47	2.057	0.996	-661.55		-0.70	0.000
135.38	12.649	-10.421	57.70	0.47	2.053	0.988	-676.59		-0.70	0.000
135.64	12.616	-9.603	57.73	0.47	2.050	0.987	-673.49		-0.70	0.000
135.92	12.570	-8.714	57.78	0.47	2.053	0.987	-667.22		-0.70	0.000
136.19	12.529	-7.849	57.82	0.47	2.044	0.982	-664.07		-0.70	0.000
136.47	12.493	-6.935	57.86	0.47	2.042	0.980	-635.50		-0.70	0.000
136.74	12.469	-6.010	57.88	0.47	2.040	0.979	-569.02		-0.70	0.000
137.01	12.443	-5.072	57.91	0.47	2.038	0.978	-537.14		-0.70	0.000
137.29	12.421	-4.111	57.93	0.47	2.032	0.978	-461.00		-0.70	0.000
137.56	12.411	-3.137	57.94	0.47	2.029	0.978	-420.24		-0.70	0.000
137.83	12.401	-2.175	57.95	0.47	2.039	0.977	-349.21		-0.70	0.000
138.09	12.392	-1.190	57.96	0.47	2.035	0.976	-331.67		-0.70	0.000
138.36	12.389	-0.228	57.96	0.47	2.034	0.976	-325.46		-0.70	0.000
138.63	12.389	0.733	57.96	0.47	2.037	0.978	-319.51		-0.70	0.000
138.90	12.389	1.695	57.96	0.47	2.035	0.978	-301.43		-0.70	0.000
139.16	12.389	2.656	57.96	0.47	2.037	0.978	-252.05		-0.70	0.000
139.43	12.400	3.594	57.95	0.47	2.035	0.978	-229.55		-0.70	0.000
139.70	12.421	4.531	57.93	0.47	2.041	0.978	-209.21		-0.70	0.000
139.97	12.446	5.469	57.90	0.47	2.039	0.978	-194.16		-0.70	0.000
140.25	12.466	6.394	57.88	0.47	2.040	0.979	-199.72		-0.70	0.000
140.52	12.502	7.308	57.85	0.47	2.027	0.978	-203.50		-0.70	0.000
140.79	12.542	8.209	57.81	0.47	2.029	0.978	-199.91		-0.70	0.000
141.06	12.569	9.087	57.78	0.47	2.033	0.979	-179.23		-0.70	0.000
141.33	12.617	9.940	57.73	0.47	2.032	0.979	-99.05		-0.70	0.000
141.60	12.669	10.757	57.68	0.47	2.036	0.978	-52.45		-0.70	0.000
141.87	12.706	11.550	57.64	0.47	2.032	0.979	-6.54		-0.70	0.000
142.14	12.765	12.308	57.59	0.47	2.042	0.981	-10.32		-0.70	0.000
142.40	12.829	13.029	57.52	0.47	2.041	0.981	-48.72		-0.70	0.000
142.67	12.873	13.714	57.48	0.47	2.038	0.981	-79.12		-0.70	0.000
142.94	12.943	14.363	57.41	0.47	2.040	0.982	-131.36		-0.70	0.000
143.21	13.016	14.988	57.33	0.47	2.041	0.983	-147.09		-0.70	0.000
143.49	13.067	15.577	57.28	0.47	2.048	0.985	-176.55		-0.70	0.000
143.76	13.147	16.118	57.20	0.47	2.052	0.986	-190.55		-0.70	0.000
144.03	13.230	16.623	57.12	0.47	2.049	0.988	-208.69		-0.70	0.000
144.29	13.314	17.079	57.04	0.47	2.061	0.992	-209.83		-0.70	0.000
144.57	13.370	17.500	56.98	0.47	2.065	0.995	-194.27		-0.70	0.000
144.84	13.460	17.861	56.89	0.47	2.070	0.997	-168.29		-0.70	0.000
145.11	13.548	18.185	56.80	0.46	2.079	1.004	-121.36		-0.70	0.000
145.37	13.610	18.462	56.74	0.46	2.079	1.007	-95.07		-0.70	0.000
145.65	13.702	18.690	56.65	0.46	2.097	1.013	-44.49		-0.70	0.000
145.92	13.798	18.870	56.55	0.46	2.113	1.023	-22.68		-0.70	0.000
146.19	13.858	19.002	56.49	0.46	2.140	1.033	1.78		-0.70	0.000
146.46	13.955	19.087	56.40	0.46	2.157	1.046	-3.51		-0.70	0.000
146.73	14.051	19.111	56.30	0.46	2.173	1.063	-22.14		-0.70	0.000
147.00	14.114	19.099	56.24	0.46	2.202	1.073	-42.85		-0.70	0.000
147.27	14.210	19.026	56.14	0.46	2.227	1.089	-93.59		-0.70	0.000
147.54	14.305	18.906	56.05	0.46	2.262	1.111	-118.82		-0.70	0.000
147.81	14.367	18.750	55.98	0.46	2.294	1.135	-151.49		-0.70	0.000
148.08	14.460	18.522	55.89	0.46	2.339	1.163	-146.04		-0.70	0.000
148.35	14.552	18.269	55.80	0.46	2.380	1.191	-117.84		-0.70	0.000
148.62	14.642	17.957	55.71	0.46	2.427	1.223	-91.94		-0.70	0.000
148.88	14.701	17.608	55.65	0.45	2.454	1.257	-38.41		-0.70	0.000
149.16	14.788	17.200	55.56	0.45	2.502	1.272	-1.47		-0.70	0.000
149.42	14.874	16.767	55.48	0.45	2.554	1.310	60.88		-0.70	0.000
149.69	14.929	16.262	55.42	0.45	2.619	1.350	80.27		-0.70	0.000
149.95	15.010	15.745	55.34	0.45	2.681	1.390	106.79		-0.70	0.000
150.23	15.085	15.168	55.26	0.45	2.739	1.429	119.89		-0.70	0.000
150.50	15.137	14.579	55.21	0.45	2.810	1.470	139.69		-0.70	0.000
150.76	15.206	13.930	55.14	0.45	2.844	1.514	137.38		-0.70	0.000
151.03	15.274	13.233	55.08	0.45	2.897	1.559	113.64		-0.70	0.000
151.29	15.319	12.548	55.03	0.45	2.958	1.578	103.82		-0.70	0.000
151.56	15.378	11.779	54.97	0.45	3.017	1.619	100.94		-0.70	0.000
151.83	15.417	11.034	54.93	0.45	3.076	1.659	104.01		-0.70	0.000
152.09	15.470	10.228	54.88	0.45	3.124	1.701	105.22		-0.70	0.000
152.36	15.517	9.399	54.83	0.45	3.149	1.740	116.64		-0.70	0.000
152.63	15.549	8.570	54.80	0.45	3.199	1.776	135.11		-0.70	0.000
152.90	15.589	7.680	54.76	0.45	3.247	1.815	178.23		-0.70	0.000
153.17	15.624	6.803	54.73	0.45	3.286	1.832	195.50		-0.70	0.000
153.44	15.647	5.877	54.70	0.45	3.324	1.864	219.97		-0.70	0.000
153.71	15.674	4.940	54.68	0.45	3.344	1.893	224.12		-0.70	0.000
153.98	15.696	3.978	54.65	0.45	3.370	1.918	202.03		-0.70	0.000
154.25	15.708	3.029	54.64	0.45	3.373	1.940	175.53		-0.70	0.000
154.52	15.716	2.055	54.63	0.45	3.385	1.954	114.36		-0.70	0.000
154.78	15.724	1.118	54.63	0.45	3.395	1.961	83.48		-0.70	0.000
155.04	15.726	0.144	54.62	0.45	3.376	1.963	45.87		-0.70	0.000
155.31	15.726	-0.793	54.62	0.45	3.383	1.963	31.23		-0.70	0.000
155.58	15.726	-1.743	54.62	0.45	3.366	1.960	-2.77		-0.70	0.000
155.85	15.726	-2.704	54.62	0.45	3.363	1.956	-33.16		-0.70	0.000
156.12	15.717	-3.654	54.63	0.45	3.368	1.948	-117.87		-0.70	0.000
156.39	15.696	-4.591	54.65	0.45	3.353	1.945	-157.89		-0.70	0.000
156.66	15.667	-5.541	54.68	0.45	3.350	1.940	-217.04		-0.70	0.000
156.94	15.648	-6.478	54.70	0.45	3.336	1.934	-230.77		-0.70	0.000
157.21	15.612	-7.380	54.74	0.45	3.311	1.927	-253.75		-0.70	0.000
157.48	15.572	-8.293	54.78	0.45	3.290	1.904	-263.58		-0.70	0.000
157.76	15.530	-9.159	54.82	0.45	3.263	1.893	-273.67		-0.70	0.000
158.03	15.497	-10.012	54.85	0.45	3.220	1.865	-281.93		-0.70	0.000
158.31	15.446	-10.841	54.90	0.45	3.187	1.835	-286.58		-0.70	0.000
158.58	15.388	-11.635	54.96	0.45	3.138	1.799	-298.20		-0.70	0.000
158.85	15.348	-12.416	55.00	0.45	3.111	1.759	-298.53		-0.70	0.000
159.13	15.285	-13.149	55.06	0.45	3.068	1.715	-287.38		-0.70	0.000
159.41	15.216	-13.834	55.13	0.45	3.034	1.664	-225.61		-0.70	0.000
159.68	15.146	-14.507	55.20	0.45	3.025	1.621	-184.87		-0.70	0.000
159.95	15.096	-15.132	55.25	0.45	3.007	1.593	-109.58		-0.70	0.000
160.22	15.019	-15.709	55.33	0.45	2.974	1.575	-87.50		-0.70	0.000
160.50	14.940	-16.238	55.41	0.45	2.921	1.565	-81.45		-0.70	0.000
160.77	14.885	-16.743	55.46	0.45	2.868	1.529	-86.27		-0.70	0.000
161.04	14.801	-17.200	55.55	0.45	2.833	1.489	-99.61		-0.70	0.000
161.31	14.714	-17.596	55.64	0.45	2.807	1.442	-104.04		-0.70	0.000
161.59	14.625	-17.957	55.72	0.46	2.774	1.405	-92.10		-0.70	0.000
161.86	14.564	-18.269	55.79	0.46	2.735	1.371	-95.67		-0.70	0.000
162.13	14.471	-18.534	55.88	0.46	2.686	1.340	-130.02		-0.70	0.000
162.41	14.378	-18.750	55.97	0.46	2.603	1.312	-169.18		-0.70	0.000
162.68	14.316	-18.918	56.03	0.46	2.531	1.272	-257.72		-0.70	0.000
162.95	14.220	-19.038	56.13	0.46	2.448	1.232	-297.43		-0.70	0.000
163.22	14.124	-19.099	56.23	0.46	2.392	1.214	-351.30		-0.70	0.000
163.50	14.029	-19.111	56.32	0.46	2.328	1.177	-368.20		-0.70	0.000
163.77	13.966	-19.075	56.38	0.46	2.301	1.148	-407.11		-0.70	0.000
164.04	13.871	-18.990	56.48	0.46	2.263	1.120	-416.88		-0.70	0.000
164.32	13.776	-18.846	56.57	0.46	2.223	1.101	-423.41		-0.70	0.000
164.59	13.715	-18.666	56.64	0.46	2.201	1.081	-407.78		-0.70	0.000
164.86	13.621	-18.425	56.73	0.46	2.170	1.066	-366.70		-0.70	0.000
165.14	13.529	-18.137	56.82	0.46	2.146	1.053	-349.42		-0.70	0.000
165.41	13.440	-17.800	56.91	0.47	2.140	1.039	-340.58		-0.70	0.000
165.68	13.380	-17.416	56.97	0.47	2.118	1.032	-350.40		-0.70	0.000
165.95	13.294	-16.995	57.06	0.47	2.111	1.027	-344.02		-0.70	0.000
166.23	13.212	-16.538	57.14	0.47	2.100	1.019	-299.44		-0.70	0.000
166.50	13.157	-16.022	57.19	0.47	2.088	1.011	-262.62		-0.70	0.000
166.77	13.079	-15.457	57.27	0.47	2.085	1.006	-198.77		-0.70	0.000
167.05	13.002	-14.856	57.35	0.47	2.072	1.001	-173.92		-0.70	0.000
167.32	12.929	-14.219	57.42	0.47	2.067	0.998	-144.00		-0.70	0.000
167.59	12.883	-13.534	57.47	0.47	2.062	0.995	-132.44		-0.70	0.000
167.86	12.817	-12.825	57.53	0.47	2.057	0.992	-95.09		-0.70	0.000
168.13	12.755	-12.091	57.60	0.47	2.052	0.989	-54.93		-0.70	0.000
168.40	12.716	-11.310	57.63	0.47	2.049	0.985	45.18		-0.70	0.000
168.68	12.661	-10.505	57.69	0.47	2.042	0.984	90.11		-0.70	0.000
168.95	12.611	-9.688	57.74	0.47	2.038	0.980	148.19		-0.70	0.000
169.21	12.565	-8.822	57.79	0.47	2.038	0.978	160.30		-0.70	0.000
169.49	12.537	-7.957	57.81	0.47	2.032	0.977	148.73		-0.70	0.000
169.76	12.499	-7.067	57.85	0.47	2.033	0.977	121.45		-0.70	0.000
170.03	12.467	-6.142	57.88	0.47	2.024	0.973	66.86		-0.70	0.000
170.30	12.450	-5.192	57.90	0.47	2.021	0.970	41.73		-0.70	0.000
170.57	12.428	-4.255	57.92	0.47	2.021	0.968	7.32		-0.70	0.000
170.84	12.408	-3.305	57.94	0.47	2.019	0.967	-20.16		-0.70	0.000
171.11	12.403	-2.344	57.95	0.47	2.025	0.966	-104.09		-0.70	0.000
171.38	12.394	-1.382	57.96	0.47	2.016	0.966	-151.69		-0.70	0.000
171.65	12.389	-0.409	57.96	0.47	2.020	0.966	-241.10		-0.70	0.000
171.91	12.389	0.541	57.96	0.47	2.015	0.966	-274.97		-0.70	0.000
172.18	12.389	1.514	57.96	0.47	2.013	0.965	-298.85		-0.70	0.000
172.45	12.389	2.476	57.96	0.47	2.017	0.965	-306.75		-0.70	0.000
172.72	12.396	3.413	57.95	0.47	2.014	0.964	-294.45		-0.70	0.000
172.99	12.416	4.375	57.93	0.47	2.016	0.965	-275.83		-0.70	0.000
173.26	12.443	5.300	57.91	0.47	2.012	0.966	-277.99		-0.70	0.000
173.53	12.461	6.238	57.89	0.47	2.018	0.966	-285.04		-0.70	0.000
173.80	12.494	7.139	57.86	0.47	2.019	0.966	-278.36		-0.70	0.000
174.07	12.534	8.041	57.82	0.47	2.013	0.967	-262.00		-0.70	0.000
174.34	12.576	8.918	57.77	0.47	2.019	0.968	-245.03		-0.70	0.000
174.62	12.606	9.772	57.74	0.47	2.019	0.969	-199.02		-0.70	0.000
174.89	12.658	10.601	57.69	0.47	2.015	0.970	-170.79		-0.70	0.000
175.16	12.712	11.406	57.64	0.47	2.016	0.970	-116.23		-0.70	0.000
175.43	12.753	12.163	57.60	0.47	2.018	0.970	-91.56		-0.70	0.000
175.70	12.816	12.909	57.53	0.47	2.026	0.970	-41.65		-0.70	0.000
175.97	12.882	13.606	57.47	0.47	2.021	0.972	-16.13		-0.70	0.000
176.23	12.928	14.279	57.42	0.47	2.033	0.973	33.05		-0.70	0.000
176.50	13.001	14.904	57.35	0.47	2.024	0.974	35.31		-0.70	0.000
176.76	13.076	15.481	57.27	0.47	2.033	0.977	24.40		-0.70	0.000
177.03	13.129	16.022	57.22	0.47	2.037	0.979	17.80		-0.70	0.000
177.30	13.211	16.526	57.14	0.47	2.036	0.979	-7.51		-0.70	0.000
177.57	13.296	16.983	57.05	0.47	2.048	0.981	-29.66		-0.70	0.000
177.85	13.353	17.416	57.00	0.47	2.046	0.985	-109.19		-0.70	0.000
178.11	13.440	17.788	56.91	0.47	2.056	0.990	-149.30		-0.70	0.000
178.38	13.532	18.125	56.82	0.46	2.060	0.994	-218.87		-0.70	0.000
178.65	13.590	18.401	56.76	0.46	2.074	0.998	-244.21		-0.70	0.000
178.92	13.683	18.642	56.67	0.46	2.072	1.004	-297.55		-0.70	0.000
179.20	13.778	18.834	56.57	0.46	2.099	1.016	-324.40		-0.70	0.000
179.47	13.839	18.978	56.51	0.46	2.119	1.026	-370.84		-0.70	0.000
179.73	13.935	19.075	56.41	0.46	2.135	1.031	-395.67		-0.70	0.000
180.01	14.033	19.111	56.32	0.46	2.176	1.051	-430.91		-0.70	0.000
180.29	14.126	19.099	56.22	0.46	2.197	1.068	-426.00		-0.70	0.000
180.56	14.190	19.038	56.16	0.46	2.225	1.088	-382.10		-0.70	0.000
180.82	14.285	18.930	56.06	0.46	2.250	1.110	-345.33		-0.70	0.000
181.09	14.380	18.774	55.97	0.46	2.272	1.129	-283.29		-0.70	0.000
181.36	14.442	18.582	55.91	0.46	2.314	1.158	-259.34		-0.70	0.000
181.63	14.534	18.317	55.82	0.46	2.354	1.187	-221.49		-0.70	0.000
181.90	14.625	18.017	55.72	0.46	2.411	1.203	-210.82		-0.70	0.000
182.17	14.684	17.668	55.67	0.46	2.439	1.240	-197.38		-0.70	0.000
182.44	14.771	17.272	55.58	0.45	2.504	1.274	-189.68		-0.70	0.000
182.71	14.857	16.851	55.49	0.45	2.553	1.311	-154.61		-0.70	0.000
182.99	14.912	16.358	55.44	0.45	2.577	1.348	-131.24		-0.70	0.000
183.25	14.993	15.829	55.36	0.45	2.652	1.389	-116.85		-0.70	0.000
183.53	15.070	15.264	55.28	0.45	2.702	1.427	-125.75		-0.70	0.000
183.79	15.146	14.651	55.20	0.45	2.778	1.471	-173.44		-0.70	0.000
184.07	15.193	14.002	55.16	0.45	2.832	1.513	-198.92		-0.70	0.000
184.34	15.261	13.329	55.09	0.45	2.899	1.534	-276.68		-0.70	0.000
184.61	15.326	12.620	55.02	0.45	2.961	1.577	-321.15		-0.70	0.000
184.88	15.367	11.863	54.98	0.45	3.008	1.616	-367.82		-0.70	0.000
185.15	15.425	11.082	54.92	0.45	3.052	1.658	-367.87		-0.70	0.000
185.43	15.476	10.276	54.87	0.45	3.096	1.698	-335.51		-0.70	0.000
185.70	15.511	9.435	54.84	0.45	3.148	1.739	-316.34		-0.70	0.000
185.97	15.556	8.558	54.79	0.45	3.195	1.778	-262.22		-0.70	0.000
186.24	15.596	7.680	54.75	0.45	3.236	1.811	-243.02		-0.70	0.000
186.51	15.631	6.779	54.72	0.45	3.286	1.849	-222.40		-0.70	0.000
186.79	15.652	5.865	54.70	0.45	3.299	1.860	-219.86		-0.70	0.000
187.06	15.679	4.916	54.67	0.45	3.341	1.888	-227.04		-0.70	0.000
187.33	15.701	3.942	54.65	0.45	3.343	1.911	-214.14		-0.70	0.000
187.60	15.711	2.993	54.64	0.45	3.355	1.930	-172.11		-0.70	0.000
187.86	15.721	2.019	54.63	0.45	3.374	1.945	-145.22		-0.70	0.000
188.13	15.725	1.046	54.62	0.45	3.363	1.952	-111.24		-0.70	0.000
188.40	15.731	0.084	54.62	0.45	3.378	1.957	-103.33		-0.70	0.000
188.67	15.731	-0.853	54.62	0.45	3.355	1.958	-107.94		-0.70	0.000
188.94	15.731	-1.827	54.62	0.45	3.360	1.958	-105.59		-0.70	0.000
189.21	15.731	-2.800	54.62	0.45	3.344	1.955	-78.88		-0.70	0.000
