Name           :	1mgmlAuDDT_O12	
User           :	Isaac	
Date           :	8/6/2014	

Probe1         :	Wilhelmy	
Perimeter      : 	39.240	

Probe2         :	Wilhelmy	
Perimeter      : 	39.240	

Trough         :	Extra Small	
Width          :	50.0	
Area           :	7035.0	
Symmetric comp :	True	

Subphase       :	Water	
Surface tension:	72.80	
pH             :	7.00	
Temperature    :	19.5	

Addition       :		
Concentration  :		
Unit           :	Unknown         	

Substance1     :	Au NP	
MW             :	197.0	
Concentration  :	1.000	
Unit           :	mg/ml           	
Volume         :	400.00	

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	Unknown         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	Rectangle       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
192.75	19.104	9.748	51.25	0.42	6.026	3.752	-81.04		-0.75	0.000
193.03	19.153	8.966	51.20	0.42	6.121	3.795	-116.72		-0.75	0.000
193.30	19.183	8.161	51.17	0.42	6.213	3.874	-188.14		-0.75	0.000
193.57	19.220	7.332	51.13	0.42	6.248	3.947	-227.99		-0.75	0.000
193.85	19.253	6.478	51.10	0.42	6.325	4.010	-303.98		-0.75	0.000
194.12	19.272	5.625	51.08	0.42	6.390	4.071	-338.00		-0.75	0.000
194.39	19.298	4.736	51.05	0.42	6.455	4.126	-346.04		-0.75	0.000
194.66	19.318	3.858	51.03	0.42	6.490	4.174	-348.17		-0.75	0.000
194.93	19.334	2.957	51.02	0.42	6.526	4.210	-354.84		-0.75	0.000
195.20	19.342	2.043	51.01	0.42	6.553	4.241	-364.56		-0.75	0.000
195.47	19.351	1.142	51.00	0.42	6.570	4.252	-373.17		-0.75	0.000
195.74	19.351	0.240	51.00	0.42	6.575	4.272	-373.00		-0.75	0.000
196.01	19.352	-0.661	51.00	0.42	6.567	4.278	-372.93		-0.75	0.000
196.28	19.352	-1.550	51.00	0.42	6.568	4.282	-380.54		-0.75	0.000
196.55	19.352	-2.464	51.00	0.42	6.563	4.280	-384.49		-0.75	0.000
196.82	19.344	-3.353	51.01	0.42	6.566	4.277	-388.80		-0.75	0.000
197.09	19.325	-4.255	51.03	0.42	6.556	4.266	-413.36		-0.75	0.000
197.37	19.299	-5.132	51.05	0.42	6.550	4.261	-428.68		-0.75	0.000
197.64	19.281	-5.998	51.07	0.42	6.539	4.254	-434.95		-0.75	0.000
197.92	19.249	-6.863	51.10	0.42	6.506	4.247	-419.66		-0.75	0.000
198.20	19.213	-7.716	51.14	0.42	6.502	4.229	-372.78		-0.75	0.000
198.47	19.170	-8.534	51.18	0.42	6.467	4.197	-316.05		-0.75	0.000
198.75	19.142	-9.339	51.21	0.42	6.466	4.160	-290.23		-0.75	0.000
199.02	19.093	-10.108	51.26	0.42	6.448	4.134	-234.32		-0.75	0.000
199.30	19.040	-10.865	51.31	0.42	6.434	4.116	-205.12		-0.75	0.000
199.57	18.983	-11.587	51.37	0.42	6.386	4.098	-121.14		-0.75	0.000
199.85	18.944	-12.284	51.41	0.42	6.326	4.072	-73.11		-0.75	0.000
200.12	18.880	-12.933	51.47	0.42	6.237	4.019	-4.36		-0.75	0.000
200.40	18.813	-13.558	51.54	0.42	6.154	3.949	18.23		-0.75	0.000
200.67	18.744	-14.135	51.61	0.42	6.071	3.869	31.25		-0.75	0.000
200.94	18.698	-14.687	51.65	0.42	6.016	3.825	34.74		-0.75	0.000
201.21	18.624	-15.180	51.73	0.42	5.929	3.744	34.48		-0.75	0.000
201.48	18.547	-15.637	51.80	0.42	5.834	3.659	22.21		-0.75	0.000
201.75	18.493	-16.058	51.86	0.42	5.750	3.573	-2.72		-0.75	0.000
202.02	18.412	-16.442	51.94	0.42	5.660	3.489	-16.01		-0.75	0.000
202.30	18.327	-16.767	52.02	0.43	5.584	3.402	-35.70		-0.75	0.000
202.57	18.272	-17.055	52.08	0.43	5.517	3.319	-41.15		-0.75	0.000
202.84	18.185	-17.308	52.16	0.43	5.410	3.240	-48.37		-0.75	0.000
203.12	18.099	-17.512	52.25	0.43	5.267	3.170	-55.20		-0.75	0.000
203.40	18.011	-17.668	52.34	0.43	5.203	3.088	-67.86		-0.75	0.000
203.67	17.952	-17.776	52.40	0.43	5.075	3.046	-72.38		-0.75	0.000
203.94	17.863	-17.837	52.49	0.43	4.979	2.953	-62.43		-0.75	0.000
204.21	17.775	-17.849	52.58	0.43	4.856	2.872	-44.76		-0.75	0.000
204.49	17.686	-17.825	52.66	0.43	4.726	2.802	18.73		-0.75	0.000
204.76	17.625	-17.740	52.73	0.43	4.641	2.741	42.05		-0.75	0.000
205.03	17.538	-17.608	52.81	0.43	4.559	2.678	71.86		-0.75	0.000
205.30	17.449	-17.440	52.90	0.43	4.461	2.627	76.89		-0.75	0.000
205.57	17.390	-17.212	52.96	0.43	4.382	2.586	72.03		-0.75	0.000
205.84	17.306	-16.947	53.04	0.43	4.383	2.547	66.52		-0.75	0.000
206.12	17.221	-16.647	53.13	0.43	4.314	2.515	85.32		-0.75	0.000
206.39	17.140	-16.298	53.21	0.44	4.279	2.500	90.37		-0.75	0.000
206.66	17.086	-15.889	53.26	0.44	4.249	2.476	67.77		-0.75	0.000
206.94	17.010	-15.457	53.34	0.44	4.204	2.456	51.03		-0.75	0.000
207.21	16.933	-14.976	53.42	0.44	4.187	2.441	4.82		-0.75	0.000
207.48	16.883	-14.447	53.47	0.44	4.151	2.426	-13.80		-0.75	0.000
207.76	16.813	-13.894	53.54	0.44	4.132	2.410	-25.95		-0.75	0.000
208.03	16.744	-13.305	53.61	0.44	4.099	2.391	-35.39		-0.75	0.000
208.30	16.680	-12.668	53.67	0.44	4.096	2.379	-73.94		-0.75	0.000
208.58	16.638	-12.007	53.71	0.44	4.080	2.369	-107.48		-0.75	0.000
208.86	16.581	-11.310	53.77	0.44	4.062	2.358	-181.32		-0.75	0.000
209.13	16.526	-10.553	53.82	0.44	4.059	2.352	-213.76		-0.75	0.000
209.41	16.474	-9.796	53.88	0.44	4.036	2.347	-240.86		-0.75	0.000
209.68	16.444	-9.014	53.91	0.44	4.025	2.338	-225.03		-0.75	0.000
209.96	16.401	-8.209	53.95	0.44	4.016	2.330	-200.49		-0.75	0.000
210.23	16.362	-7.368	53.99	0.44	4.006	2.323	-149.46		-0.75	0.000
210.51	16.328	-6.526	54.02	0.44	4.000	2.318	-130.74		-0.75	0.000
210.78	16.307	-5.637	54.04	0.44	3.992	2.314	-104.01		-0.75	0.000
211.06	16.284	-4.760	54.07	0.44	3.999	2.313	-94.90		-0.75	0.000
211.34	16.262	-3.870	54.09	0.44	3.994	2.311	-59.11		-0.75	0.000
211.60	16.253	-2.933	54.10	0.44	3.989	2.310	-34.58		-0.75	0.000
211.87	16.244	-2.031	54.11	0.44	3.986	2.311	9.06		-0.75	0.000
212.14	16.235	-1.130	54.11	0.44	3.987	2.312	29.41		-0.75	0.000
212.40	16.231	-0.228	54.12	0.44	3.999	2.313	41.19		-0.75	0.000
212.67	16.231	0.649	54.12	0.44	3.986	2.313	26.66		-0.75	0.000
212.94	16.231	1.550	54.12	0.44	4.001	2.315	-16.00		-0.75	0.000
213.20	16.231	2.440	54.12	0.44	3.998	2.318	-49.57		-0.75	0.000
213.47	16.242	3.329	54.11	0.44	3.999	2.320	-80.66		-0.75	0.000
213.74	16.261	4.183	54.09	0.44	4.006	2.323	-123.42		-0.75	0.000
214.01	16.279	5.060	54.07	0.44	4.000	2.324	-143.71		-0.75	0.000
214.29	16.306	5.938	54.04	0.44	4.009	2.326	-192.69		-0.75	0.000
214.56	16.339	6.791	54.01	0.44	4.010	2.328	-217.93		-0.75	0.000
214.83	16.375	7.632	53.98	0.44	4.019	2.330	-264.64		-0.75	0.000
215.11	16.402	8.450	53.95	0.44	4.013	2.333	-284.69		-0.75	0.000
215.38	16.447	9.255	53.90	0.44	4.016	2.335	-320.78		-0.75	0.000
215.65	16.495	10.024	53.85	0.44	4.020	2.337	-347.16		-0.75	0.000
215.92	16.529	10.781	53.82	0.44	4.018	2.337	-363.00		-0.75	0.000
216.20	16.585	11.490	53.76	0.44	4.037	2.339	-369.56		-0.75	0.000
216.47	16.644	12.175	53.71	0.44	4.039	2.342	-368.67		-0.75	0.000
216.74	16.707	12.837	53.64	0.44	4.052	2.348	-374.36		-0.75	0.000
217.02	16.751	13.450	53.60	0.44	4.059	2.351	-372.14		-0.75	0.000
217.29	16.821	14.038	53.53	0.44	4.069	2.359	-370.67		-0.75	0.000
217.56	16.890	14.591	53.46	0.44	4.083	2.368	-368.24		-0.75	0.000
217.83	16.940	15.096	53.41	0.44	4.089	2.375	-368.09		-0.75	0.000
218.11	17.019	15.577	53.33	0.44	4.108	2.383	-368.62		-0.75	0.000
218.38	17.095	15.998	53.25	0.44	4.121	2.392	-368.20		-0.75	0.000
218.66	17.178	16.382	53.17	0.43	4.136	2.402	-368.68		-0.75	0.000
218.93	17.233	16.731	53.12	0.43	4.152	2.413	-384.78		-0.75	0.000
219.20	17.317	17.031	53.03	0.43	4.163	2.419	-398.75		-0.75	0.000
219.47	17.403	17.284	52.95	0.43	4.181	2.430	-407.73		-0.75	0.000
219.75	17.460	17.488	52.89	0.43	4.208	2.435	-406.44		-0.75	0.000
220.02	17.549	17.656	52.80	0.43	4.241	2.444	-372.95		-0.75	0.000
220.29	17.638	17.764	52.71	0.43	4.258	2.463	-343.48		-0.75	0.000
220.57	17.726	17.837	52.62	0.43	4.295	2.483	-267.92		-0.75	0.000
220.84	17.786	17.849	52.56	0.43	4.341	2.505	-225.01		-0.75	0.000
221.11	17.875	17.825	52.48	0.43	4.371	2.531	-150.20		-0.75	0.000
221.38	17.965	17.752	52.39	0.43	4.429	2.555	-121.29		-0.75	0.000
221.65	18.024	17.632	52.33	0.43	4.480	2.587	-77.98		-0.75	0.000
221.93	18.110	17.464	52.24	0.43	4.541	2.622	-50.42		-0.75	0.000
222.20	18.197	17.248	52.15	0.43	4.595	2.660	-1.62		-0.75	0.000
222.47	18.283	16.995	52.07	0.43	4.666	2.683	11.90		-0.75	0.000
222.74	18.339	16.695	52.01	0.43	4.718	2.732	41.87		-0.75	0.000
223.00	18.421	16.346	51.93	0.42	4.793	2.790	57.94		-0.75	0.000
223.27	18.502	15.962	51.85	0.42	4.900	2.855	84.03		-0.75	0.000
223.54	18.554	15.553	51.80	0.42	4.985	2.925	95.68		-0.75	0.000
223.81	18.630	15.072	51.72	0.42	5.092	2.999	118.86		-0.75	0.000
224.08	18.706	14.567	51.64	0.42	5.222	3.078	140.55		-0.75	0.000
224.35	18.752	14.026	51.60	0.42	5.314	3.119	139.53		-0.75	0.000
224.62	18.821	13.450	51.53	0.42	5.386	3.207	118.22		-0.75	0.000
224.89	18.888	12.837	51.46	0.42	5.499	3.296	49.58		-0.75	0.000
225.16	18.929	12.188	51.42	0.42	5.613	3.389	14.61		-0.75	0.000
225.43	18.988	11.514	51.36	0.42	5.728	3.482	-32.61		-0.75	0.000
225.70	19.044	10.805	51.31	0.42	5.829	3.569	-45.64		-0.75	0.000
225.97	19.079	10.060	51.27	0.42	5.953	3.661	-69.24		-0.75	0.000
226.24	19.127	9.303	51.22	0.42	6.031	3.744	-96.14		-0.75	0.000
226.52	19.172	8.510	51.18	0.42	6.123	3.829	-168.96		-0.75	0.000
226.79	19.211	7.692	51.14	0.42	6.169	3.865	-206.18		-0.75	0.000
227.06	19.236	6.851	51.11	0.42	6.232	3.932	-251.64		-0.75	0.000
227.34	19.267	5.998	51.08	0.42	6.314	3.997	-235.44		-0.75	0.000
227.61	19.294	5.120	51.06	0.42	6.371	4.056	-159.64		-0.75	0.000
227.88	19.308	4.231	51.04	0.42	6.432	4.111	-117.45		-0.75	0.000
228.15	19.325	3.341	51.03	0.42	6.458	4.153	-37.05		-0.75	0.000
228.42	19.340	2.428	51.01	0.42	6.499	4.189	-9.02		-0.75	0.000
228.69	19.348	1.514	51.00	0.42	6.515	4.215	26.78		-0.75	0.000
228.95	19.349	0.613	51.00	0.42	6.512	4.233	42.31		-0.75	0.000
229.22	19.351	-0.264	51.00	0.42	6.528	4.238	107.06		-0.75	0.000
229.49	19.351	-1.154	51.00	0.42	6.511	4.243	146.19		-0.75	0.000
229.76	19.351	-2.067	51.00	0.42	6.515	4.242	220.90		-0.75	0.000
230.03	19.349	-2.957	51.00	0.42	6.510	4.238	240.33		-0.75	0.000
230.30	19.334	-3.846	51.02	0.42	6.511	4.232	234.64		-0.75	0.000
230.57	19.312	-4.736	51.04	0.42	6.508	4.229	226.83		-0.75	0.000
230.84	19.286	-5.589	51.06	0.42	6.494	4.220	192.26		-0.75	0.000
231.12	19.254	-6.454	51.10	0.42	6.492	4.215	175.70		-0.75	0.000
231.39	19.234	-7.296	51.12	0.42	6.450	4.192	146.92		-0.75	0.000
231.66	19.193	-8.125	51.16	0.42	6.426	4.180	138.37		-0.75	0.000
231.95	19.149	-8.930	51.20	0.42	6.412	4.144	128.68		-0.75	0.000
232.22	19.102	-9.724	51.25	0.42	6.393	4.110	124.89		-0.75	0.000
232.49	19.070	-10.505	51.28	0.42	6.393	4.092	102.91		-0.75	0.000
232.76	19.016	-11.226	51.33	0.42	6.363	4.075	74.65		-0.75	0.000
233.04	18.958	-11.935	51.39	0.42	6.300	4.059	42.56		-0.75	0.000
233.31	18.916	-12.596	51.43	0.42	6.217	4.019	40.67		-0.75	0.000
233.57	18.852	-13.233	51.50	0.42	6.181	3.958	49.09		-0.75	0.000
233.85	18.785	-13.822	51.56	0.42	6.096	3.881	60.54		-0.75	0.000
234.12	18.736	-14.375	51.61	0.42	6.004	3.798	88.88		-0.75	0.000
234.39	18.666	-14.904	51.68	0.42	5.920	3.757	100.50		-0.75	0.000
234.67	18.589	-15.397	51.76	0.42	5.815	3.672	113.74		-0.75	0.000
234.94	18.512	-15.829	51.84	0.42	5.737	3.586	117.83		-0.75	0.000
235.21	18.458	-16.238	51.89	0.42	5.646	3.501	128.32		-0.75	0.000
235.49	18.376	-16.599	51.97	0.42	5.566	3.412	137.18		-0.75	0.000
235.76	18.290	-16.911	52.06	0.43	5.480	3.326	172.59		-0.75	0.000
236.04	18.206	-17.188	52.14	0.43	5.402	3.243	185.85		-0.75	0.000
236.31	18.148	-17.416	52.20	0.43	5.358	3.173	221.95		-0.75	0.000
236.58	18.062	-17.596	52.29	0.43	5.210	3.102	237.39		-0.75	0.000
236.85	17.972	-17.728	52.38	0.43	5.089	3.014	260.44		-0.75	0.000
237.13	17.913	-17.813	52.44	0.43	4.964	2.975	268.42		-0.75	0.000
237.40	17.826	-17.849	52.52	0.43	4.836	2.888	266.61		-0.75	0.000
237.67	17.735	-17.849	52.61	0.43	4.744	2.813	254.76		-0.75	0.000
237.94	17.647	-17.788	52.70	0.43	4.637	2.748	219.06		-0.75	0.000
238.22	17.586	-17.680	52.76	0.43	4.549	2.686	196.38		-0.75	0.000
238.49	17.501	-17.536	52.85	0.43	4.509	2.632	161.78		-0.75	0.000
238.76	17.411	-17.344	52.94	0.43	4.416	2.590	157.94		-0.75	0.000
239.03	17.353	-17.091	53.00	0.43	4.365	2.553	169.85		-0.75	0.000
239.30	17.269	-16.815	53.08	0.43	4.301	2.517	178.13		-0.75	0.000
239.58	17.188	-16.478	53.16	0.43	4.269	2.492	195.20		-0.75	0.000
239.85	17.104	-16.118	53.25	0.44	4.230	2.477	201.83		-0.75	0.000
240.12	17.052	-15.697	53.30	0.44	4.207	2.458	216.75		-0.75	0.000
240.39	16.975	-15.240	53.38	0.44	4.172	2.442	226.64		-0.75	0.000
240.67	16.901	-14.736	53.45	0.44	4.149	2.421	221.16		-0.75	0.000
240.94	16.851	-14.207	53.50	0.44	4.129	2.409	209.35		-0.75	0.000
241.22	16.781	-13.618	53.57	0.44	4.099	2.392	181.36		-0.75	0.000
241.49	16.717	-13.017	53.63	0.44	4.089	2.379	170.38		-0.75	0.000
241.76	16.654	-12.368	53.70	0.44	4.061	2.366	123.58		-0.75	0.000
242.03	16.612	-11.695	53.74	0.44	4.054	2.356	100.43		-0.75	0.000
242.31	16.557	-10.974	53.79	0.44	4.032	2.345	65.09		-0.75	0.000
242.57	16.503	-10.252	53.85	0.44	4.016	2.341	53.92		-0.75	0.000
242.84	16.471	-9.471	53.88	0.44	4.015	2.336	37.36		-0.75	0.000
243.11	16.424	-8.702	53.93	0.44	3.999	2.329	22.51		-0.75	0.000
243.39	16.383	-7.897	53.97	0.44	3.994	2.323	-13.38		-0.75	0.000
243.66	16.360	-7.067	53.99	0.44	3.986	2.318	-30.41		-0.75	0.000
243.93	16.325	-6.214	54.03	0.44	3.986	2.315	-53.72		-0.75	0.000
244.21	16.297	-5.349	54.05	0.44	3.979	2.310	-67.85		-0.75	0.000
244.48	16.275	-4.459	54.08	0.44	3.973	2.308	-91.14		-0.75	0.000
244.76	16.260	-3.570	54.09	0.44	3.977	2.308	-103.23		-0.75	0.000
245.03	16.248	-2.644	54.10	0.44	3.972	2.307	-162.91		-0.75	0.000
245.30	16.239	-1.731	54.11	0.44	3.980	2.307	-205.15		-0.75	0.000
245.57	16.237	-0.805	54.11	0.44	3.978	2.307	-291.63		-0.75	0.000
245.84	16.234	0.072	54.12	0.44	3.975	2.309	-327.80		-0.75	0.000
246.11	16.234	0.998	54.12	0.44	3.983	2.311	-377.48		-0.75	0.000
246.37	16.234	1.875	54.12	0.44	3.985	2.313	-389.69		-0.75	0.000
246.64	16.234	2.788	54.12	0.44	3.992	2.317	-407.33		-0.75	0.000
246.91	16.252	3.666	54.10	0.44	3.985	2.318	-413.36		-0.75	0.000
247.19	16.274	4.543	54.08	0.44	3.993	2.318	-420.17		-0.75	0.000
247.47	16.290	5.421	54.06	0.44	3.993	2.319	-415.85		-0.75	0.000
247.74	16.319	6.286	54.03	0.44	3.997	2.323	-374.18		-0.75	0.000
248.02	16.354	7.163	54.00	0.44	4.006	2.326	-341.77		-0.75	0.000
248.29	16.379	8.005	53.97	0.44	4.003	2.329	-283.02		-0.75	0.000
248.56	16.419	8.822	53.93	0.44	4.008	2.333	-281.54		-0.75	0.000
248.84	16.466	9.603	53.88	0.44	4.008	2.335	-302.49		-0.75	0.000
249.10	16.516	10.361	53.83	0.44	4.013	2.337	-320.30		-0.75	0.000
249.38	16.552	11.106	53.80	0.44	4.022	2.339	-318.90		-0.75	0.000
249.65	16.608	11.803	53.74	0.44	4.027	2.342	-276.07		-0.75	0.000
249.93	16.670	12.476	53.68	0.44	4.038	2.346	-244.43		-0.75	0.000
250.20	16.713	13.125	53.64	0.44	4.046	2.349	-194.84		-0.75	0.000
250.47	16.780	13.738	53.57	0.44	4.053	2.357	-177.30		-0.75	0.000
250.74	16.849	14.291	53.50	0.44	4.066	2.363	-150.71		-0.75	0.000
251.01	16.921	14.820	53.43	0.44	4.075	2.368	-133.86		-0.75	0.000
251.29	16.971	15.312	53.38	0.44	4.092	2.377	-65.21		-0.75	0.000
251.55	17.049	15.769	53.30	0.44	4.100	2.385	-25.50		-0.75	0.000
251.82	17.131	16.166	53.22	0.44	4.124	2.395	11.08		-0.75	0.000
252.09	17.184	16.538	53.17	0.43	4.130	2.404	68.21		-0.75	0.000
252.36	17.267	16.851	53.08	0.43	4.147	2.412	85.97		-0.75	0.000
252.63	17.353	17.127	53.00	0.43	4.154	2.415	91.72		-0.75	0.000
252.90	17.411	17.368	52.94	0.43	4.171	2.422	73.78		-0.75	0.000
253.17	17.498	17.548	52.85	0.43	4.206	2.435	26.28		-0.75	0.000
253.43	17.586	17.692	52.76	0.43	4.227	2.444	2.94		-0.75	0.000
253.70	17.645	17.788	52.70	0.43	4.272	2.463	-40.34		-0.75	0.000
253.98	17.733	17.849	52.62	0.43	4.303	2.484	-62.37		-0.75	0.000
254.25	17.822	17.849	52.53	0.43	4.342	2.503	-130.90		-0.75	0.000
254.52	17.881	17.813	52.47	0.43	4.367	2.528	-155.37		-0.75	0.000
254.80	17.971	17.728	52.38	0.43	4.407	2.538	-201.02		-0.75	0.000
255.07	18.058	17.584	52.29	0.43	4.463	2.569	-223.22		-0.75	0.000
255.34	18.147	17.404	52.20	0.43	4.516	2.603	-271.61		-0.75	0.000
255.62	18.203	17.188	52.15	0.43	4.580	2.641	-289.77		-0.75	0.000
255.89	18.290	16.911	52.06	0.43	4.656	2.685	-301.82		-0.75	0.000
256.17	18.374	16.587	51.98	0.42	4.733	2.736	-302.41		-0.75	0.000
256.44	18.456	16.226	51.89	0.42	4.825	2.798	-309.66		-0.75	0.000
256.71	18.508	15.817	51.84	0.42	4.912	2.862	-345.55		-0.75	0.000
256.98	18.588	15.361	51.76	0.42	5.016	2.936	-358.17		-0.75	0.000
257.26	18.661	14.880	51.69	0.42	5.069	3.006	-373.70		-0.75	0.000
257.53	18.711	14.363	51.64	0.42	5.177	3.086	-362.88		-0.75	0.000
257.80	18.781	13.786	51.57	0.42	5.295	3.129	-307.35		-0.75	0.000
258.08	18.849	13.197	51.50	0.42	5.404	3.217	-272.57		-0.75	0.000
258.35	18.912	12.560	51.44	0.42	5.525	3.306	-212.94		-0.75	0.000
258.63	18.953	11.875	51.40	0.42	5.631	3.395	-194.64		-0.75	0.000
258.90	19.011	11.178	51.34	0.42	5.743	3.484	-175.83		-0.75	0.000
259.17	19.065	10.445	51.29	0.42	5.852	3.574	-173.45		-0.75	0.000
259.44	19.099	9.688	51.25	0.42	5.953	3.661	-133.41		-0.75	0.000
259.71	19.145	8.906	51.20	0.42	5.996	3.745	-107.00		-0.75	0.000
259.99	19.188	8.113	51.16	0.42	6.078	3.820	-49.56		-0.75	0.000
260.26	19.226	7.272	51.12	0.42	6.158	3.855	-29.39		-0.75	0.000
260.53	19.249	6.430	51.10	0.42	6.236	3.922	-25.16		-0.75	0.000
260.80	19.277	5.565	51.07	0.42	6.297	3.984	-34.80		-0.75	0.000
261.07	19.302	4.688	51.05	0.42	6.354	4.041	-47.64		-0.75	0.000
261.34	19.316	3.798	51.03	0.42	6.391	4.087	-38.63		-0.75	0.000
261.61	19.331	2.909	51.02	0.42	6.431	4.129	-13.00		-0.75	0.000
261.87	19.342	2.019	51.01	0.42	6.434	4.160	5.27		-0.75	0.000
262.14	19.349	1.118	51.00	0.42	6.451	4.180	-0.67		-0.75	0.000
262.41	19.349	0.228	51.00	0.42	6.472	4.190	-19.24		-0.75	0.000
262.67	19.349	-0.661	51.00	0.42	6.461	4.201	-44.33		-0.75	0.000
262.94	19.349	-1.563	51.00	0.42	6.462	4.205	-104.19		-0.75	0.000
263.21	19.349	-2.440	51.00	0.42	6.457	4.204	-124.51		-0.75	0.000
263.48	19.339	-3.353	51.01	0.42	6.457	4.200	-174.73		-0.75	0.000
263.76	19.324	-4.231	51.03	0.42	6.459	4.194	-201.73		-0.75	0.000
264.03	19.302	-5.108	51.05	0.42	6.450	4.188	-266.34		-0.75	0.000
264.30	19.270	-5.986	51.08	0.42	6.434	4.182	-301.52		-0.75	0.000
264.58	19.239	-6.839	51.11	0.42	6.408	4.171	-342.32		-0.75	0.000
264.85	19.216	-7.680	51.13	0.42	6.381	4.161	-333.50		-0.75	0.000
265.13	19.175	-8.510	51.18	0.42	6.358	4.130	-311.77		-0.75	0.000
265.40	19.129	-9.315	51.22	0.42	6.351	4.091	-286.08		-0.75	0.000
265.67	19.079	-10.084	51.27	0.42	6.336	4.066	-279.48		-0.75	0.000
265.96	19.045	-10.841	51.30	0.42	6.313	4.048	-276.42		-0.75	0.000
266.23	18.989	-11.550	51.36	0.42	6.257	4.033	-267.41		-0.75	0.000
266.50	18.931	-12.260	51.42	0.42	6.231	4.006	-229.05		-0.75	0.000
266.77	18.888	-12.909	51.46	0.42	6.156	3.956	-199.19		-0.75	0.000
267.05	18.821	-13.522	51.53	0.42	6.070	3.889	-118.15		-0.75	0.000
267.32	18.752	-14.111	51.60	0.42	5.980	3.812	-78.80		-0.75	0.000
267.60	18.681	-14.651	51.67	0.42	5.889	3.728	-19.52		-0.75	0.000
267.87	18.631	-15.168	51.72	0.42	5.795	3.645	0.58		-0.75	0.000
268.13	18.554	-15.625	51.80	0.42	5.707	3.602	43.05		-0.75	0.000
268.41	18.474	-16.046	51.88	0.42	5.620	3.512	71.33		-0.75	0.000
268.68	18.420	-16.418	51.93	0.42	5.534	3.423	150.09		-0.75	0.000
268.95	18.338	-16.755	52.01	0.43	5.507	3.334	183.69		-0.75	0.000
269.22	18.253	-17.055	52.10	0.43	5.419	3.254	231.81		-0.75	0.000
269.50	18.169	-17.308	52.18	0.43	5.347	3.181	241.73		-0.75	0.000
269.77	18.111	-17.512	52.24	0.43	5.218	3.112	244.83		-0.75	0.000
270.05	18.021	-17.668	52.33	0.43	5.095	3.034	236.73		-0.75	0.000
270.32	17.933	-17.776	52.42	0.43	4.961	2.947	210.64		-0.75	0.000
270.59	17.874	-17.837	52.48	0.43	4.837	2.904	199.00		-0.75	0.000
270.86	17.784	-17.849	52.57	0.43	4.740	2.827	162.59		-0.75	0.000
271.14	17.693	-17.825	52.66	0.43	4.627	2.752	142.31		-0.75	0.000
271.41	17.606	-17.740	52.74	0.43	4.583	2.693	80.52		-0.75	0.000
271.68	17.547	-17.620	52.80	0.43	4.497	2.636	38.26		-0.75	0.000
271.96	17.460	-17.440	52.89	0.43	4.415	2.592	-47.97		-0.75	0.000
272.23	17.372	-17.224	52.98	0.43	4.348	2.553	-77.62		-0.75	0.000
272.51	17.315	-16.959	53.04	0.43	4.295	2.519	-96.26		-0.75	0.000
272.78	17.230	-16.647	53.12	0.43	4.248	2.491	-102.76		-0.75	0.000
273.05	17.149	-16.298	53.20	0.43	4.217	2.465	-118.13		-0.75	0.000
273.33	17.069	-15.901	53.28	0.44	4.184	2.446	-131.94		-0.75	0.000
273.60	17.016	-15.457	53.33	0.44	4.158	2.437	-138.98		-0.76	0.000
273.88	16.939	-14.976	53.41	0.44	4.129	2.419	-130.60		-0.76	0.000
274.15	16.867	-14.447	53.48	0.44	4.113	2.407	-100.75		-0.76	0.000
274.42	16.795	-13.894	53.55	0.44	4.089	2.391	-87.39		-0.76	0.000
274.69	16.752	-13.305	53.60	0.44	4.080	2.378	-52.09		-0.76	0.000
274.97	16.685	-12.668	53.66	0.44	4.048	2.367	-30.78		-0.76	0.000
275.25	16.626	-12.007	53.72	0.44	4.038	2.357	-12.02		-0.76	0.000
275.52	16.567	-11.298	53.78	0.44	4.016	2.346	-18.57		-0.76	0.000
275.79	16.529	-10.553	53.82	0.44	4.002	2.339	-18.54		-0.76	0.000
276.07	16.479	-9.808	53.87	0.44	3.996	2.331	-11.42		-0.76	0.000
276.35	16.431	-9.026	53.92	0.44	3.986	2.326	-12.96		-0.76	0.000
276.63	16.390	-8.221	53.96	0.44	3.977	2.323	-54.77		-0.76	0.000
276.90	16.365	-7.368	53.99	0.44	3.976	2.316	-77.96		-0.76	0.000
277.18	16.329	-6.490	54.02	0.44	3.971	2.312	-83.36		-0.76	0.000
277.45	16.301	-5.625	54.05	0.44	3.965	2.310	-63.66		-0.76	0.000
277.73	16.283	-4.736	54.07	0.44	3.971	2.307	-13.90		-0.76	0.000
278.00	16.265	-3.858	54.09	0.44	3.959	2.305	13.25		-0.76	0.000
278.27	16.247	-2.945	54.10	0.44	3.964	2.305	67.70		-0.76	0.000
278.54	16.237	-2.031	54.11	0.44	3.965	2.304	78.57		-0.76	0.000
278.81	16.234	-1.130	54.12	0.44	3.963	2.306	69.03		-0.76	0.000
279.08	16.226	-0.228	54.12	0.44	3.961	2.307	61.77		-0.76	0.000
279.34	16.226	0.673	54.12	0.44	3.970	2.307	68.86		-0.76	0.000
279.60	16.226	1.563	54.12	0.44	3.965	2.310	87.73		-0.76	0.000
279.87	16.226	2.464	54.12	0.44	3.974	2.312	133.31		-0.76	0.000
