Name           :	.2mgmlPOPG_O1	
User           :	Isaac	
Date           :	7/29/2014	

Probe1         :	Wilhelmy	
Perimeter      : 	39.240	

Probe2         :	Wilhelmy	
Perimeter      : 	39.240	

Trough         :	Extra Small	
Width          :	50.0	
Area           :	7035.0	
Symmetric comp :	True	

Subphase       :	Water	
Surface tension:	72.80	
pH             :	7.00	
Temperature    :	19.5	

Addition       :		
Concentration  :		
Unit           :	Unknown         	

Substance1     :	POPG	
MW             :	771.0	
Concentration  :	0.200	
Unit           :	mg/ml           	
Volume         :	0.00	

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	Unknown         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	Rectangle       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
364.82	31.331	-10.361	39.02		10.923	11.019	-213.00		-1.22	0.000
365.10	31.277	-10.805	39.07		10.899	10.999	-194.41		-1.22	0.000
365.38	31.222	-11.202	39.13		10.875	10.978	-173.45		-1.22	0.000
365.66	31.164	-11.599	39.19		10.847	10.954	-113.65		-1.22	0.000
365.93	31.124	-11.947	39.23		10.823	10.928	-70.57		-1.22	0.000
366.21	31.065	-12.260	39.28		10.796	10.903	26.26		-1.22	0.000
366.49	31.003	-12.536	39.35		10.765	10.879	76.79		-1.22	0.000
366.77	30.940	-12.776	39.41		10.738	10.847	83.84		-1.22	0.000
367.05	30.899	-12.993	39.45		10.708	10.837	58.53		-1.22	0.000
367.33	30.832	-13.173	39.52		10.681	10.809	41.36		-1.22	0.000
367.60	30.765	-13.305	39.58		10.654	10.784	5.21		-1.22	0.000
367.87	30.699	-13.413	39.65		10.649	10.757	-19.88		-1.22	0.000
368.15	30.654	-13.474	39.70		10.623	10.732	-77.26		-1.22	0.000
368.43	30.587	-13.510	39.76		10.595	10.703	-103.24		-1.22	0.000
368.71	30.519	-13.498	39.83		10.569	10.675	-138.23		-1.22	0.000
368.98	30.453	-13.450	39.90		10.542	10.651	-155.30		-1.22	0.000
369.26	30.406	-13.377	39.94		10.517	10.624	-184.00		-1.22	0.000
369.54	30.340	-13.257	40.01		10.487	10.597	-194.14		-1.22	0.000
369.81	30.276	-13.101	40.07		10.452	10.568	-190.28		-1.22	0.000
370.09	30.209	-12.909	40.14		10.415	10.539	-169.04		-1.22	0.000
370.37	30.167	-12.692	40.18		10.376	10.502	-158.27		-1.22	0.000
370.65	30.105	-12.428	40.24		10.343	10.477	-159.95		-1.22	0.000
370.93	30.042	-12.139	40.31		10.312	10.438	-151.40		-1.22	0.000
371.21	29.983	-11.803	40.37		10.277	10.404	-116.21		-1.22	0.000
371.48	29.945	-11.442	40.41		10.238	10.368	-96.17		-1.22	0.000
371.76	29.887	-11.046	40.46		10.210	10.335	-71.35		-1.22	0.000
372.04	29.832	-10.625	40.52		10.177	10.306	-63.72		-1.22	0.000
372.32	29.781	-10.180	40.57		10.151	10.277	-62.92		-1.22	0.000
372.60	29.731	-9.700	40.62		10.123	10.245	-72.84		-1.22	0.000
372.88	29.701	-9.195	40.65		10.098	10.217	-103.04		-1.22	0.000
373.15	29.657	-8.654	40.69		10.073	10.188	-103.45		-1.22	0.000
373.43	29.613	-8.101	40.74		10.049	10.163	-52.86		-1.22	0.000
373.71	29.574	-7.524	40.78		10.029	10.138	-10.86		-1.22	0.000
373.99	29.551	-6.923	40.80		10.011	10.114	72.70		-1.22	0.000
374.27	29.519	-6.310	40.83		9.997	10.090	118.94		-1.22	0.000
374.55	29.489	-5.673	40.86		9.983	10.073	126.12		-1.22	0.000
374.82	29.463	-5.012	40.89		9.973	10.053	110.38		-1.22	0.000
375.09	29.448	-4.363	40.90		9.965	10.048	97.49		-1.22	0.000
375.37	29.428	-3.702	40.92		9.955	10.034	89.38		-1.22	0.000
375.63	29.412	-3.029	40.94		9.947	10.025	97.06		-1.22	0.000
375.90	29.400	-2.332	40.95		9.937	10.014	127.22		-1.22	0.000
376.17	29.396	-1.659	40.95		9.934	10.002	141.30		-1.22	0.000
376.44	29.390	-0.974	40.96		9.927	9.994	128.20		-1.22	0.000
376.71	29.386	-0.288	40.96		9.928	9.988	99.00		-1.22	0.000
376.97	29.386	0.385	40.96		9.927	9.987	0.96		-1.22	0.000
377.24	29.386	1.058	40.96		9.941	9.986	-49.48		-1.22	0.000
377.50	29.386	1.731	40.96		9.944	9.985	-95.53		-1.22	0.000
377.77	29.386	2.392	40.96		9.946	9.987	-164.39		-1.22	0.000
378.04	29.401	3.053	40.95		9.947	9.993	-187.33		-1.22	0.000
378.31	29.412	3.714	40.94		9.949	9.994	-214.38		-1.22	0.000
378.58	29.428	4.363	40.92		9.951	9.995	-221.07		-1.22	0.000
378.86	29.455	5.012	40.89		9.954	9.997	-223.28		-1.22	0.000
379.13	29.483	5.661	40.87		9.934	9.997	-220.08		-1.22	0.000
379.41	29.504	6.286	40.85		9.936	9.998	-242.24		-1.22	0.000
379.68	29.540	6.887	40.81		9.936	10.000	-259.99		-1.22	0.000
379.95	29.572	7.488	40.78		9.938	10.004	-283.38		-1.22	0.000
380.23	29.613	8.053	40.74		9.941	10.005	-296.83		-1.22	0.000
380.50	29.640	8.606	40.71		9.951	10.008	-291.62		-1.22	0.000
380.78	29.685	9.123	40.67		9.964	10.015	-274.85		-1.22	0.000
381.06	29.731	9.639	40.62		9.979	10.024	-267.98		-1.22	0.000
381.33	29.782	10.120	40.57		9.999	10.035	-277.81		-1.22	0.000
381.61	29.815	10.565	40.53		10.020	10.050	-303.41		-1.22	0.000
381.89	29.869	10.986	40.48		10.044	10.066	-375.22		-1.22	0.000
382.17	29.926	11.382	40.42		10.067	10.089	-401.38		-1.22	0.000
382.45	29.983	11.755	40.37		10.090	10.113	-411.51		-1.22	0.000
382.72	30.024	12.079	40.33		10.112	10.134	-393.61		-1.22	0.000
383.00	30.085	12.380	40.27		10.137	10.144	-326.40		-1.22	0.000
383.28	30.146	12.644	40.20		10.160	10.168	-285.61		-1.22	0.000
383.56	30.210	12.885	40.14		10.182	10.191	-241.89		-1.22	0.000
383.83	30.255	13.077	40.09		10.204	10.214	-241.17		-1.22	0.000
384.11	30.321	13.233	40.03		10.228	10.237	-270.15		-1.22	0.000
384.39	30.386	13.353	39.96		10.252	10.261	-283.95		-1.22	0.000
384.67	30.454	13.438	39.90		10.275	10.283	-255.90		-1.22	0.000
384.94	30.499	13.498	39.85		10.301	10.304	-188.68		-1.22	0.000
385.22	30.567	13.510	39.78		10.326	10.332	-152.16		-1.22	0.000
385.50	30.633	13.486	39.72		10.350	10.364	-118.67		-1.22	0.000
385.78	30.700	13.425	39.65		10.375	10.393	-123.83		-1.22	0.000
386.07	30.768	13.317	39.58		10.404	10.415	-160.15		-1.22	0.000
386.34	30.813	13.185	39.54		10.442	10.442	-184.14		-1.22	0.000
386.62	30.878	13.005	39.47		10.481	10.476	-200.22		-1.22	0.000
386.90	30.941	12.800	39.41		10.520	10.514	-192.14		-1.22	0.000
387.17	31.005	12.560	39.34		10.560	10.553	-180.79		-1.22	0.000
387.45	31.046	12.284	39.30		10.594	10.568	-184.57		-1.22	0.000
387.73	31.106	11.971	39.24		10.628	10.608	-207.96		-1.22	0.000
388.01	31.167	11.635	39.18		10.664	10.646	-216.70		-1.22	0.000
388.28	31.222	11.262	39.13		10.698	10.681	-219.95		-1.22	0.000
388.56	31.262	10.853	39.09		10.731	10.714	-243.61		-1.22	0.000
388.84	31.313	10.421	39.04		10.762	10.747	-256.55		-1.22	0.000
389.12	31.363	9.952	38.99		10.789	10.779	-267.76		-1.22	0.000
389.40	31.413	9.459	38.94		10.814	10.811	-250.30		-1.22	0.000
389.68	31.459	8.942	38.89		10.807	10.841	-219.02		-1.22	0.000
389.96	31.486	8.389	38.86		10.830	10.869	-198.97		-1.22	0.000
390.23	31.528	7.813	38.82		10.853	10.894	-184.27		-1.22	0.000
390.51	31.564	7.236	38.79		10.873	10.917	-192.42		-1.22	0.000
390.80	31.599	6.647	38.75		10.894	10.940	-248.34		-1.22	0.000
391.07	31.621	5.998	38.73		10.916	10.962	-289.06		-1.22	0.000
391.35	31.649	5.349	38.70		10.931	10.983	-329.89		-1.22	0.000
391.63	31.673	4.700	38.68		10.946	10.997	-295.43		-1.22	0.000
391.91	31.694	4.014	38.66		10.955	11.013	-259.41		-1.22	0.000
392.18	31.703	3.353	38.65		10.965	11.017	-208.24		-1.22	0.000
392.46	31.721	2.644	38.63		10.974	11.028	-194.52		-1.22	0.000
392.72	31.730	1.959	38.62		10.978	11.033	-187.28		-1.22	0.000
393.00	31.737	1.274	38.61		10.984	11.043	-194.75		-1.22	0.000
393.27	31.740	0.589	38.61		10.982	11.047	-205.56		-1.22	0.000
393.54	31.741	-0.096	38.61		10.980	11.049	-198.33		-1.22	0.000
393.81	31.741	-0.781	38.61		10.978	11.047	-166.07		-1.22	0.000
394.09	31.741	-1.466	38.61		10.974	11.047	-136.54		-1.22	0.000
394.36	31.741	-2.163	38.61		10.969	11.047	-89.29		-1.22	0.000
394.63	31.732	-2.849	38.62		10.968	11.046	-78.51		-1.22	0.000
394.91	31.718	-3.534	38.63		10.963	11.045	-108.83		-1.22	0.000
395.18	31.701	-4.195	38.65		10.962	11.042	-145.45		-1.22	0.000
395.46	31.678	-4.856	38.67		10.956	11.039	-231.36		-1.22	0.000
395.74	31.653	-5.505	38.70		10.971	11.036	-268.26		-1.22	0.000
396.02	31.623	-6.142	38.73		10.962	11.034	-287.94		-1.22	0.000
396.30	31.603	-6.767	38.75		10.953	11.027	-279.67		-1.22	0.000
396.58	31.565	-7.368	38.78		10.951	11.023	-250.43		-1.22	0.000
396.86	31.527	-7.957	38.82		10.948	11.015	-235.50		-1.22	0.000
397.15	31.486	-8.522	38.86		10.945	11.010	-227.05		-1.22	0.000
397.43	31.440	-9.075	38.91		10.939	11.007	-234.67		-1.22	0.000
397.70	31.410	-9.591	38.94		10.920	11.001	-222.03		-1.22	0.000
397.98	31.360	-10.084	38.99		10.901	10.991	-162.66		-1.22	0.000
398.26	31.309	-10.529	39.04		10.877	10.976	-128.96		-1.22	0.000
398.54	31.255	-10.962	39.09		10.854	10.954	-66.70		-1.22	0.000
398.82	31.200	-11.358	39.15		10.828	10.933	-40.49		-1.22	0.000
399.09	31.162	-11.731	39.19		10.807	10.914	15.54		-1.22	0.000
399.37	31.100	-12.067	39.25		10.777	10.905	39.88		-1.22	0.000
399.65	31.040	-12.368	39.31		10.751	10.883	63.63		-1.22	0.000
399.92	30.977	-12.632	39.37		10.721	10.854	58.02		-1.22	0.000
400.20	30.936	-12.861	39.41		10.696	10.825	22.98		-1.22	0.000
400.46	30.871	-13.053	39.48		10.666	10.796	1.40		-1.22	0.000
400.75	30.805	-13.221	39.54		10.642	10.764	-65.60		-1.22	0.000
401.02	30.760	-13.341	39.59		10.615	10.737	-102.28		-1.22	0.000
401.30	30.692	-13.438	39.66		10.592	10.709	-133.98		-1.22	0.000
401.58	30.626	-13.486	39.72		10.566	10.683	-145.42		-1.22	0.000
401.86	30.559	-13.510	39.79		10.540	10.654	-156.61		-1.22	0.000
402.13	30.491	-13.486	39.86		10.511	10.626	-176.85		-1.22	0.000
402.41	30.447	-13.425	39.90		10.488	10.599	-185.35		-1.22	0.000
402.69	30.378	-13.341	39.97		10.463	10.572	-161.41		-1.22	0.000
402.97	30.314	-13.209	40.04		10.444	10.557	-146.44		-1.22	0.000
403.25	30.248	-13.041	40.10		10.404	10.530	-116.37		-1.22	0.000
403.52	30.204	-12.837	40.15		10.366	10.499	-105.09		-1.22	0.000
403.80	30.141	-12.596	40.21		10.325	10.464	-81.42		-1.22	0.000
404.08	30.078	-12.332	40.27		10.293	10.427	-72.17		-1.22	0.000
404.35	30.018	-12.019	40.33		10.258	10.389	-80.73		-1.22	0.000
404.63	29.978	-11.683	40.37		10.225	10.356	-81.39		-1.22	0.000
404.91	29.921	-11.322	40.43		10.194	10.321	-88.85		-1.22	0.000
405.18	29.864	-10.913	40.49		10.162	10.288	-98.08		-1.22	0.000
405.46	29.812	-10.481	40.54		10.134	10.260	-112.35		-1.22	0.000
405.74	29.777	-10.036	40.57		10.104	10.229	-128.92		-1.22	0.000
406.02	29.728	-9.543	40.62		10.078	10.198	-132.47		-1.22	0.000
406.30	29.682	-9.026	40.67		10.052	10.172	-136.15		-1.22	0.000
406.57	29.640	-8.486	40.71		10.062	10.145	-136.78		-1.22	0.000
406.85	29.612	-7.921	40.74		10.038	10.117	-145.12		-1.22	0.000
407.13	29.573	-7.344	40.78		10.017	10.102	-149.39		-1.22	0.000
407.41	29.540	-6.743	40.81		9.998	10.081	-154.65		-1.22	0.000
407.68	29.508	-6.118	40.84		9.982	10.061	-151.27		-1.22	0.000
407.96	29.487	-5.469	40.86		9.969	10.044	-125.51		-1.22	0.000
408.24	29.462	-4.832	40.89		9.957	10.030	-112.17		-1.22	0.000
408.51	29.441	-4.159	40.91		9.946	10.016	-72.75		-1.22	0.000
408.78	29.423	-3.486	40.93		9.934	10.001	-40.71		-1.22	0.000
409.06	29.415	-2.800	40.93		9.928	9.991	-2.34		-1.22	0.000
409.32	29.405	-2.127	40.94		9.923	9.980	9.91		-1.22	0.000
409.60	29.396	-1.442	40.95		9.907	9.977	21.53		-1.22	0.000
409.86	29.389	-0.769	40.96		9.905	9.977	31.94		-1.22	0.000
410.13	29.389	-0.072	40.96		9.909	9.976	51.86		-1.22	0.000
410.39	29.389	0.601	40.96		9.911	9.975	53.48		-1.22	0.000
410.66	29.389	1.274	40.96		9.911	9.974	30.11		-1.22	0.000
410.92	29.389	1.923	40.96		9.914	9.975	1.86		-1.22	0.000
411.18	29.395	2.608	40.96		9.918	9.976	-70.09		-1.22	0.000
411.45	29.403	3.257	40.95		9.918	9.976	-111.07		-1.22	0.000
411.73	29.419	3.906	40.93		9.918	9.976	-187.69		-1.22	0.000
412.00	29.446	4.567	40.90		9.916	9.977	-204.93		-1.22	0.000
412.27	29.462	5.216	40.89		9.918	9.977	-199.29		-1.22	0.000
412.55	29.491	5.841	40.86		9.919	9.979	-192.70		-1.22	0.000
412.82	29.522	6.466	40.83		9.918	9.979	-189.70		-1.22	0.000
413.10	29.557	7.067	40.79		9.919	9.978	-196.49		-1.22	0.000
413.37	29.580	7.644	40.77		9.918	9.978	-218.05		-1.22	0.000
413.65	29.621	8.233	40.73		9.939	9.978	-232.75		-1.22	0.000
413.92	29.663	8.762	40.69		9.950	9.981	-238.25		-1.22	0.000
414.19	29.708	9.291	40.64		9.962	9.986	-247.15		-1.22	0.000
414.47	29.739	9.784	40.61		9.978	9.997	-260.77		-1.22	0.000
414.74	29.790	10.252	40.56		9.997	10.001	-263.96		-1.22	0.000
415.02	29.841	10.685	40.51		10.017	10.017	-293.40		-1.22	0.000
415.29	29.880	11.094	40.47		10.039	10.038	-305.63		-1.22	0.000
415.57	29.935	11.478	40.42		10.061	10.058	-320.34		-1.22	0.000
415.85	29.992	11.839	40.36		10.084	10.077	-315.82		-1.22	0.000
416.13	30.053	12.163	40.30		10.111	10.100	-316.84		-1.22	0.000
416.41	30.115	12.452	40.23		10.136	10.127	-323.33		-1.22	0.000
416.68	30.156	12.716	40.19		10.126	10.153	-339.19		-1.22	0.000
416.96	30.221	12.933	40.13		10.147	10.177	-374.60		-1.22	0.000
417.23	30.287	13.113	40.06		10.173	10.203	-392.68		-1.22	0.000
417.51	30.353	13.269	40.00		10.199	10.227	-412.82		-1.22	0.000
417.79	30.398	13.377	39.95		10.224	10.251	-398.47		-1.22	0.000
418.06	30.463	13.462	39.89		10.250	10.273	-344.24		-1.22	0.000
418.33	30.531	13.498	39.82		10.277	10.285	-319.17		-1.22	0.000
418.61	30.576	13.510	39.77		10.303	10.312	-282.60		-1.22	0.000
418.89	30.644	13.474	39.71		10.331	10.338	-263.44		-1.22	0.000
419.17	30.710	13.401	39.64		10.358	10.368	-219.24		-1.22	0.000
419.44	30.777	13.293	39.57		10.394	10.395	-193.42		-1.22	0.000
419.72	30.844	13.161	39.51		10.417	10.417	-127.00		-1.22	0.000
419.99	30.886	12.981	39.46		10.454	10.446	-86.40		-1.22	0.000
420.27	30.951	12.764	39.40		10.493	10.484	-9.42		-1.22	0.000
420.54	31.014	12.524	39.34		10.531	10.527	11.57		-1.22	0.000
420.82	31.055	12.236	39.29		10.569	10.564	8.95		-1.22	0.000
421.08	31.117	11.935	39.23		10.601	10.600	1.85		-1.22	0.000
421.35	31.174	11.587	39.18		10.631	10.636	1.29		-1.22	0.000
421.62	31.232	11.238	39.12		10.665	10.657	12.27		-1.22	0.000
421.90	31.269	10.829	39.08		10.696	10.697	47.88		-1.22	0.000
422.17	31.323	10.409	39.03		10.726	10.731	54.82		-1.22	0.000
422.45	31.373	9.952	38.98		10.756	10.763	54.41		-1.22	0.000
422.72	31.404	9.459	38.95		10.781	10.797	58.93		-1.22	0.000
423.01	31.450	8.942	38.90		10.807	10.828	84.60		-1.22	0.000
423.27	31.495	8.413	38.86		10.832	10.854	113.54		-1.22	0.000
423.55	31.536	7.837	38.81		10.852	10.879	151.67		-1.22	0.000
423.82	31.559	7.272	38.79		10.874	10.901	140.00		-1.22	0.000
424.11	31.594	6.671	38.76		10.895	10.923	120.42		-1.22	0.000
424.38	31.623	6.058	38.73		10.913	10.941	86.34		-1.22	0.000
424.65	31.653	5.409	38.70		10.927	10.952	69.50		-1.22	0.000
424.92	31.671	4.760	38.68		10.940	10.969	60.14		-1.22	0.000
425.20	31.692	4.099	38.66		10.924	10.984	72.10		-1.22	0.000
425.47	31.710	3.438	38.64		10.934	10.994	105.57		-1.22	0.000
425.74	31.721	2.764	38.63		10.939	11.004	114.26		-1.22	0.000
426.00	31.731	2.079	38.62		10.945	11.011	96.23		-1.22	0.000
426.28	31.740	1.406	38.61		10.946	11.016	78.26		-1.22	0.000
426.54	31.741	0.721	38.61		10.951	11.019	84.57		-1.22	0.000
426.81	31.742	0.036	38.61		10.952	11.022	96.54		-1.22	0.000
427.08	31.742	-0.637	38.61		10.964	11.022	119.64		-1.22	0.000
427.36	31.742	-1.322	38.61		10.962	11.023	120.64		-1.22	0.000
427.63	31.742	-2.007	38.61		10.960	11.022	125.95		-1.22	0.000
427.90	31.741	-2.692	38.61		10.956	11.020	126.74		-1.22	0.000
428.17	31.723	-3.377	38.63		10.954	11.020	131.47		-1.22	0.000
428.45	31.709	-4.038	38.64		10.949	11.022	132.21		-1.22	0.000
428.74	31.687	-4.688	38.66		10.946	11.020	128.80		-1.22	0.000
429.01	31.662	-5.349	38.69		10.938	11.016	129.56		-1.22	0.000
429.29	31.632	-6.010	38.72		10.927	11.012	122.22		-1.22	0.000
429.56	31.610	-6.611	38.74		10.920	11.007	108.13		-1.22	0.000
429.84	31.574	-7.224	38.78		10.919	10.999	73.05		-1.22	0.000
430.12	31.538	-7.800	38.81		10.921	10.992	49.51		-1.22	0.000
430.39	31.497	-8.377	38.85		10.921	10.991	13.02		-1.22	0.000
430.66	31.467	-8.918	38.88		10.918	10.986	-14.79		-1.22	0.000
430.95	31.421	-9.423	38.93		10.906	10.983	-65.62		-1.22	0.000
431.23	31.373	-9.916	38.98		10.886	10.974	-99.89		-1.22	0.000
431.50	31.322	-10.385	39.03		10.861	10.963	-177.68		-1.22	0.000
431.78	31.269	-10.829	39.08		10.840	10.945	-244.50		-1.22	0.000
432.06	31.233	-11.238	39.12		10.816	10.920	-275.40		-1.22	0.000
432.34	31.177	-11.611	39.17		10.792	10.895	-315.37		-1.22	0.000
432.62	31.117	-11.959	39.23		10.768	10.872	-340.60		-1.22	0.000
432.90	31.054	-12.272	39.30		10.741	10.847	-372.45		-1.22	0.000
433.17	31.014	-12.560	39.34		10.714	10.824	-380.72		-1.22	0.000
433.45	30.951	-12.800	39.40		10.688	10.798	-392.12		-1.22	0.000
433.73	30.887	-13.005	39.46		10.652	10.770	-402.35		-1.22	0.000
434.01	30.821	-13.173	39.53		10.627	10.741	-403.92		-1.22	0.000
434.29	30.777	-13.317	39.57		10.600	10.713	-386.89		-1.22	0.000
434.57	30.710	-13.413	39.64		10.573	10.686	-321.09		-1.22	0.000
434.85	30.642	-13.486	39.71		10.546	10.677	-280.75		-1.22	0.000
435.13	30.576	-13.510	39.77		10.519	10.650	-196.40		-1.22	0.000
435.42	30.508	-13.498	39.84		10.493	10.622	-94.33		-1.22	0.000
435.69	30.464	-13.450	39.89		10.469	10.594	-36.47		-1.22	0.000
435.98	30.395	-13.353	39.96		10.443	10.567	62.77		-1.22	0.000
436.25	30.331	-13.233	40.02		10.412	10.542	105.40		-1.22	0.000
436.52	30.264	-13.065	40.09		10.371	10.515	199.33		-1.22	0.000
436.80	30.221	-12.873	40.13		10.333	10.483	240.47		-1.22	0.000
437.08	30.156	-12.644	40.19		10.298	10.445	292.47		-1.22	0.000
437.35	30.094	-12.392	40.26		10.266	10.407	296.31		-1.22	0.000
437.63	30.033	-12.091	40.32		10.253	10.367	283.21		-1.22	0.000
437.90	29.992	-11.767	40.36		10.220	10.332	270.98		-1.22	0.000
438.18	29.936	-11.394	40.41		10.187	10.300	244.44		-1.22	0.000
438.45	29.878	-11.010	40.47		10.156	10.266	227.57		-1.22	0.000
438.73	29.826	-10.589	40.52		10.126	10.249	193.53		-1.22	0.000
439.01	29.791	-10.144	40.56		10.096	10.216	180.17		-1.22	0.000
439.29	29.741	-9.663	40.61		10.070	10.188	155.64		-1.22	0.000
439.56	29.696	-9.147	40.65		10.043	10.163	132.19		-1.22	0.000
439.84	29.651	-8.606	40.70		10.014	10.134	120.86		-1.22	0.000
440.13	29.610	-8.065	40.74		9.994	10.106	82.97		-1.22	0.000
440.40	29.582	-7.476	40.77		9.971	10.081	69.25		-1.22	0.000
440.67	29.548	-6.863	40.80		9.952	10.062	56.33		-1.22	0.000
440.94	29.517	-6.262	40.83		9.963	10.046	60.65		-1.22	0.000
441.21	29.496	-5.637	40.85		9.948	10.027	59.92		-1.22	0.000
441.48	29.471	-5.012	40.88		9.936	10.008	47.13		-1.22	0.000
441.76	29.449	-4.363	40.90		9.926	9.989	-2.65		-1.22	0.000
442.03	29.428	-3.714	40.92		9.915	9.982	-29.47		-1.22	0.000
442.30	29.418	-3.017	40.93		9.907	9.972	-75.97		-1.22	0.000
442.58	29.403	-2.344	40.95		9.904	9.963	-94.49		-1.22	0.000
442.85	29.394	-1.659	40.96		9.901	9.955	-103.46		-1.22	0.000
443.12	29.392	-0.962	40.96		9.898	9.950	-99.86		-1.22	0.000
443.40	29.389	-0.276	40.96		9.877	9.945	-111.51		-1.22	0.000
443.66	29.389	0.397	40.96		9.878	9.942	-128.70		-1.22	0.000
443.93	29.389	1.118	40.96		9.879	9.941	-175.46		-1.22	0.000
444.20	29.389	1.779	40.96		9.882	9.941	-183.16		-1.22	0.000
444.47	29.389	2.452	40.96		9.884	9.942	-198.28		-1.22	0.000
444.74	29.404	3.137	40.95		9.885	9.943	-209.98		-1.22	0.000
445.02	29.418	3.798	40.93		9.889	9.943	-253.26		-1.22	0.000
445.30	29.440	4.459	40.91		9.889	9.946	-280.27		-1.22	0.000
445.57	29.464	5.108	40.89		9.902	9.946	-327.43		-1.22	0.000
445.84	29.482	5.757	40.87		9.901	9.947	-339.44		-1.22	0.000
446.11	29.512	6.382	40.84		9.902	9.950	-343.40		-1.22	0.000
446.38	29.545	6.971	40.81		9.901	9.954	-331.99		-1.22	0.000
446.66	29.583	7.560	40.77		9.903	9.955	-283.76		-1.22	0.000
446.93	29.609	8.125	40.74		9.906	9.957	-254.68		-1.22	0.000
447.21	29.651	8.678	40.70		9.916	9.962	-189.00		-1.22	0.000
447.48	29.695	9.195	40.66		9.929	9.963	-166.38		-1.22	0.000
447.75	29.727	9.700	40.62		9.946	9.973	-129.17		-1.22	0.000
448.03	29.776	10.168	40.57		9.959	9.986	-118.22		-1.22	0.000
448.30	29.828	10.613	40.52		9.981	10.001	-98.02		-1.22	0.000
448.58	29.882	11.034	40.47		10.003	10.018	-98.54		-1.22	0.000
448.85	29.919	11.418	40.43		10.027	10.038	-126.49		-1.22	0.000
449.13	29.977	11.779	40.37		10.051	10.058	-137.90		-1.22	0.000
449.41	30.037	12.103	40.31		10.077	10.084	-163.58		-1.22	0.000
449.68	30.099	12.404	40.25		10.100	10.106	-176.55		-1.22	0.000
449.95	30.140	12.668	40.21		10.127	10.128	-218.29		-1.22	0.000
450.23	30.204	12.885	40.15		10.150	10.153	-262.72		-1.22	0.000
450.51	30.269	13.077	40.08		10.173	10.164	-264.75		-1.22	0.000
450.78	30.335	13.233	40.02		10.198	10.189	-213.18		-1.22	0.000
451.06	30.380	13.365	39.97		10.188	10.212	-172.11		-1.22	0.000
451.34	30.446	13.450	39.90		10.214	10.235	-92.95		-1.22	0.000
451.62	30.513	13.498	39.84		10.239	10.260	-50.58		-1.22	0.000
451.89	30.581	13.510	39.77		10.265	10.285	1.11		-1.22	0.000
452.16	30.626	13.486	39.72		10.291	10.315	9.59		-1.22	0.000
452.43	30.692	13.425	39.66		10.317	10.346	6.49		-1.22	0.000
452.71	30.760	13.329	39.59		10.346	10.368	-9.97		-1.22	0.000
452.98	30.827	13.197	39.52		10.388	10.397	-33.37		-1.22	0.000
453.25	30.871	13.029	39.48		10.428	10.430	-57.73		-1.22	0.000
453.53	30.936	12.825	39.41		10.465	10.465	-131.81		-1.22	0.000
453.80	30.997	12.596	39.35		10.502	10.482	-184.61		-1.22	0.000
454.08	31.040	12.320	39.31		10.538	10.521	-282.92		-1.22	0.000
454.35	31.101	12.019	39.25		10.570	10.560	-318.99		-1.22	0.000
454.64	31.159	11.683	39.19		10.605	10.593	-343.88		-1.22	0.000
454.91	31.218	11.310	39.13		10.638	10.630	-326.98		-1.22	0.000
455.20	31.272	10.913	39.08		10.671	10.665	-278.76		-1.22	0.000
455.48	31.309	10.481	39.04		10.700	10.700	-254.11		-1.22	0.000
455.76	31.359	10.000	38.99		10.728	10.730	-245.58		-1.22	0.000
456.03	31.409	9.507	38.94		10.752	10.762	-203.08		-1.22	0.000
456.32	31.455	8.978	38.89		10.775	10.790	-172.45		-1.22	0.000
456.59	31.483	8.462	38.87		10.799	10.815	-115.41		-1.22	0.000
456.87	31.524	7.885	38.83		10.819	10.844	-94.45		-1.22	0.000
457.15	31.562	7.308	38.79		10.838	10.866	-87.25		-1.22	0.000
457.42	31.597	6.695	38.75		10.859	10.889	-91.49		-1.22	0.000
457.71	31.627	6.070	38.72		10.878	10.912	-113.36		-1.22	0.000
457.98	31.647	5.433	38.70		10.894	10.931	-131.44		-1.22	0.000
458.25	31.672	4.772	38.68		10.908	10.938	-166.58		-1.22	0.000
458.53	31.694	4.123	38.66		10.920	10.951	-179.38		-1.22	0.000
458.82	31.709	3.450	38.64		10.932	10.969	-198.63		-1.22	0.000
459.09	31.721	2.764	38.63		10.941	10.981	-212.03		-1.22	0.000
459.37	31.733	2.043	38.62		10.942	10.988	-204.56		-1.22	0.000
459.64	31.737	1.346	38.61		10.946	10.996	-174.93		-1.22	0.000
459.91	31.744	0.649	38.61		10.949	11.001	-155.11		-1.22	0.000
460.18	31.744	-0.036	38.61		10.948	11.005	-133.56		-1.22	0.000
460.46	31.744	-0.721	38.61		10.945	11.008	-134.05		-1.22	0.000
460.73	31.744	-1.418	38.61		10.925	11.011	-134.78		-1.22	0.000
461.00	31.744	-2.103	38.61		10.922	11.009	-130.96		-1.22	0.000
461.28	31.737	-2.788	38.61		10.922	11.004	-98.24		-1.22	0.000
461.55	31.721	-3.474	38.63		10.916	11.003	-66.66		-1.22	0.000
461.83	31.700	-4.147	38.65		10.913	10.999	-7.82		-1.22	0.000
462.11	31.688	-4.808	38.66		10.912	10.996	19.35		-1.22	0.000
