Name           :	1mgmlAuChl_O_0S2	
User           :	Isaac	
Date           :	7/25/2014	

Probe1         :	Wilhelmy	
Perimeter      : 	39.240	

Probe2         :	Wilhelmy	
Perimeter      : 	39.240	

Trough         :	Extra Small	
Width          :	50.0	
Area           :	7035.0	
Symmetric comp :	True	

Subphase       :	Water	
Surface tension:	72.80	
pH             :	7.00	
Temperature    :	19.5	

Addition       :		
Concentration  :		
Unit           :	Unknown         	

Substance1     :	Au NP	
MW             :	197.0	
Concentration  :	1.500	
Unit           :	mg/ml           	
Volume         :	395.00	

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	Unknown         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	Rectangle       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
627.46	15.048	7.873	55.30	0.31	3.099	0.000	-219.96		-1.12	0.000
627.73	15.075	8.714	55.27	0.31	3.008	0.000	-224.10		-1.12	0.000
628.00	15.122	9.543	55.23	0.30	3.058	0.000	-223.07		-1.12	0.000
628.28	15.171	10.337	55.18	0.30	3.203	0.000	-214.08		-1.12	0.000
628.55	15.225	11.094	55.12	0.30	3.314	0.000	-200.75		-1.12	0.000
628.83	15.263	11.839	55.09	0.30	3.309	0.000	-155.91		-1.12	0.000
629.10	15.325	12.536	55.02	0.30	3.211	0.000	-139.66		-1.12	0.000
629.37	15.389	13.221	54.96	0.30	3.361	0.000	-128.82		-1.12	0.000
629.65	15.434	13.846	54.92	0.30	3.419	0.000	-136.65		-1.12	0.000
629.92	15.505	14.447	54.85	0.30	3.359	0.000	-164.16		-1.12	0.000
630.19	15.579	15.000	54.77	0.30	3.288	0.000	-183.92		-1.12	0.000
630.47	15.655	15.517	54.70	0.30	3.316	0.000	-233.36		-1.12	0.000
630.75	15.708	15.998	54.64	0.30	3.466	0.000	-249.45		-1.12	0.000
631.03	15.790	16.442	54.56	0.30	3.631	0.000	-271.22		-1.12	0.000
631.30	15.874	16.827	54.48	0.30	3.690	0.000	-279.81		-1.12	0.000
631.58	15.957	17.188	54.39	0.30	3.679	0.000	-313.54		-1.12	0.000
631.84	16.015	17.488	54.34	0.30	3.758	0.000	-333.40		-1.12	0.000
632.12	16.103	17.740	54.25	0.30	4.068	0.000	-352.39		-1.12	0.000
632.40	16.193	17.945	54.16	0.30	4.223	0.000	-346.45		-1.12	0.000
632.67	16.283	18.101	54.07	0.30	4.317	0.000	-308.38		-1.12	0.000
632.95	16.342	18.209	54.01	0.30	4.473	0.000	-249.28		-1.12	0.000
633.22	16.434	18.269	53.92	0.30	4.820	0.000	-217.87		-1.12	0.000
633.50	16.526	18.281	53.82	0.30	5.221	0.000	-167.01		-1.12	0.000
633.77	16.587	18.245	53.76	0.30	5.567	0.000	-153.53		-1.12	0.000
634.05	16.678	18.161	53.67	0.30	5.823	0.000	-151.28		-1.12	0.000
634.32	16.769	18.029	53.58	0.30	6.088	0.000	-155.89		-1.12	0.000
634.59	16.857	17.849	53.49	0.30	6.466	0.000	-160.11		-1.12	0.000
634.87	16.916	17.620	53.43	0.29	6.909	0.000	-161.09		-1.12	0.000
635.14	17.004	17.344	53.35	0.29	7.267	0.000	-162.32		-1.12	0.000
635.42	17.090	17.019	53.26	0.29	7.664	0.000	-162.55		-1.12	0.000
635.70	17.174	16.647	53.18	0.29	8.169	0.000	-171.71		-1.12	0.000
635.97	17.229	16.226	53.12	0.29	8.719	0.000	-175.22		-1.12	0.000
636.25	17.310	15.769	53.04	0.29	9.226	0.000	-192.27		-1.12	0.000
636.52	17.385	15.252	52.96	0.29	9.577	0.000	-192.20		-1.12	0.000
636.79	17.461	14.724	52.89	0.29	9.810	0.000	-185.16		-1.12	0.000
637.07	17.510	14.147	52.84	0.29	10.085	0.000	-177.63		-1.12	0.000
637.34	17.578	13.522	52.77	0.29	10.482	0.000	-152.75		-1.12	0.000
637.62	17.644	12.873	52.71	0.29	10.935	0.000	-156.23		-1.12	0.000
637.90	17.706	12.175	52.64	0.29	10.940	0.000	-194.93		-1.12	0.000
638.17	17.745	11.454	52.60	0.29	11.210	0.000	-220.26		-1.12	0.000
638.46	17.801	10.685	52.55	0.29	11.569	0.000	-251.72		-1.12	0.000
638.74	17.853	9.904	52.50	0.29	11.945	0.000	-265.02		-1.12	0.000
639.02	17.899	9.075	52.45	0.29	12.174	0.000	-270.42		-1.12	0.000
639.29	17.929	8.221	52.42	0.29	12.262	0.000	-262.91		-1.12	0.000
639.57	17.967	7.344	52.38	0.29	12.328	0.000	-254.22		-1.12	0.000
639.85	17.999	6.478	52.35	0.29	12.484	0.000	-215.12		-1.12	0.000
640.13	18.029	5.565	52.32	0.29	12.751	0.000	-209.40		-1.12	0.000
640.40	18.047	4.651	52.30	0.29	12.967	0.000	-189.02		-1.12	0.000
640.68	18.067	3.702	52.28	0.29	13.050	0.000	-172.89		-1.12	0.000
640.95	18.083	2.776	52.27	0.29	12.986	0.000	-131.73		-1.12	0.000
641.23	18.093	1.827	52.26	0.29	13.105	0.000	-114.23		-1.12	0.000
641.50	18.095	0.877	52.25	0.29	13.195	0.000	-106.45		-1.12	0.000
641.77	18.097	-0.048	52.25	0.29	13.114	0.000	-106.76		-1.12	0.000
642.05	18.097	-0.986	52.25	0.29	12.991	0.000	-101.06		-1.12	0.000
642.33	18.097	-1.923	52.25	0.29	12.952	0.000	-97.03		-1.12	0.000
642.60	18.097	-2.885	52.25	0.29	13.030	0.000	-101.08		-1.12	0.000
642.88	18.083	-3.822	52.27	0.29	13.161	0.000	-115.51		-1.12	0.000
643.16	18.056	-4.736	52.29	0.29	13.168	0.000	-127.91		-1.12	0.000
643.44	18.030	-5.649	52.32	0.29	13.041	0.000	-135.37		-1.12	0.000
643.72	18.011	-6.575	52.34	0.29	12.870	0.000	-133.87		-1.12	0.000
644.01	17.975	-7.464	52.38	0.29	12.808	0.000	-137.73		-1.12	0.000
644.28	17.935	-8.329	52.41	0.29	12.840	0.000	-139.34		-1.12	0.000
644.57	17.892	-9.195	52.46	0.29	12.917	0.000	-118.57		-1.12	0.000
644.85	17.842	-10.012	52.51	0.29	12.853	0.000	-105.34		-1.12	0.000
645.13	17.810	-10.817	52.54	0.29	12.662	0.000	-69.42		-1.12	0.000
645.41	17.754	-11.587	52.60	0.29	12.665	0.000	-49.18		-1.12	0.000
645.69	17.693	-12.320	52.66	0.29	12.661	0.000	-18.86		-1.12	0.000
645.97	17.631	-13.017	52.72	0.29	12.496	0.000	9.81		-1.12	0.000
646.24	17.562	-13.678	52.79	0.29	12.234	0.000	24.14		-1.12	0.000
646.51	17.516	-14.291	52.83	0.29	12.052	0.000	57.77		-1.12	0.000
646.79	17.444	-14.856	52.91	0.29	12.085	0.000	68.08		-1.12	0.000
647.07	17.367	-15.385	52.98	0.29	12.177	0.000	81.74		-1.12	0.000
647.35	17.290	-15.877	53.06	0.29	12.116	0.000	83.76		-1.12	0.000
647.63	17.235	-16.334	53.11	0.29	11.897	0.000	70.96		-1.12	0.000
647.92	17.152	-16.743	53.20	0.29	11.593	0.000	57.04		-1.12	0.000
648.19	17.067	-17.115	53.28	0.29	11.363	0.000	12.47		-1.12	0.000
648.47	16.983	-17.428	53.37	0.29	11.172	0.000	-7.08		-1.12	0.000
648.75	16.895	-17.704	53.45	0.30	10.982	0.000	-39.57		-1.12	0.000
649.03	16.834	-17.921	53.52	0.30	10.665	0.000	-50.43		-1.12	0.000
649.31	16.744	-18.089	53.61	0.30	10.254	0.000	-65.38		-1.12	0.000
649.60	16.652	-18.197	53.70	0.30	9.971	0.000	-82.40		-1.12	0.000
649.87	16.562	-18.269	53.79	0.30	9.628	0.000	-86.28		-1.12	0.000
650.15	16.501	-18.281	53.85	0.30	9.117	0.000	-89.21		-1.12	0.000
650.43	16.411	-18.257	53.94	0.30	8.562	0.000	-88.06		-1.12	0.000
650.71	16.319	-18.173	54.03	0.30	8.012	0.000	-114.83		-1.12	0.000
650.98	16.229	-18.029	54.12	0.30	7.552	0.000	-132.23		-1.12	0.000
651.26	16.169	-17.849	54.18	0.30	7.191	0.000	-143.28		-1.12	0.000
651.54	16.080	-17.620	54.27	0.30	6.803	0.000	-140.48		-1.12	0.000
651.82	15.993	-17.344	54.36	0.30	6.315	0.000	-113.12		-1.12	0.000
652.10	15.908	-17.007	54.44	0.30	5.762	0.000	-116.01		-1.12	0.000
652.37	15.824	-16.635	54.53	0.30	5.325	0.000	-145.15		-1.12	0.000
652.65	15.767	-16.214	54.58	0.30	5.038	0.000	-167.47		-1.12	0.000
652.93	15.689	-15.745	54.66	0.30	4.945	0.000	-211.03		-1.12	0.000
653.21	15.612	-15.240	54.74	0.30	4.563	0.000	-260.50		-1.12	0.000
653.49	15.537	-14.687	54.81	0.30	4.327	0.000	-276.80		-1.12	0.000
653.77	15.489	-14.087	54.86	0.30	4.191	0.000	-297.66		-1.12	0.000
654.05	15.421	-13.462	54.93	0.30	4.106	0.000	-296.71		-1.12	0.000
654.32	15.353	-12.800	55.00	0.30	3.905	0.000	-299.65		-1.12	0.000
654.60	15.293	-12.079	55.06	0.30	3.639	0.000	-313.63		-1.12	0.000
654.89	15.235	-11.358	55.11	0.30	3.399	0.000	-364.73		-1.12	0.000
655.16	15.197	-10.577	55.15	0.30	3.296	0.000	-390.78		-1.12	0.000
655.44	15.147	-9.772	55.20	0.30	3.305	0.000	-438.79		-1.12	0.000
655.71	15.099	-8.966	55.25	0.30	3.305	0.000	-460.67		-1.12	0.000
655.99	15.058	-8.101	55.29	0.31	3.205	0.000	-504.54		-1.12	0.000
656.27	15.033	-7.260	55.32	0.31	3.034	0.000	-514.53		-1.12	0.000
656.54	14.998	-6.358	55.35	0.31	2.899	0.000	-532.74		-1.12	0.000
656.82	14.970	-5.457	55.38	0.31	3.109	0.000	-539.73		-1.12	0.000
657.10	14.947	-4.543	55.40	0.31	2.986	0.000	-563.17		-1.12	0.000
657.38	14.931	-3.618	55.42	0.31	2.844	0.000	-551.59		-1.12	0.000
657.66	14.920	-2.668	55.43	0.31	2.821	0.000	-524.83		-1.12	0.000
657.93	14.911	-1.707	55.44	0.31	2.913	0.000	-438.13		-1.12	0.000
658.20	14.903	-0.757	55.45	0.31	3.028	0.000	-390.08		-1.12	0.000
658.47	14.903	0.180	55.45	0.31	3.042	0.000	-276.86		-1.12	0.000
658.74	14.903	1.118	55.45	0.31	2.943	0.000	-219.87		-1.12	0.000
659.01	14.903	2.055	55.45	0.31	2.858	0.000	-119.31		-1.12	0.000
659.28	14.903	2.969	55.45	0.31	2.872	0.000	-87.29		-1.12	0.000
659.56	14.919	3.882	55.43	0.31	3.029	0.000	-60.41		-1.12	0.000
659.83	14.946	4.784	55.40	0.31	2.918	0.000	-57.83		-1.12	0.000
660.10	14.974	5.697	55.38	0.31	2.874	0.000	-56.26		-1.12	0.000
660.38	14.993	6.575	55.36	0.31	2.968	0.000	-56.06		-1.12	0.000
660.65	15.029	7.452	55.32	0.31	3.095	0.000	-61.72		-1.12	0.000
660.93	15.069	8.305	55.28	0.31	3.154	0.000	-64.78		-1.12	0.000
661.20	15.099	9.135	55.25	0.30	3.076	0.000	-75.54		-1.12	0.000
661.48	15.146	9.940	55.20	0.30	2.987	0.000	-97.17		-1.12	0.000
661.75	15.197	10.721	55.15	0.30	2.966	0.000	-163.04		-1.12	0.000
662.03	15.253	11.478	55.10	0.30	3.088	0.000	-201.05		-1.12	0.000
662.31	15.292	12.200	55.06	0.30	3.099	0.000	-241.06		-1.12	0.000
662.58	15.355	12.897	55.00	0.30	3.035	0.000	-246.51		-1.12	0.000
662.86	15.422	13.558	54.93	0.30	3.116	0.000	-253.15		-1.12	0.000
663.14	15.490	14.171	54.86	0.30	3.272	0.000	-261.33		-1.12	0.000
663.41	15.539	14.760	54.81	0.30	3.394	0.000	-307.60		-1.12	0.000
663.68	15.613	15.300	54.74	0.30	3.395	0.000	-345.19		-1.12	0.000
663.96	15.692	15.793	54.66	0.30	3.307	0.000	-434.41		-1.12	0.000
664.23	15.774	16.250	54.58	0.30	3.288	0.000	-481.37		-1.12	0.000
664.51	15.826	16.671	54.52	0.30	3.390	0.000	-549.96		-1.12	0.000
664.79	15.911	17.031	54.44	0.30	3.577	0.000	-602.41		-1.12	0.000
665.07	15.998	17.356	54.35	0.30	3.813	0.000	-608.02		-1.12	0.000
665.35	16.085	17.632	54.26	0.30	3.667	0.000	-579.23		-1.12	0.000
665.62	16.144	17.873	54.21	0.30	3.972	0.000	-552.15		-1.12	0.000
665.89	16.235	18.041	54.11	0.30	4.294	0.000	-500.22		-1.12	0.000
666.17	16.325	18.173	54.03	0.30	4.508	0.000	-474.84		-1.12	0.000
666.45	16.416	18.257	53.93	0.30	4.656	0.000	-434.60		-1.12	0.000
666.73	16.478	18.293	53.87	0.30	4.815	0.000	-414.35		-1.12	0.000
667.00	16.569	18.269	53.78	0.30	5.117	0.000	-363.61		-1.12	0.000
667.28	16.658	18.197	53.69	0.30	5.533	0.000	-321.54		-1.12	0.000
667.55	16.751	18.089	53.60	0.30	5.989	0.000	-220.50		-1.12	0.000
667.82	16.810	17.921	53.54	0.30	6.375	0.000	-168.01		-1.12	0.000
668.10	16.898	17.704	53.45	0.30	6.693	0.000	-118.26		-1.12	0.000
668.38	16.986	17.452	53.36	0.29	7.040	0.000	-111.89		-1.12	0.000
668.65	17.074	17.139	53.28	0.29	7.544	0.000	-131.15		-1.12	0.000
668.92	17.129	16.779	53.22	0.29	7.966	0.000	-149.29		-1.12	0.000
669.20	17.213	16.394	53.14	0.29	8.283	0.000	-187.58		-1.12	0.000
669.47	17.293	15.950	53.06	0.29	8.669	0.000	-195.74		-1.12	0.000
669.75	17.347	15.469	53.00	0.29	9.168	0.000	-209.44		-1.12	0.000
670.02	17.422	14.940	52.93	0.29	9.650	0.000	-212.95		-1.12	0.000
670.30	17.495	14.375	52.85	0.29	10.055	0.000	-234.25		-1.12	0.000
670.58	17.565	13.774	52.79	0.29	10.281	0.000	-243.29		-1.12	0.000
670.86	17.631	13.113	52.72	0.29	10.509	0.000	-242.89		-1.12	0.000
671.14	17.675	12.416	52.68	0.29	10.817	0.000	-219.87		-1.12	0.000
671.42	17.735	11.707	52.61	0.29	11.212	0.000	-199.57		-1.12	0.000
671.70	17.792	10.950	52.56	0.29	11.292	0.000	-166.41		-1.12	0.000
671.98	17.844	10.156	52.51	0.29	11.463	0.000	-141.53		-1.12	0.000
672.26	17.892	9.339	52.46	0.29	11.760	0.000	-87.03		-1.12	0.000
672.54	17.924	8.498	52.43	0.29	12.110	0.000	-58.05		-1.12	0.000
672.82	17.961	7.620	52.39	0.29	12.371	0.000	-6.76		-1.12	0.000
673.08	17.995	6.743	52.35	0.29	12.462	0.000	15.93		-1.12	0.000
673.36	18.019	5.853	52.33	0.29	12.480	0.000	51.07		-1.12	0.000
673.63	18.043	4.964	52.31	0.29	12.547	0.000	55.70		-1.12	0.000
673.91	18.067	4.038	52.28	0.29	12.742	0.000	31.81		-1.12	0.000
674.18	18.083	3.125	52.27	0.29	12.920	0.000	-2.18		-1.12	0.000
674.45	18.090	2.187	52.26	0.29	13.032	0.000	-87.01		-1.12	0.000
674.72	18.095	1.250	52.25	0.29	12.815	0.000	-134.80		-1.12	0.000
674.99	18.102	0.313	52.25	0.29	12.974	0.000	-232.91		-1.12	0.000
675.27	18.102	-0.613	52.25	0.29	13.078	0.000	-309.53		-1.12	0.000
675.54	18.102	-1.538	52.25	0.29	13.059	0.000	-333.82		-1.12	0.000
675.82	18.102	-2.488	52.25	0.29	12.919	0.000	-365.08		-1.12	0.000
676.10	18.090	-3.425	52.26	0.29	12.826	0.000	-373.46		-1.12	0.000
676.38	18.074	-4.339	52.28	0.29	12.843	0.000	-376.88		-1.12	0.000
676.66	18.051	-5.276	52.30	0.29	12.947	0.000	-360.47		-1.12	0.000
676.95	18.021	-6.190	52.33	0.29	13.003	0.000	-316.52		-1.12	0.000
677.22	17.985	-7.103	52.36	0.29	12.911	0.000	-287.19		-1.12	0.000
677.51	17.948	-7.993	52.40	0.29	12.725	0.000	-214.50		-1.12	0.000
677.79	17.904	-8.846	52.45	0.29	12.583	0.000	-167.08		-1.12	0.000
678.07	17.875	-9.688	52.48	0.29	12.574	0.000	-67.80		-1.12	0.000
678.35	17.824	-10.505	52.53	0.29	12.618	0.000	14.54		-1.12	0.000
678.62	17.769	-11.286	52.58	0.29	12.411	0.000	43.31		-1.12	0.000
678.92	17.711	-12.019	52.64	0.29	12.314	0.000	80.05		-1.12	0.000
679.20	17.669	-12.716	52.68	0.29	12.340	0.000	83.25		-1.12	0.000
679.48	17.606	-13.425	52.74	0.29	12.348	0.000	69.26		-1.12	0.000
679.75	17.536	-14.063	52.81	0.29	12.218	0.000	64.53		-1.12	0.000
680.03	17.465	-14.651	52.89	0.29	12.018	0.000	95.74		-1.12	0.000
680.31	17.389	-15.204	52.96	0.29	11.871	0.000	118.02		-1.12	0.000
680.59	17.339	-15.709	53.01	0.29	11.799	0.000	146.49		-1.12	0.000
680.87	17.258	-16.190	53.09	0.29	11.806	0.000	141.40		-1.12	0.000
681.15	17.176	-16.611	53.17	0.29	11.747	0.000	124.10		-1.12	0.000
681.43	17.092	-16.995	53.26	0.29	11.558	0.000	124.31		-1.12	0.000
681.71	17.035	-17.320	53.31	0.29	11.198	0.000	130.21		-1.12	0.000
681.99	16.947	-17.608	53.40	0.29	10.808	0.000	151.77		-1.12	0.000
682.26	16.858	-17.849	53.49	0.30	10.498	0.000	166.53		-1.12	0.000
682.54	16.770	-18.029	53.58	0.30	10.243	0.000	194.82		-1.12	0.000
682.82	16.679	-18.161	53.67	0.30	9.916	0.000	202.78		-1.12	0.000
683.10	16.616	-18.245	53.73	0.30	9.436	0.000	193.20		-1.12	0.000
683.38	16.525	-18.281	53.83	0.30	9.081	0.000	169.61		-1.12	0.000
683.65	16.434	-18.269	53.92	0.30	8.709	0.000	144.46		-1.12	0.000
683.93	16.344	-18.209	54.01	0.30	8.259	0.000	141.55		-1.12	0.000
684.20	16.283	-18.089	54.07	0.30	7.660	0.000	140.60		-1.12	0.000
684.48	16.193	-17.933	54.16	0.30	7.065	0.000	138.88		-1.12	0.000
684.75	16.106	-17.716	54.24	0.30	6.535	0.000	128.92		-1.12	0.000
685.02	16.017	-17.464	54.33	0.30	6.151	0.000	115.76		-1.12	0.000
685.30	15.960	-17.151	54.39	0.30	5.858	0.000	71.61		-1.12	0.000
685.57	15.872	-16.815	54.48	0.30	5.497	0.000	43.26		-1.12	0.000
685.85	15.792	-16.418	54.56	0.30	5.159	0.000	-14.81		-1.12	0.000
686.12	15.737	-15.986	54.61	0.30	4.950	0.000	-28.31		-1.12	0.000
686.40	15.660	-15.493	54.69	0.30	4.720	0.000	-37.60		-1.12	0.000
686.67	15.583	-14.976	54.77	0.30	4.401	0.000	-58.55		-1.12	0.000
686.95	15.510	-14.411	54.84	0.30	4.051	0.000	-84.24		-1.12	0.000
687.22	15.462	-13.810	54.89	0.30	3.795	0.000	-161.50		-1.12	0.000
687.50	15.394	-13.161	54.96	0.30	3.687	0.000	-205.26		-1.12	0.000
687.78	15.330	-12.488	55.02	0.30	3.645	0.000	-277.88		-1.12	0.000
688.06	15.269	-11.767	55.08	0.30	3.554	0.000	-290.39		-1.12	0.000
688.34	15.233	-11.022	55.12	0.30	3.348	0.000	-303.36		-1.12	0.000
688.62	15.178	-10.240	55.17	0.30	3.126	0.000	-305.15		-1.12	0.000
688.90	15.129	-9.411	55.22	0.30	3.001	0.000	-324.01		-1.12	0.000
689.18	15.084	-8.582	55.27	0.31	3.160	0.000	-330.68		-1.12	0.000
689.46	15.043	-7.716	55.31	0.31	2.969	0.000	-331.60		-1.12	0.000
689.73	15.019	-6.827	55.33	0.31	2.833	0.000	-322.58		-1.12	0.000
690.02	14.988	-5.913	55.36	0.31	2.817	0.000	-285.76		-1.12	0.000
690.30	14.962	-5.024	55.39	0.31	2.907	0.000	-220.16		-1.12	0.000
690.58	14.939	-4.075	55.41	0.31	2.977	0.000	-181.61		-1.12	0.000
690.85	14.930	-3.125	55.42	0.31	2.918	0.000	-120.24		-1.12	0.000
691.12	14.919	-2.175	55.43	0.31	2.790	0.000	-108.36		-1.12	0.000
691.40	14.910	-1.226	55.44	0.31	2.724	0.000	-95.92		-1.12	0.000
691.67	14.906	-0.288	55.44	0.31	2.777	0.000	-88.97		-1.12	0.000
691.94	14.906	0.649	55.44	0.31	2.910	0.000	-42.02		-1.12	0.000
692.21	14.906	1.587	55.44	0.31	2.762	0.000	-11.84		-1.12	0.000
692.47	14.906	2.500	55.44	0.31	2.763	0.000	49.65		-1.12	0.000
692.74	14.912	3.425	55.44	0.31	2.882	0.000	80.64		-1.12	0.000
693.02	14.934	4.303	55.42	0.31	2.995	0.000	90.26		-1.12	0.000
693.29	14.958	5.204	55.39	0.31	3.003	0.000	79.88		-1.12	0.000
693.56	14.979	6.106	55.37	0.31	2.903	0.000	66.67		-1.12	0.000
693.84	15.012	6.995	55.34	0.31	2.811	0.000	61.62		-1.12	0.000
694.11	15.048	7.837	55.30	0.31	2.832	0.000	73.00		-1.12	0.000
694.38	15.092	8.678	55.26	0.30	2.952	0.000	74.49		-1.12	0.000
694.66	15.121	9.495	55.23	0.30	2.876	0.000	70.15		-1.12	0.000
694.93	15.170	10.288	55.18	0.30	2.861	0.000	55.10		-1.12	0.000
695.20	15.224	11.058	55.13	0.30	2.945	0.000	7.32		-1.12	0.000
695.47	15.262	11.791	55.09	0.30	3.103	0.000	-20.58		-1.12	0.000
695.75	15.321	12.488	55.03	0.30	3.166	0.000	-63.94		-1.12	0.000
696.02	15.387	13.161	54.96	0.30	3.117	0.000	-71.52		-1.12	0.000
696.30	15.453	13.798	54.90	0.30	3.038	0.000	-91.90		-1.12	0.000
696.57	15.501	14.411	54.85	0.30	3.039	0.000	-114.08		-1.12	0.000
696.85	15.575	14.976	54.77	0.30	3.175	0.000	-147.75		-1.12	0.000
697.13	15.651	15.493	54.70	0.30	3.326	0.000	-157.13		-1.12	0.000
697.41	15.730	15.986	54.62	0.30	3.153	0.000	-156.51		-1.12	0.000
697.68	15.783	16.430	54.57	0.30	3.234	0.000	-155.84		-1.12	0.000
697.96	15.866	16.827	54.48	0.30	3.405	0.000	-130.63		-1.12	0.000
698.23	15.951	17.175	54.40	0.30	3.570	0.000	-108.42		-1.12	0.000
698.51	16.037	17.476	54.31	0.30	3.704	0.000	-56.83		-1.12	0.000
698.77	16.096	17.728	54.25	0.30	3.769	0.000	-43.54		-1.12	0.000
699.05	16.185	17.933	54.16	0.30	3.901	0.000	-37.71		-1.12	0.000
699.32	16.276	18.089	54.07	0.30	4.158	0.000	-31.73		-1.12	0.000
699.60	16.366	18.209	53.98	0.30	4.511	0.000	-14.98		-1.12	0.000
699.87	16.426	18.269	53.92	0.30	4.486	0.000	-19.27		-1.12	0.000
700.14	16.519	18.281	53.83	0.30	4.722	0.000	-5.38		-1.12	0.000
700.41	16.611	18.257	53.74	0.30	5.121	0.000	12.83		-1.12	0.000
700.68	16.670	18.173	53.68	0.30	5.544	0.000	23.89		-1.12	0.000
700.95	16.762	18.041	53.59	0.30	5.891	0.000	32.06		-1.12	0.000
701.22	16.852	17.861	53.50	0.30	6.172	0.000	41.55		-1.12	0.000
701.49	16.910	17.644	53.44	0.29	6.501	0.000	44.86		-1.12	0.000
701.76	16.998	17.380	53.35	0.29	6.974	0.000	73.53		-1.12	0.000
702.04	17.084	17.067	53.27	0.29	7.562	0.000	91.71		-1.12	0.000
702.31	17.167	16.707	53.18	0.29	7.724	0.000	122.68		-1.12	0.000
702.59	17.224	16.298	53.13	0.29	8.113	0.000	165.45		-1.12	0.000
702.86	17.303	15.853	53.05	0.29	8.616	0.000	186.87		-1.12	0.000
703.13	17.381	15.361	52.97	0.29	9.160	0.000	212.80		-1.12	0.000
703.40	17.431	14.832	52.92	0.29	9.566	0.000	207.76		-1.12	0.000
703.68	17.504	14.255	52.85	0.29	9.845	0.000	179.46		-1.12	0.000
703.95	17.574	13.654	52.78	0.29	10.078	0.000	169.23		-1.12	0.000
704.23	17.640	13.005	52.71	0.29	10.373	0.000	153.32		-1.12	0.000
704.50	17.681	12.320	52.67	0.29	10.774	0.000	144.09		-1.12	0.000
704.78	17.743	11.611	52.61	0.29	10.913	0.000	122.99		-1.12	0.000
705.05	17.799	10.865	52.55	0.29	11.093	0.000	118.49		-1.12	0.000
705.33	17.849	10.096	52.50	0.29	11.388	0.000	115.82		-1.12	0.000
705.60	17.883	9.279	52.47	0.29	11.742	0.000	120.17		-1.12	0.000
705.87	17.927	8.450	52.42	0.29	12.045	0.000	136.24		-1.12	0.000
706.15	17.967	7.608	52.38	0.29	12.186	0.000	156.61		-1.12	0.000
706.43	17.990	6.743	52.36	0.29	12.211	0.000	211.13		-1.12	0.000
706.70	18.022	5.841	52.33	0.29	12.276	0.000	228.20		-1.12	0.000
706.97	18.047	4.940	52.30	0.29	12.469	0.000	232.60		-1.12	0.000
707.25	18.069	4.026	52.28	0.29	12.691	0.000	224.56		-1.12	0.000
707.52	18.083	3.101	52.27	0.29	12.558	0.000	202.51		-1.12	0.000
707.80	18.092	2.151	52.26	0.29	12.615	0.000	187.68		-1.12	0.000
708.07	18.097	1.214	52.25	0.29	12.781	0.000	161.30		-1.12	0.000
708.34	18.103	0.264	52.25	0.29	12.913	0.000	150.20		-1.12	0.000
708.61	18.103	-0.649	52.25	0.29	12.911	0.000	137.47		-1.12	0.000
708.88	18.103	-1.587	52.25	0.29	12.804	0.000	134.41		-1.12	0.000
709.16	18.103	-2.512	52.25	0.29	12.678	0.000	131.67		-1.12	0.000
709.43	18.094	-3.438	52.26	0.29	12.699	0.000	131.18		-1.12	0.000
709.71	18.072	-4.363	52.28	0.29	12.798	0.000	138.79		-1.12	0.000
709.99	18.047	-5.264	52.30	0.29	12.883	0.000	145.36		-1.12	0.000
710.27	18.017	-6.190	52.33	0.29	12.811	0.000	168.77		-1.12	0.000
710.55	17.984	-7.091	52.37	0.29	12.651	0.000	204.41		-1.12	0.000
710.83	17.960	-7.969	52.39	0.29	12.735	0.000	205.23		-1.12	0.000
711.11	17.916	-8.810	52.43	0.29	12.717	0.000	164.04		-1.12	0.000
711.38	17.871	-9.651	52.48	0.29	12.559	0.000	127.28		-1.12	0.000
711.66	17.819	-10.457	52.53	0.29	12.341	0.000	61.03		-1.12	0.000
711.94	17.784	-11.214	52.57	0.29	12.242	0.000	31.35		-1.12	0.000
712.21	17.726	-11.971	52.62	0.29	12.259	0.000	-23.46		-1.12	0.000
712.49	17.663	-12.668	52.69	0.29	12.284	0.000	-43.67		-1.12	0.000
712.77	17.598	-13.329	52.75	0.29	12.190	0.000	-59.93		-1.12	0.000
713.05	17.553	-13.978	52.80	0.29	11.964	0.000	-60.33		-1.12	0.000
713.33	17.483	-14.579	52.87	0.29	11.779	0.000	-54.41		-1.12	0.000
713.60	17.406	-15.132	52.94	0.29	11.728	0.000	-52.46		-1.12	0.000
713.88	17.329	-15.649	53.02	0.29	11.879	0.000	-69.96		-1.12	0.000
714.16	17.278	-16.118	53.07	0.29	11.625	0.000	-91.88		-1.12	0.000
714.45	17.195	-16.550	53.15	0.29	11.403	0.000	-113.01		-1.12	0.000
714.73	17.112	-16.947	53.24	0.29	11.312	0.000	-163.73		-1.12	0.000
715.01	17.025	-17.284	53.33	0.29	11.256	0.000	-191.64		-1.12	0.000
715.29	16.938	-17.572	53.41	0.29	11.061	0.000	-270.50		-1.12	0.000
715.57	16.851	-17.825	53.50	0.30	10.659	0.000	-319.30		-1.12	0.000
715.85	16.790	-18.017	53.56	0.30	10.178	0.000	-427.10		-1.12	0.000
