Name           :	1mgmlAuDDT_O14	
User           :	Isaac	
Date           :	8/6/2014	

Probe1         :	Wilhelmy	
Perimeter      : 	39.240	

Probe2         :	Wilhelmy	
Perimeter      : 	39.240	

Trough         :	Extra Small	
Width          :	50.0	
Area           :	7035.0	
Symmetric comp :	True	

Subphase       :	Water	
Surface tension:	72.80	
pH             :	7.00	
Temperature    :	19.5	

Addition       :		
Concentration  :		
Unit           :	Unknown         	

Substance1     :	Au NP	
MW             :	197.0	
Concentration  :	1.000	
Unit           :	mg/ml           	
Volume         :	400.00	

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	Unknown         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	Rectangle       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
429.87	23.439	-15.613	46.91	0.38	7.375	4.709	4.29		-0.84	0.000
430.15	23.361	-15.457	46.99	0.38	7.286	4.633	-1.59		-0.84	0.000
430.43	23.284	-15.252	47.07	0.38	7.187	4.566	26.71		-0.84	0.000
430.70	23.234	-15.012	47.12	0.39	7.111	4.504	42.07		-0.84	0.000
430.97	23.159	-14.724	47.19	0.39	7.037	4.474	38.88		-0.84	0.000
431.24	23.085	-14.387	47.27	0.39	6.973	4.423	16.99		-0.84	0.000
431.51	23.039	-14.038	47.31	0.39	6.923	4.380	-42.09		-0.84	0.000
431.78	22.968	-13.654	47.38	0.39	6.864	4.345	-72.90		-0.84	0.000
432.06	22.902	-13.221	47.45	0.39	6.846	4.316	-131.26		-0.84	0.000
432.35	22.838	-12.752	47.51	0.39	6.817	4.287	-133.57		-0.84	0.000
432.62	22.775	-12.236	47.58	0.39	6.775	4.269	-117.01		-0.84	0.000
432.89	22.734	-11.683	47.62	0.39	6.755	4.256	-104.28		-0.84	0.000
433.16	22.677	-11.118	47.67	0.39	6.722	4.241	-108.25		-0.84	0.000
433.44	22.623	-10.517	47.73	0.39	6.706	4.234	-136.35		-0.84	0.000
433.72	22.589	-9.904	47.76	0.39	6.682	4.222	-199.00		-0.84	0.000
433.99	22.541	-9.243	47.81	0.39	6.666	4.217	-229.81		-0.84	0.000
434.26	22.499	-8.570	47.85	0.39	6.652	4.214	-288.65		-0.84	0.000
434.53	22.458	-7.861	47.89	0.39	6.644	4.207	-312.36		-0.84	0.000
434.81	22.434	-7.139	47.92	0.39	6.631	4.203	-361.31		-0.84	0.000
435.08	22.400	-6.418	47.95	0.39	6.626	4.199	-385.41		-0.84	0.000
435.36	22.370	-5.649	47.98	0.39	6.613	4.196	-424.83		-0.84	0.000
435.63	22.344	-4.880	48.01	0.39	6.608	4.194	-439.08		-0.84	0.000
435.90	22.329	-4.087	48.02	0.39	6.602	4.193	-453.77		-0.84	0.000
436.17	22.314	-3.293	48.04	0.39	6.606	4.194	-438.02		-0.84	0.000
436.45	22.298	-2.500	48.05	0.39	6.607	4.196	-355.35		-0.84	0.000
436.72	22.294	-1.695	48.06	0.39	6.610	4.198	-301.03		-0.84	0.000
436.99	22.288	-0.889	48.06	0.39	6.610	4.199	-196.79		-0.84	0.000
437.26	22.286	-0.072	48.06	0.39	6.609	4.202	-145.29		-0.84	0.000
437.53	22.286	0.721	48.06	0.39	6.618	4.205	-52.75		-0.84	0.000
437.79	22.286	1.526	48.06	0.39	6.615	4.208	-12.78		-0.84	0.000
438.06	22.286	2.320	48.06	0.39	6.618	4.213	70.30		-0.84	0.000
438.32	22.293	3.101	48.06	0.39	6.625	4.217	106.53		-0.84	0.000
438.60	22.311	3.870	48.04	0.39	6.628	4.221	156.01		-0.84	0.000
438.87	22.332	4.639	48.02	0.39	6.630	4.221	157.37		-0.84	0.000
439.15	22.350	5.421	48.00	0.39	6.627	4.222	122.43		-0.84	0.000
439.41	22.377	6.166	47.97	0.39	6.629	4.223	98.43		-0.84	0.000
439.68	22.411	6.923	47.94	0.39	6.634	4.223	68.21		-0.84	0.000
439.95	22.449	7.620	47.90	0.39	6.636	4.225	62.06		-0.84	0.000
440.22	22.475	8.317	47.88	0.39	6.633	4.228	60.90		-0.84	0.000
440.49	22.518	8.990	47.83	0.39	6.641	4.230	68.35		-0.84	0.000
440.76	22.564	9.651	47.79	0.39	6.652	4.231	82.55		-0.84	0.000
441.03	22.597	10.264	47.75	0.39	6.647	4.235	69.59		-0.84	0.000
441.31	22.650	10.877	47.70	0.39	6.660	4.235	7.40		-0.84	0.000
441.57	22.707	11.442	47.64	0.39	6.672	4.239	-36.70		-0.84	0.000
441.84	22.744	11.995	47.61	0.39	6.679	4.247	-75.40		-0.84	0.000
442.12	22.808	12.500	47.54	0.39	6.702	4.254	-85.49		-0.84	0.000
442.39	22.872	12.981	47.48	0.39	6.716	4.263	-105.48		-0.84	0.000
442.66	22.916	13.438	47.43	0.39	6.734	4.274	-127.60		-0.84	0.000
442.93	22.982	13.858	47.37	0.39	6.753	4.282	-172.27		-0.84	0.000
443.21	23.053	14.231	47.30	0.39	6.769	4.292	-192.63		-0.84	0.000
443.47	23.123	14.567	47.23	0.39	6.783	4.302	-211.20		-0.84	0.000
443.75	23.173	14.868	47.18	0.39	6.796	4.305	-210.04		-0.84	0.000
444.02	23.249	15.120	47.10	0.39	6.817	4.313	-158.59		-0.84	0.000
444.30	23.325	15.349	47.03	0.38	6.842	4.326	-115.89		-0.84	0.000
444.57	23.377	15.529	46.97	0.38	6.866	4.340	-60.46		-0.84	0.000
444.85	23.454	15.673	46.90	0.38	6.895	4.351	-54.60		-0.84	0.000
445.12	23.532	15.769	46.82	0.38	6.959	4.366	-40.17		-0.84	0.000
445.38	23.612	15.829	46.74	0.38	7.004	4.385	-23.01		-0.84	0.000
445.66	23.664	15.841	46.69	0.38	7.071	4.408	37.01		-0.84	0.000
445.92	23.744	15.817	46.61	0.38	7.128	4.437	59.82		-0.84	0.000
446.19	23.822	15.745	46.53	0.38	7.163	4.455	71.17		-0.84	0.000
446.46	23.875	15.649	46.48	0.38	7.229	4.490	60.02		-0.84	0.000
446.74	23.954	15.493	46.40	0.38	7.297	4.528	21.92		-0.84	0.000
447.00	24.030	15.312	46.32	0.38	7.373	4.571	-11.13		-0.84	0.000
447.27	24.080	15.084	46.27	0.38	7.455	4.620	-89.45		-0.84	0.000
447.54	24.157	14.820	46.19	0.38	7.562	4.674	-119.01		-0.84	0.000
447.81	24.227	14.507	46.12	0.38	7.657	4.740	-168.46		-0.84	0.000
448.09	24.277	14.159	46.07	0.38	7.717	4.818	-183.48		-0.84	0.000
448.36	24.346	13.786	46.00	0.38	7.845	4.904	-204.26		-0.84	0.000
448.63	24.416	13.365	45.93	0.38	7.971	4.954	-203.08		-0.84	0.000
448.91	24.480	12.909	45.87	0.38	8.098	5.057	-176.28		-0.84	0.000
449.18	24.523	12.416	45.83	0.37	8.233	5.169	-147.15		-0.84	0.000
449.45	24.582	11.887	45.77	0.37	8.363	5.288	-103.06		-0.84	0.000
449.72	24.640	11.346	45.71	0.37	8.492	5.413	-94.22		-0.84	0.000
450.00	24.677	10.757	45.67	0.37	8.625	5.537	-61.75		-0.84	0.000
450.26	24.730	10.144	45.62	0.37	8.740	5.663	-45.50		-0.84	0.000
450.53	24.778	9.507	45.57	0.37	8.817	5.784	-14.60		-0.84	0.000
450.80	24.825	8.858	45.53	0.37	8.927	5.903	-1.33		-0.84	0.000
451.07	24.854	8.173	45.50	0.37	9.026	5.961	16.09		-0.84	0.000
451.34	24.893	7.476	45.46	0.37	9.131	6.072	24.05		-0.84	0.000
451.60	24.927	6.755	45.42	0.37	9.235	6.178	33.43		-0.84	0.000
451.88	24.948	6.022	45.40	0.37	9.305	6.278	35.73		-0.84	0.000
452.15	24.977	5.288	45.37	0.37	9.380	6.368	39.26		-0.84	0.000
452.41	24.999	4.519	45.35	0.37	9.417	6.448	50.79		-0.85	0.000
452.68	25.013	3.738	45.34	0.37	9.463	6.519	39.91		-0.85	0.000
452.94	25.028	2.969	45.32	0.37	9.512	6.549	20.21		-0.85	0.000
453.22	25.036	2.175	45.31	0.37	9.554	6.603	-5.35		-0.85	0.000
453.48	25.046	1.394	45.30	0.37	9.567	6.645	-14.42		-0.85	0.000
453.74	25.049	0.577	45.30	0.37	9.577	6.677	-22.58		-0.85	0.000
454.01	25.050	-0.192	45.30	0.37	9.587	6.699	-59.49		-0.85	0.000
454.28	25.050	-0.974	45.30	0.37	9.580	6.708	-99.02		-0.85	0.000
454.55	25.050	-1.791	45.30	0.37	9.584	6.711	-208.35		-0.85	0.000
454.81	25.050	-2.572	45.30	0.37	9.591	6.711	-273.91		-0.85	0.000
455.09	25.036	-3.365	45.31	0.37	9.589	6.710	-415.29		-0.85	0.000
455.36	25.017	-4.135	45.33	0.37	9.582	6.709	-488.04		-0.85	0.000
455.64	24.995	-4.928	45.35	0.37	9.565	6.706	-532.54		-0.85	0.000
455.91	24.977	-5.685	45.37	0.37	9.552	6.701	-514.17		-0.85	0.000
456.21	24.945	-6.454	45.40	0.37	9.513	6.695	-444.74		-0.85	0.000
456.46	24.911	-7.175	45.44	0.37	9.500	6.668	-404.71		-0.85	0.000
456.74	24.872	-7.957	45.48	0.37	9.494	6.637	-321.45		-0.85	0.000
457.01	24.844	-8.594	45.51	0.37	9.483	6.612	-221.19		-0.85	0.000
457.28	24.800	-9.291	45.55	0.37	9.470	6.593	-161.83		-0.85	0.000
457.55	24.752	-9.940	45.60	0.37	9.441	6.573	-28.43		-0.85	0.000
457.82	24.718	-10.553	45.63	0.37	9.364	6.562	42.74		-0.85	0.000
458.09	24.663	-11.154	45.69	0.37	9.283	6.517	126.70		-0.85	0.000
458.37	24.607	-11.707	45.74	0.37	9.186	6.442	129.93		-0.85	0.000
458.64	24.545	-12.224	45.80	0.37	9.072	6.343	71.14		-0.85	0.000
458.91	24.505	-12.740	45.84	0.37	9.014	6.230	37.54		-0.85	0.000
459.18	24.440	-13.209	45.91	0.38	8.899	6.109	-0.73		-0.85	0.000
459.45	24.373	-13.642	45.98	0.38	8.776	5.990	-13.52		-0.85	0.000
459.72	24.327	-14.026	46.02	0.38	8.654	5.865	-66.00		-0.85	0.000
460.00	24.255	-14.387	46.09	0.38	8.537	5.740	-108.11		-0.85	0.000
460.28	24.182	-14.700	46.17	0.38	8.411	5.618	-211.69		-0.85	0.000
460.55	24.109	-14.988	46.24	0.38	8.296	5.557	-256.39		-0.85	0.000
460.83	24.058	-15.240	46.29	0.38	8.190	5.443	-304.36		-0.85	0.000
461.10	23.981	-15.445	46.37	0.38	8.086	5.334	-287.58		-0.85	0.000
461.37	23.903	-15.613	46.45	0.38	8.044	5.235	-220.20		-0.85	0.000
461.65	23.852	-15.733	46.50	0.38	7.945	5.141	-185.35		-0.85	0.000
461.92	23.773	-15.805	46.58	0.38	7.848	5.057	-150.31		-0.85	0.000
462.20	23.693	-15.841	46.66	0.38	7.694	4.981	-141.38		-0.85	0.000
462.47	23.614	-15.841	46.74	0.38	7.579	4.887	-131.36		-0.85	0.000
462.74	23.562	-15.781	46.79	0.38	7.447	4.793	-129.46		-0.85	0.000
463.02	23.482	-15.697	46.87	0.38	7.320	4.701	-127.97		-0.85	0.000
463.29	23.405	-15.565	46.94	0.38	7.231	4.616	-132.53		-0.85	0.000
463.57	23.329	-15.397	47.02	0.38	7.138	4.578	-161.81		-0.85	0.000
463.84	23.277	-15.180	47.07	0.38	7.054	4.511	-193.95		-0.85	0.000
464.11	23.203	-14.916	47.15	0.39	7.018	4.451	-257.32		-0.85	0.000
464.39	23.129	-14.627	47.22	0.39	6.944	4.397	-273.25		-0.85	0.000
464.67	23.080	-14.291	47.27	0.39	6.888	4.353	-264.86		-0.85	0.000
464.94	23.008	-13.918	47.34	0.39	6.837	4.316	-256.28		-0.85	0.000
465.22	22.939	-13.498	47.41	0.39	6.785	4.287	-247.33		-0.85	0.000
465.49	22.875	-13.053	47.48	0.39	6.755	4.261	-246.38		-0.85	0.000
465.77	22.831	-12.560	47.52	0.39	6.714	4.239	-248.20		-0.85	0.000
466.04	22.770	-12.055	47.58	0.39	6.689	4.225	-242.62		-0.85	0.000
466.31	22.711	-11.502	47.64	0.39	6.665	4.212	-215.85		-0.85	0.000
466.58	22.656	-10.937	47.69	0.39	6.642	4.207	-198.11		-0.85	0.000
466.86	22.620	-10.325	47.73	0.39	6.627	4.200	-140.84		-0.85	0.000
467.13	22.570	-9.700	47.78	0.39	6.615	4.189	-116.25		-0.85	0.000
467.41	22.522	-9.038	47.83	0.39	6.596	4.183	-120.84		-0.85	0.000
467.68	22.494	-8.353	47.86	0.39	6.574	4.178	-170.61		-0.85	0.000
467.95	22.453	-7.644	47.90	0.39	6.571	4.174	-196.88		-0.85	0.000
468.23	22.417	-6.923	47.93	0.39	6.555	4.171	-208.58		-0.85	0.000
468.50	22.385	-6.178	47.96	0.39	6.547	4.168	-184.70		-0.85	0.000
468.78	22.367	-5.409	47.98	0.39	6.542	4.166	-107.91		-0.85	0.000
469.05	22.341	-4.639	48.01	0.39	6.537	4.164	-63.43		-0.85	0.000
469.32	22.322	-3.846	48.03	0.39	6.534	4.164	9.81		-0.85	0.000
469.59	22.306	-3.041	48.04	0.39	6.533	4.164	34.76		-0.85	0.000
469.86	22.297	-2.236	48.05	0.39	6.537	4.166	76.92		-0.85	0.000
470.13	22.290	-1.454	48.06	0.39	6.531	4.169	108.45		-0.85	0.000
470.40	22.286	-0.649	48.06	0.39	6.533	4.171	154.71		-0.85	0.000
470.66	22.284	0.144	48.07	0.39	6.546	4.172	156.37		-0.85	0.000
470.92	22.284	0.950	48.07	0.39	6.551	4.176	139.71		-0.85	0.000
471.19	22.284	1.719	48.07	0.39	6.541	4.181	72.67		-0.85	0.000
471.45	22.284	2.512	48.07	0.39	6.553	4.183	27.72		-0.85	0.000
471.73	22.297	3.305	48.05	0.39	6.555	4.186	-52.06		-0.85	0.000
471.99	22.312	4.050	48.04	0.39	6.551	4.187	-94.56		-0.85	0.000
472.26	22.334	4.832	48.02	0.39	6.554	4.189	-161.09		-0.85	0.000
472.54	22.362	5.589	47.99	0.39	6.563	4.190	-186.93		-0.85	0.000
472.81	22.393	6.346	47.96	0.39	6.556	4.192	-213.01		-0.85	0.000
473.08	22.413	7.079	47.94	0.39	6.558	4.194	-219.60		-0.85	0.000
473.35	22.453	7.788	47.90	0.39	6.563	4.195	-221.56		-0.85	0.000
473.62	22.493	8.474	47.86	0.39	6.561	4.196	-205.75		-0.85	0.000
473.90	22.522	9.159	47.83	0.39	6.576	4.197	-141.08		-0.85	0.000
474.17	22.568	9.808	47.78	0.39	6.568	4.201	-96.30		-0.85	0.000
474.44	22.621	10.445	47.73	0.39	6.576	4.203	-16.92		-0.85	0.000
474.70	22.656	11.034	47.69	0.39	6.585	4.207	9.80		-0.85	0.000
474.97	22.713	11.599	47.64	0.39	6.607	4.210	33.50		-0.85	0.000
475.24	22.772	12.115	47.58	0.39	6.610	4.217	37.86		-0.85	0.000
475.51	22.814	12.620	47.54	0.39	6.628	4.225	24.04		-0.85	0.000
475.77	22.877	13.089	47.47	0.39	6.645	4.228	11.04		-0.85	0.000
476.05	22.944	13.522	47.41	0.39	6.652	4.238	-7.13		-0.85	0.000
476.31	22.990	13.918	47.36	0.39	6.675	4.246	1.77		-0.85	0.000
476.58	23.061	14.291	47.29	0.39	6.696	4.256	43.85		-0.85	0.000
476.85	23.132	14.615	47.22	0.39	6.711	4.265	62.23		-0.85	0.000
477.12	23.181	14.904	47.17	0.39	6.728	4.276	82.66		-0.85	0.000
477.39	23.257	15.156	47.09	0.39	6.746	4.284	87.18		-0.85	0.000
477.66	23.332	15.373	47.02	0.38	6.762	4.296	115.22		-0.85	0.000
477.93	23.412	15.553	46.94	0.38	6.786	4.301	130.48		-0.85	0.000
478.21	23.462	15.685	46.89	0.38	6.833	4.310	136.14		-0.85	0.000
478.47	23.541	15.781	46.81	0.38	6.885	4.323	128.78		-0.85	0.000
478.74	23.620	15.829	46.73	0.38	6.930	4.344	86.36		-0.85	0.000
479.02	23.672	15.841	46.68	0.38	6.989	4.369	52.98		-0.85	0.000
479.29	23.752	15.817	46.60	0.38	7.019	4.396	-39.43		-0.85	0.000
479.56	23.831	15.745	46.52	0.38	7.075	4.428	-95.84		-0.85	0.000
479.84	23.884	15.625	46.47	0.38	7.140	4.461	-207.79		-0.85	0.000
480.11	23.962	15.469	46.39	0.38	7.212	4.495	-255.90		-0.85	0.000
480.38	24.038	15.276	46.31	0.38	7.292	4.513	-347.92		-0.85	0.000
480.65	24.114	15.036	46.24	0.38	7.372	4.558	-392.70		-0.85	0.000
480.93	24.164	14.760	46.19	0.38	7.468	4.611	-453.60		-0.85	0.000
481.20	24.236	14.447	46.11	0.38	7.571	4.674	-462.80		-0.85	0.000
481.47	24.307	14.099	46.04	0.38	7.682	4.747	-436.53		-0.85	0.000
481.75	24.354	13.714	46.00	0.38	7.742	4.829	-413.31		-0.85	0.000
482.02	24.422	13.281	45.93	0.38	7.871	4.925	-363.48		-0.85	0.000
482.29	24.487	12.812	45.86	0.37	7.998	5.030	-340.78		-0.85	0.000
482.57	24.549	12.320	45.80	0.37	8.130	5.143	-314.25		-0.85	0.000
482.83	24.590	11.791	45.76	0.37	8.253	5.261	-307.41		-0.85	0.000
483.11	24.646	11.226	45.70	0.37	8.382	5.321	-294.64		-0.85	0.000
483.38	24.702	10.649	45.65	0.37	8.511	5.441	-271.11		-0.85	0.000
483.66	24.737	10.024	45.61	0.37	8.642	5.562	-210.62		-0.85	0.000
483.93	24.784	9.375	45.57	0.37	8.747	5.685	-176.01		-0.85	0.000
484.20	24.831	8.714	45.52	0.37	8.806	5.806	-146.99		-0.85	0.000
484.48	24.871	8.029	45.48	0.37	8.918	5.919	-151.28		-0.85	0.000
484.75	24.898	7.308	45.45	0.37	9.011	6.028	-162.74		-0.85	0.000
485.02	24.931	6.575	45.42	0.37	9.111	6.130	-166.00		-0.85	0.000
485.30	24.961	5.829	45.39	0.37	9.189	6.224	-154.71		-0.85	0.000
485.56	24.977	5.072	45.37	0.37	9.247	6.307	-143.19		-0.85	0.000
485.84	25.002	4.267	45.35	0.37	9.318	6.346	-139.18		-0.85	0.000
486.11	25.021	3.498	45.33	0.37	9.353	6.413	-148.77		-0.85	0.000
486.38	25.034	2.680	45.32	0.37	9.408	6.469	-176.12		-0.85	0.000
486.65	25.041	1.887	45.31	0.37	9.420	6.516	-182.91		-0.85	0.000
486.92	25.049	1.082	45.30	0.37	9.430	6.557	-180.18		-0.85	0.000
487.19	25.049	0.288	45.30	0.37	9.455	6.587	-160.50		-0.85	0.000
487.46	25.050	-0.517	45.30	0.37	9.453	6.603	-134.83		-0.85	0.000
487.72	25.050	-1.310	45.30	0.37	9.454	6.609	-126.54		-0.85	0.000
488.00	25.050	-2.127	45.30	0.37	9.446	6.609	-102.89		-0.85	0.000
488.26	25.050	-2.897	45.30	0.37	9.452	6.609	-77.03		-0.85	0.000
488.54	25.030	-3.702	45.32	0.37	9.450	6.607	-0.11		-0.85	0.000
488.80	25.011	-4.471	45.34	0.37	9.445	6.603	50.21		-0.85	0.000
489.08	24.991	-5.240	45.36	0.37	9.441	6.602	129.85		-0.85	0.000
489.35	24.963	-5.986	45.39	0.37	9.417	6.598	151.50		-0.85	0.000
489.63	24.931	-6.743	45.42	0.37	9.376	6.588	164.68		-0.85	0.000
489.90	24.895	-7.464	45.45	0.37	9.366	6.552	159.26		-0.85	0.000
490.17	24.870	-8.197	45.48	0.37	9.351	6.522	144.80		-0.85	0.000
490.45	24.826	-8.870	45.52	0.37	9.343	6.501	142.19		-0.85	0.000
490.72	24.780	-9.543	45.57	0.37	9.317	6.493	137.67		-0.85	0.000
491.00	24.745	-10.168	45.60	0.37	9.250	6.473	129.62		-0.85	0.000
491.26	24.694	-10.793	45.66	0.37	9.218	6.442	96.97		-0.85	0.000
491.56	24.639	-11.382	45.71	0.37	9.131	6.377	65.76		-0.85	0.000
491.83	24.581	-11.911	45.77	0.37	9.025	6.290	15.57		-0.85	0.000
492.09	24.539	-12.476	45.81	0.37	8.917	6.186	1.39		-0.85	0.000
492.37	24.476	-12.957	45.87	0.38	8.814	6.072	-39.39		-0.85	0.000
492.64	24.409	-13.401	45.94	0.38	8.682	5.949	-115.61		-0.85	0.000
492.92	24.343	-13.822	46.01	0.38	8.561	5.827	-158.73		-0.85	0.000
493.19	24.295	-14.195	46.05	0.38	8.434	5.700	-237.07		-0.85	0.000
493.46	24.223	-14.543	46.13	0.38	8.322	5.579	-265.53		-0.85	0.000
493.74	24.149	-14.844	46.20	0.38	8.205	5.517	-315.61		-0.85	0.000
494.01	24.075	-15.108	46.28	0.38	8.149	5.401	-342.99		-0.85	0.000
494.29	24.025	-15.349	46.33	0.38	8.050	5.293	-389.43		-0.85	0.000
494.56	23.946	-15.529	46.40	0.38	7.953	5.189	-403.15		-0.85	0.000
494.83	23.870	-15.673	46.48	0.38	7.862	5.099	-416.01		-0.85	0.000
495.11	23.816	-15.769	46.53	0.38	7.767	5.011	-402.27		-0.85	0.000
495.38	23.739	-15.829	46.61	0.38	7.649	4.937	-333.55		-0.85	0.000
495.66	23.659	-15.841	46.69	0.38	7.504	4.858	-279.85		-0.85	0.000
495.92	23.580	-15.817	46.77	0.38	7.384	4.764	-162.08		-0.85	0.000
496.20	23.526	-15.745	46.82	0.38	7.262	4.678	-118.75		-0.85	0.000
496.47	23.448	-15.649	46.90	0.38	7.163	4.588	-54.02		-0.85	0.000
496.74	23.371	-15.493	46.98	0.38	7.121	4.547	-27.59		-0.85	0.000
497.01	23.320	-15.300	47.03	0.38	7.033	4.480	3.48		-0.85	0.000
497.28	23.243	-15.072	47.11	0.39	6.951	4.421	11.03		-0.85	0.000
497.55	23.168	-14.808	47.18	0.39	6.886	4.365	10.05		-0.85	0.000
497.81	23.120	-14.495	47.23	0.39	6.823	4.320	-2.94		-0.85	0.000
498.09	23.049	-14.159	47.30	0.39	6.776	4.283	-57.92		-0.85	0.000
498.36	22.977	-13.786	47.37	0.39	6.720	4.250	-100.46		-0.85	0.000
498.64	22.911	-13.365	47.44	0.39	6.702	4.227	-203.02		-0.85	0.000
498.91	22.866	-12.909	47.48	0.39	6.667	4.206	-251.64		-0.85	0.000
499.18	22.803	-12.404	47.55	0.39	6.631	4.194	-328.93		-0.85	0.000
499.46	22.744	-11.887	47.61	0.39	6.612	4.181	-361.70		-0.85	0.000
499.73	22.703	-11.334	47.65	0.39	6.587	4.167	-400.91		-0.85	0.000
500.01	22.648	-10.745	47.70	0.39	6.561	4.161	-397.40		-0.85	0.000
500.29	22.597	-10.120	47.75	0.39	6.544	4.150	-362.17		-0.85	0.000
500.56	22.547	-9.471	47.80	0.39	6.535	4.143	-338.38		-0.85	0.000
500.84	22.517	-8.786	47.83	0.39	6.513	4.137	-299.88		-0.85	0.000
501.11	22.473	-8.101	47.88	0.39	6.501	4.133	-282.40		-0.85	0.000
501.39	22.436	-7.380	47.91	0.39	6.490	4.130	-235.02		-0.85	0.000
501.66	22.400	-6.659	47.95	0.39	6.485	4.128	-209.63		-0.85	0.000
501.94	22.380	-5.901	47.97	0.39	6.478	4.125	-175.72		-0.85	0.000
502.21	22.354	-5.144	48.00	0.39	6.469	4.124	-157.34		-0.85	0.000
502.48	22.331	-4.351	48.02	0.39	6.468	4.124	-105.90		-0.85	0.000
502.76	22.312	-3.558	48.04	0.39	6.464	4.123	-80.90		-0.85	0.000
503.03	22.303	-2.752	48.05	0.39	6.460	4.124	-49.11		-0.85	0.000
503.30	22.293	-1.947	48.06	0.39	6.465	4.127	-48.65		-0.85	0.000
503.57	22.282	-1.130	48.07	0.39	6.466	4.129	-64.75		-0.85	0.000
503.84	22.282	-0.337	48.07	0.39	6.460	4.130	-76.20		-0.85	0.000
504.11	22.282	0.481	48.07	0.39	6.477	4.132	-80.10		-0.85	0.000
504.37	22.282	1.286	48.07	0.39	6.473	4.135	-78.19		-0.85	0.000
504.65	22.282	2.079	48.07	0.39	6.475	4.137	-82.24		-0.85	0.000
504.91	22.289	2.849	48.06	0.39	6.482	4.140	-82.32		-0.85	0.000
505.19	22.307	3.666	48.04	0.39	6.486	4.143	-105.56		-0.85	0.000
505.46	22.318	4.411	48.03	0.39	6.481	4.146	-122.40		-0.85	0.000
505.73	22.345	5.192	48.00	0.39	6.484	4.147	-152.90		-0.85	0.000
505.99	22.373	5.962	47.98	0.39	6.490	4.149	-172.86		-0.85	0.000
506.27	22.404	6.683	47.95	0.39	6.486	4.150	-194.73		-0.85	0.000
506.54	22.429	7.404	47.92	0.39	6.490	4.153	-212.89		-0.85	0.000
506.81	22.467	8.125	47.88	0.39	6.485	4.154	-243.31		-0.85	0.000
507.08	22.509	8.798	47.84	0.39	6.494	4.153	-266.94		-0.85	0.000
507.36	22.539	9.471	47.81	0.39	6.495	4.154	-317.34		-0.85	0.000
507.63	22.590	10.096	47.76	0.39	6.506	4.156	-338.81		-0.85	0.000
507.90	22.641	10.721	47.71	0.39	6.515	4.161	-344.13		-0.85	0.000
508.17	22.677	11.310	47.67	0.39	6.521	4.166	-328.84		-0.85	0.000
508.44	22.735	11.863	47.62	0.39	6.535	4.174	-304.70		-0.85	0.000
508.72	22.798	12.380	47.55	0.39	6.549	4.179	-307.85		-0.85	0.000
508.99	22.859	12.873	47.49	0.39	6.562	4.186	-299.10		-0.85	0.000
509.26	22.904	13.329	47.45	0.39	6.578	4.193	-290.34		-0.85	0.000
509.54	22.970	13.762	47.38	0.39	6.595	4.197	-250.92		-0.85	0.000
509.81	23.041	14.135	47.31	0.39	6.615	4.207	-220.03		-0.85	0.000
510.08	23.089	14.495	47.26	0.39	6.632	4.216	-137.02		-0.85	0.000
510.36	23.162	14.796	47.19	0.39	6.654	4.226	-92.17		-0.85	0.000
510.63	23.236	15.072	47.11	0.39	6.673	4.235	-17.22		-0.85	0.000
510.89	23.312	15.300	47.04	0.38	6.681	4.243	3.78		-0.85	0.000
511.16	23.364	15.493	46.99	0.38	6.706	4.253	16.71		-0.85	0.000
511.43	23.441	15.637	46.91	0.38	6.736	4.262	23.52		-0.85	0.000
511.69	23.520	15.745	46.83	0.38	6.789	4.274	72.06		-0.85	0.000
511.97	23.572	15.817	46.78	0.38	6.829	4.279	99.62		-0.85	0.000
512.24	23.652	15.841	46.70	0.38	6.890	4.305	137.16		-0.85	0.000
512.50	23.731	15.829	46.62	0.38	6.945	4.327	123.32		-0.85	0.000
512.78	23.784	15.781	46.57	0.38	6.976	4.355	57.89		-0.85	0.000
513.05	23.862	15.685	46.49	0.38	7.036	4.383	25.77		-0.85	0.000
513.31	23.941	15.541	46.41	0.38	7.097	4.418	-4.50		-0.85	0.000
513.58	23.993	15.373	46.36	0.38	7.168	4.453	-3.50		-0.85	0.000
513.85	24.070	15.156	46.28	0.38	7.251	4.494	1.39		-0.85	0.000
514.11	24.143	14.904	46.21	0.38	7.334	4.520	-19.63		-0.85	0.000
514.39	24.193	14.615	46.16	0.38	7.440	4.570	-108.43		-0.85	0.000
514.66	24.266	14.291	46.08	0.38	7.481	4.636	-168.02		-0.85	0.000
514.93	24.335	13.918	46.02	0.38	7.591	4.711	-295.61		-0.85	0.000
515.21	24.380	13.522	45.97	0.38	7.718	4.795	-339.65		-0.85	0.000
515.49	24.448	13.077	45.90	0.38	7.846	4.890	-383.85		-0.85	0.000
515.76	24.512	12.584	45.84	0.37	7.962	4.997	-399.40		-0.85	0.000
516.04	24.573	12.067	45.78	0.37	8.093	5.108	-450.13		-0.85	0.000
516.30	24.612	11.526	45.74	0.37	8.220	5.221	-482.99		-0.85	0.000
516.58	24.668	10.937	45.68	0.37	8.350	5.281	-556.96		-0.85	0.000
516.85	24.721	10.349	45.63	0.37	8.460	5.402	-583.02		-0.85	0.000
