Name           :	.2mgmlPOPG_Osc1	
User           :	Isaac	
Date           :	7/31/2014	

Probe1         :	Wilhelmy	
Perimeter      : 	39.240	

Probe2         :	Wilhelmy	
Perimeter      : 	39.240	

Trough         :	Extra Small	
Width          :	50.0	
Area           :	7035.0	
Symmetric comp :	True	

Subphase       :	Water	
Surface tension:	72.80	
pH             :	7.00	
Temperature    :	19.5	

Addition       :		
Concentration  :		
Unit           :	Unknown         	

Substance1     :	POPG	
MW             :	771.0	
Concentration  :	0.200	
Unit           :	mg/ml           	
Volume         :	45.00	

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	Unknown         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	Rectangle       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
336.72	6.678	7.849	63.67	90.56	6.465	2.799	-68.42		-1.07	0.000
336.99	6.713	6.779	63.64	90.51	6.475	2.812	-153.53		-1.07	0.000
337.27	6.736	5.685	63.61	90.48	6.484	2.823	-188.22		-1.07	0.000
337.54	6.760	4.567	63.59	90.44	6.490	2.834	-227.20		-1.07	0.000
337.81	6.778	3.450	63.57	90.42	6.494	2.841	-238.18		-1.07	0.000
338.09	6.786	2.296	63.56	90.41	6.499	2.850	-247.19		-1.07	0.000
338.36	6.793	1.166	63.56	90.40	6.499	2.854	-248.53		-1.07	0.000
338.62	6.796	0.024	63.55	90.39	6.498	2.858	-222.11		-1.07	0.000
338.89	6.796	-1.094	63.55	90.39	6.499	2.860	-200.55		-1.07	0.000
339.16	6.796	-2.200	63.55	90.39	6.498	2.860	-134.88		-1.07	0.000
339.43	6.795	-3.329	63.56	90.40	6.498	2.860	-93.45		-1.07	0.000
339.70	6.770	-4.447	63.58	90.43	6.495	2.859	-1.68		-1.07	0.000
339.98	6.752	-5.553	63.60	90.46	6.494	2.858	42.75		-1.07	0.000
340.25	6.722	-6.647	63.63	90.50	6.492	2.857	95.11		-1.07	0.000
340.53	6.683	-7.740	63.67	90.55	6.487	2.856	106.19		-1.07	0.000
340.80	6.657	-8.810	63.69	90.59	6.485	2.854	107.48		-1.07	0.000
341.07	6.610	-9.844	63.74	90.66	6.484	2.852	107.26		-1.07	0.000
341.34	6.557	-10.853	63.79	90.73	6.484	2.851	119.44		-1.07	0.000
341.62	6.500	-11.851	63.85	90.81	6.482	2.849	128.34		-1.07	0.000
341.89	6.460	-12.800	63.89	90.87	6.472	2.849	119.54		-1.07	0.000
342.17	6.393	-13.726	63.96	90.97	6.460	2.846	105.26		-1.07	0.000
342.44	6.323	-14.615	64.03	91.07	6.442	2.838	81.75		-1.07	0.000
342.72	6.273	-15.457	64.08	91.14	6.419	2.828	71.06		-1.07	0.000
342.99	6.192	-16.262	64.16	91.25	6.393	2.813	68.01		-1.07	0.000
343.26	6.110	-17.019	64.24	91.37	6.366	2.791	70.04		-1.07	0.000
343.54	6.023	-17.728	64.33	91.49	6.340	2.765	74.95		-1.07	0.000
343.81	5.963	-18.401	64.39	91.58	6.327	2.743	68.11		-1.07	0.000
344.08	5.869	-19.026	64.48	91.71	6.299	2.716	38.48		-1.07	0.000
344.35	5.772	-19.591	64.58	91.85	6.267	2.691	20.26		-1.07	0.000
344.62	5.706	-20.096	64.64	91.94	6.237	2.678	-4.15		-1.07	0.000
344.89	5.604	-20.565	64.75	92.09	6.206	2.646	0.20		-1.07	0.000
345.16	5.501	-20.974	64.85	92.24	6.177	2.616	5.92		-1.07	0.000
345.43	5.429	-21.322	64.92	92.34	6.146	2.583	1.78		-1.07	0.000
345.71	5.323	-21.623	65.03	92.49	6.115	2.554	-17.13		-1.07	0.000
345.98	5.214	-21.851	65.14	92.64	6.100	2.526	-29.24		-1.07	0.000
346.25	5.104	-22.043	65.25	92.80	6.068	2.496	-27.89		-1.07	0.000
346.52	5.032	-22.163	65.32	92.90	6.037	2.465	-21.89		-1.07	0.000
346.78	4.919	-22.236	65.43	93.06	6.005	2.434	22.95		-1.07	0.000
347.05	4.809	-22.248	65.54	93.22	5.972	2.419	41.57		-1.07	0.000
347.32	4.734	-22.200	65.62	93.33	5.941	2.389	59.31		-1.07	0.000
347.58	4.624	-22.091	65.73	93.48	5.909	2.360	50.70		-1.07	0.000
347.85	4.514	-21.935	65.84	93.64	5.893	2.331	18.59		-1.07	0.000
348.12	4.442	-21.719	65.91	93.74	5.860	2.298	4.92		-1.07	0.000
348.39	4.333	-21.442	66.02	93.90	5.832	2.267	-3.36		-1.07	0.000
348.66	4.227	-21.118	66.12	94.05	5.802	2.237	-13.26		-1.07	0.000
348.92	4.158	-20.745	66.19	94.15	5.775	2.221	-54.79		-1.07	0.000
349.20	4.055	-20.312	66.30	94.29	5.747	2.195	-86.36		-1.07	0.000
349.47	3.954	-19.820	66.40	94.44	5.720	2.166	-160.93		-1.07	0.000
349.75	3.888	-19.279	66.46	94.53	5.694	2.138	-201.53		-1.07	0.000
350.02	3.793	-18.678	66.56	94.66	5.681	2.112	-271.15		-1.07	0.000
350.30	3.704	-18.029	66.65	94.79	5.656	2.089	-292.89		-1.07	0.000
350.57	3.615	-17.332	66.73	94.92	5.632	2.062	-322.13		-1.07	0.000
350.84	3.558	-16.575	66.79	95.00	5.610	2.038	-328.07		-1.07	0.000
351.11	3.477	-15.793	66.87	95.11	5.588	2.015	-353.95		-1.07	0.000
351.40	3.401	-14.976	66.95	95.22	5.568	1.993	-368.01		-1.07	0.000
351.67	3.329	-14.111	67.02	95.32	5.559	1.985	-382.80		-1.07	0.000
351.94	3.283	-13.173	67.07	95.39	5.543	1.968	-387.11		-1.07	0.000
352.22	3.220	-12.236	67.13	95.48	5.529	1.949	-392.22		-1.07	0.000
352.49	3.163	-11.286	67.19	95.56	5.514	1.933	-393.01		-1.07	0.000
352.77	3.126	-10.228	67.22	95.61	5.508	1.919	-384.28		-1.07	0.000
353.03	3.076	-9.207	67.27	95.68	5.496	1.907	-367.92		-1.07	0.000
353.31	3.033	-8.149	67.32	95.75	5.486	1.894	-308.23		-1.07	0.000
353.58	2.996	-7.103	67.35	95.80	5.477	1.882	-272.77		-1.07	0.000
353.86	2.974	-5.974	67.38	95.83	5.472	1.871	-225.62		-1.07	0.000
354.13	2.946	-4.892	67.40	95.87	5.465	1.863	-203.17		-1.07	0.000
354.40	2.927	-3.738	67.42	95.90	5.462	1.856	-179.39		-1.07	0.000
354.67	2.914	-2.608	67.44	95.91	5.458	1.853	-174.29		-1.07	0.000
354.94	2.906	-1.478	67.44	95.93	5.456	1.845	-161.83		-1.07	0.000
355.21	2.906	-0.349	67.44	95.93	5.456	1.843	-156.35		-1.07	0.000
355.48	2.901	0.769	67.45	95.93	5.457	1.842	-126.16		-1.07	0.000
355.74	2.901	1.887	67.45	95.93	5.457	1.840	-108.77		-1.07	0.000
356.01	2.901	3.005	67.45	95.93	5.457	1.839	-78.90		-1.07	0.000
356.28	2.914	4.099	67.44	95.91	5.459	1.839	-66.40		-1.07	0.000
356.56	2.937	5.192	67.41	95.88	5.460	1.839	-38.51		-1.07	0.000
356.82	2.968	6.298	67.38	95.84	5.464	1.839	-33.51		-1.07	0.000
357.09	3.001	7.392	67.35	95.79	5.464	1.841	-40.93		-1.07	0.000
357.36	3.028	8.438	67.32	95.75	5.470	1.844	-45.06		-1.07	0.000
357.63	3.073	9.471	67.28	95.69	5.478	1.847	-31.26		-1.07	0.000
357.90	3.124	10.481	67.23	95.62	5.486	1.853	-19.96		-1.07	0.000
358.17	3.159	11.478	67.19	95.57	5.495	1.860	26.10		-1.07	0.000
358.44	3.219	12.416	67.13	95.48	5.504	1.868	47.11		-1.07	0.000
358.71	3.284	13.341	67.07	95.39	5.516	1.873	72.07		-1.07	0.000
358.97	3.329	14.207	67.02	95.32	5.525	1.882	74.50		-1.07	0.000
359.24	3.401	15.060	66.95	95.22	5.535	1.893	69.38		-1.07	0.000
359.51	3.482	15.865	66.87	95.11	5.537	1.904	68.40		-1.07	0.000
359.78	3.534	16.635	66.82	95.03	5.539	1.913	106.01		-1.07	0.000
360.05	3.620	17.368	66.73	94.91	5.562	1.919	137.40		-1.07	0.000
360.32	3.709	18.041	66.64	94.78	5.588	1.930	173.41		-1.07	0.000
360.59	3.769	18.678	66.58	94.70	5.613	1.948	175.60		-1.07	0.000
360.86	3.865	19.279	66.48	94.56	5.628	1.961	158.30		-1.07	0.000
361.13	3.963	19.820	66.39	94.42	5.655	1.985	140.77		-1.07	0.000
361.39	4.028	20.312	66.32	94.33	5.685	2.009	119.84		-1.07	0.000
361.67	4.132	20.745	66.22	94.18	5.713	2.037	98.62		-1.07	0.000
361.93	4.236	21.118	66.11	94.03	5.743	2.065	96.62		-1.07	0.000
362.21	4.306	21.442	66.04	93.93	5.773	2.093	78.32		-1.07	0.000
362.47	4.416	21.719	65.93	93.78	5.804	2.122	49.47		-1.07	0.000
362.74	4.524	21.935	65.83	93.62	5.832	2.151	-41.75		-1.07	0.000
363.01	4.597	22.091	65.75	93.52	5.848	2.169	-83.78		-1.07	0.000
363.28	4.709	22.200	65.64	93.36	5.880	2.196	-126.15		-1.07	0.000
363.55	4.819	22.248	65.53	93.21	5.912	2.225	-131.81		-1.07	0.000
363.82	4.931	22.236	65.42	93.05	5.943	2.254	-142.86		-1.07	0.000
364.09	5.004	22.163	65.35	92.94	5.975	2.283	-157.29		-1.07	0.000
364.37	5.115	22.031	65.23	92.78	6.008	2.315	-174.25		-1.07	0.000
364.63	5.225	21.851	65.12	92.63	6.041	2.344	-188.74		-1.07	0.000
364.91	5.297	21.611	65.05	92.53	6.057	2.377	-207.22		-1.07	0.000
365.18	5.404	21.322	64.95	92.37	6.087	2.409	-197.18		-1.07	0.000
365.46	5.510	20.950	64.84	92.22	6.119	2.425	-159.59		-1.07	0.000
365.73	5.579	20.553	64.77	92.12	6.145	2.456	-133.18		-1.07	0.000
366.01	5.681	20.072	64.67	91.98	6.174	2.481	-97.82		-1.07	0.000
366.28	5.781	19.555	64.57	91.84	6.205	2.509	-79.88		-1.07	0.000
366.54	5.877	18.978	64.47	91.70	6.233	2.537	-81.24		-1.07	0.000
366.81	5.940	18.365	64.41	91.61	6.259	2.569	-94.10		-1.07	0.000
367.08	6.029	17.704	64.32	91.48	6.285	2.592	-136.68		-1.07	0.000
367.36	6.115	16.995	64.23	91.36	6.298	2.621	-171.29		-1.07	0.000
367.63	6.170	16.250	64.18	91.28	6.321	2.648	-219.62		-1.07	0.000
367.90	6.250	15.445	64.10	91.17	6.345	2.659	-236.84		-1.07	0.000
368.18	6.324	14.579	64.03	91.06	6.366	2.685	-249.92		-1.07	0.000
368.45	6.395	13.714	63.96	90.96	6.385	2.708	-249.09		-1.07	0.000
368.72	6.438	12.788	63.91	90.90	6.406	2.728	-245.87		-1.07	0.000
369.00	6.500	11.839	63.85	90.81	6.423	2.748	-245.38		-1.07	0.000
369.27	6.556	10.853	63.79	90.73	6.439	2.768	-236.65		-1.07	0.000
369.54	6.592	9.832	63.76	90.68	6.453	2.785	-182.70		-1.07	0.000
369.81	6.638	8.786	63.71	90.62	6.460	2.802	-137.44		-1.07	0.000
370.09	6.678	7.740	63.67	90.56	6.471	2.815	-44.57		-1.07	0.000
370.36	6.714	6.647	63.64	90.51	6.482	2.827	-22.62		-1.07	0.000
370.63	6.737	5.529	63.61	90.48	6.490	2.842	-24.75		-1.07	0.000
370.91	6.757	4.423	63.59	90.45	6.495	2.849	-48.27		-1.07	0.000
371.18	6.777	3.305	63.57	90.42	6.502	2.858	-87.32		-1.07	0.000
371.45	6.786	2.163	63.56	90.41	6.504	2.863	-98.65		-1.08	0.000
371.72	6.789	1.034	63.56	90.40	6.504	2.867	-105.78		-1.08	0.000
371.99	6.792	-0.084	63.56	90.40	6.505	2.870	-115.27		-1.08	0.000
372.26	6.792	-1.238	63.56	90.40	6.504	2.872	-159.15		-1.08	0.000
372.53	6.792	-2.344	63.56	90.40	6.502	2.871	-195.24		-1.08	0.000
372.80	6.786	-3.462	63.56	90.41	6.502	2.871	-286.49		-1.08	0.000
373.07	6.764	-4.579	63.59	90.44	6.501	2.870	-321.94		-1.08	0.000
373.34	6.748	-5.673	63.60	90.46	6.499	2.870	-337.45		-1.08	0.000
373.61	6.715	-6.767	63.63	90.51	6.497	2.870	-319.32		-1.08	0.000
373.89	6.678	-7.861	63.67	90.56	6.492	2.869	-258.66		-1.08	0.000
374.17	6.650	-8.918	63.70	90.60	6.491	2.865	-230.17		-1.08	0.000
374.44	6.602	-9.964	63.75	90.67	6.490	2.862	-176.56		-1.08	0.000
374.71	6.551	-10.986	63.80	90.74	6.489	2.859	-153.21		-1.08	0.000
374.99	6.492	-11.971	63.86	90.83	6.486	2.857	-95.94		-1.08	0.000
375.26	6.452	-12.909	63.90	90.88	6.478	2.857	-61.61		-1.08	0.000
375.54	6.383	-13.834	63.97	90.98	6.465	2.849	19.77		-1.08	0.000
375.81	6.313	-14.724	64.04	91.08	6.446	2.839	61.66		-1.08	0.000
376.08	6.263	-15.553	64.09	91.15	6.422	2.834	119.37		-1.08	0.000
376.36	6.183	-16.358	64.17	91.27	6.396	2.816	131.14		-1.08	0.000
376.63	6.098	-17.115	64.25	91.39	6.371	2.794	107.79		-1.08	0.000
376.91	6.013	-17.825	64.34	91.51	6.345	2.770	73.90		-1.08	0.000
377.18	5.952	-18.486	64.40	91.59	6.329	2.745	-26.43		-1.08	0.000
377.45	5.857	-19.111	64.49	91.73	6.301	2.720	-81.50		-1.08	0.000
377.73	5.761	-19.663	64.59	91.86	6.271	2.695	-192.38		-1.08	0.000
378.00	5.663	-20.168	64.69	92.01	6.240	2.668	-237.99		-1.08	0.000
378.27	5.593	-20.637	64.76	92.10	6.210	2.640	-295.64		-1.08	0.000
378.55	5.488	-21.034	64.86	92.25	6.178	2.609	-320.23		-1.08	0.000
378.83	5.382	-21.382	64.97	92.40	6.149	2.577	-357.84		-1.08	0.000
379.10	5.275	-21.671	65.07	92.56	6.117	2.562	-382.46		-1.08	0.000
379.37	5.201	-21.899	65.15	92.66	6.087	2.532	-427.80		-1.08	0.000
379.65	5.091	-22.067	65.26	92.82	6.056	2.504	-442.97		-1.08	0.000
379.92	4.983	-22.188	65.37	92.97	6.038	2.475	-425.75		-1.08	0.000
380.19	4.906	-22.236	65.44	93.08	6.007	2.445	-409.22		-1.08	0.000
380.47	4.796	-22.236	65.55	93.24	5.976	2.416	-392.05		-1.08	0.000
380.74	4.686	-22.175	65.66	93.39	5.943	2.385	-391.25		-1.08	0.000
381.01	4.575	-22.055	65.77	93.55	5.911	2.352	-419.19		-1.08	0.000
381.28	4.501	-21.863	65.85	93.66	5.879	2.323	-442.63		-1.08	0.000
381.56	4.392	-21.623	65.96	93.81	5.848	2.290	-498.94		-1.08	0.000
381.83	4.286	-21.334	66.06	93.96	5.820	2.275	-519.82		-1.08	0.000
382.11	4.216	-20.974	66.13	94.06	5.791	2.245	-517.72		-1.08	0.000
382.38	4.111	-20.565	66.24	94.21	5.778	2.214	-503.07		-1.08	0.000
382.66	4.010	-20.096	66.34	94.36	5.752	2.188	-469.99		-1.08	0.000
382.93	3.910	-19.591	66.44	94.50	5.725	2.159	-442.57		-1.08	0.000
383.20	3.846	-19.014	66.50	94.59	5.699	2.134	-417.74		-1.08	0.000
383.47	3.754	-18.389	66.60	94.72	5.672	2.106	-335.72		-1.08	0.000
383.74	3.664	-17.728	66.69	94.85	5.648	2.080	-292.80		-1.08	0.000
384.01	3.604	-17.019	66.75	94.93	5.623	2.053	-207.62		-1.08	0.000
384.29	3.522	-16.274	66.83	95.05	5.601	2.030	-157.28		-1.08	0.000
384.56	3.443	-15.469	66.91	95.16	5.582	2.020	-44.73		-1.08	0.000
384.83	3.368	-14.615	66.98	95.27	5.575	1.998	-1.02		-1.08	0.000
385.10	3.320	-13.726	67.03	95.34	5.563	1.978	64.27		-1.08	0.000
385.36	3.255	-12.837	67.10	95.43	5.547	1.960	83.23		-1.08	0.000
385.63	3.193	-11.899	67.16	95.52	5.532	1.946	95.47		-1.08	0.000
385.90	3.155	-10.950	67.19	95.57	5.519	1.932	97.66		-1.08	0.000
386.18	3.102	-9.964	67.25	95.65	5.505	1.916	65.72		-1.08	0.000
386.45	3.056	-8.930	67.29	95.71	5.496	1.902	48.50		-1.08	0.000
386.71	3.028	-7.861	67.32	95.75	5.487	1.889	42.20		-1.08	0.000
386.98	2.992	-6.791	67.36	95.80	5.482	1.885	15.11		-1.08	0.000
387.25	2.963	-5.721	67.39	95.85	5.477	1.877	-10.78		-1.08	0.000
387.52	2.943	-4.615	67.41	95.87	5.471	1.869	-85.33		-1.08	0.000
387.80	2.924	-3.522	67.43	95.90	5.466	1.863	-119.89		-1.08	0.000
388.07	2.914	-2.380	67.44	95.91	5.465	1.858	-152.43		-1.08	0.000
388.33	2.908	-1.238	67.44	95.92	5.463	1.854	-149.44		-1.08	0.000
388.60	2.901	-0.096	67.45	95.93	5.463	1.852	-117.30		-1.08	0.000
388.87	2.901	1.010	67.45	95.93	5.461	1.851	-91.39		-1.08	0.000
389.13	2.901	2.127	67.45	95.93	5.463	1.851	-40.49		-1.08	0.000
389.40	2.902	3.233	67.45	95.93	5.466	1.851	-36.93		-1.08	0.000
389.67	2.927	4.327	67.42	95.90	5.466	1.850	-36.13		-1.08	0.000
389.93	2.941	5.409	67.41	95.88	5.466	1.852	-22.95		-1.08	0.000
390.20	2.973	6.490	67.38	95.83	5.470	1.852	16.64		-1.08	0.000
390.46	3.009	7.536	67.34	95.78	5.472	1.855	39.88		-1.08	0.000
390.73	3.034	8.594	67.32	95.74	5.478	1.855	63.03		-1.08	0.000
391.00	3.081	9.603	67.27	95.68	5.486	1.861	57.82		-1.08	0.000
391.27	3.132	10.625	67.22	95.60	5.493	1.866	22.73		-1.08	0.000
391.54	3.168	11.599	67.18	95.55	5.503	1.873	-3.48		-1.08	0.000
391.80	3.228	12.536	67.12	95.47	5.511	1.880	-61.78		-1.08	0.000
392.08	3.293	13.438	67.06	95.37	5.526	1.890	-72.15		-1.08	0.000
392.34	3.340	14.315	67.01	95.31	5.531	1.898	-59.10		-1.08	0.000
392.61	3.414	15.180	66.94	95.20	5.541	1.909	-61.25		-1.08	0.000
392.88	3.491	15.974	66.86	95.09	5.546	1.914	-71.38		-1.08	0.000
393.15	3.546	16.743	66.80	95.02	5.546	1.921	-76.44		-1.08	0.000
393.43	3.632	17.464	66.72	94.89	5.573	1.927	-81.18		-1.08	0.000
393.70	3.722	18.137	66.63	94.77	5.598	1.937	-83.66		-1.08	0.000
393.97	3.783	18.786	66.57	94.68	5.624	1.953	-82.38		-1.08	0.000
394.24	3.878	19.363	66.47	94.54	5.653	1.978	-78.04		-1.08	0.000
394.51	3.977	19.904	66.37	94.40	5.665	2.001	-59.33		-1.08	0.000
394.78	4.078	20.385	66.27	94.26	5.696	2.029	-43.22		-1.08	0.000
395.04	4.145	20.817	66.21	94.16	5.725	2.045	-17.51		-1.08	0.000
395.32	4.251	21.190	66.10	94.01	5.754	2.072	-14.01		-1.08	0.000
395.59	4.359	21.490	65.99	93.86	5.784	2.102	-8.92		-1.08	0.000
395.85	4.429	21.767	65.92	93.76	5.812	2.131	-0.73		-1.08	0.000
396.12	4.540	21.971	65.81	93.60	5.843	2.160	4.82		-1.08	0.000
396.39	4.650	22.115	65.70	93.45	5.873	2.188	25.03		-1.08	0.000
396.66	4.723	22.212	65.63	93.34	5.889	2.218	38.39		-1.08	0.000
396.93	4.834	22.248	65.52	93.18	5.926	2.250	58.53		-1.08	0.000
397.19	4.946	22.224	65.40	93.02	5.954	2.264	53.23		-1.08	0.000
397.46	5.019	22.151	65.33	92.92	5.988	2.296	10.69		-1.08	0.000
397.73	5.129	22.019	65.22	92.76	6.015	2.325	-25.04		-1.08	0.000
398.00	5.240	21.827	65.11	92.61	6.050	2.360	-97.96		-1.08	0.000
398.27	5.311	21.575	65.04	92.50	6.080	2.391	-113.62		-1.08	0.000
398.55	5.419	21.274	64.93	92.35	6.098	2.422	-114.88		-1.08	0.000
398.82	5.525	20.913	64.82	92.20	6.128	2.456	-104.04		-1.08	0.000
399.09	5.593	20.493	64.76	92.10	6.155	2.484	-89.30		-1.08	0.000
399.37	5.696	20.024	64.65	91.96	6.185	2.512	-93.03		-1.08	0.000
399.64	5.793	19.495	64.56	91.82	6.213	2.525	-119.71		-1.08	0.000
399.92	5.890	18.918	64.46	91.68	6.241	2.552	-132.23		-1.08	0.000
400.19	5.952	18.281	64.40	91.59	6.269	2.580	-101.04		-1.08	0.000
400.46	6.042	17.596	64.31	91.47	6.294	2.608	-65.83		-1.08	0.000
400.73	6.128	16.875	64.22	91.34	6.320	2.635	26.88		-1.08	0.000
401.00	6.183	16.118	64.17	91.27	6.330	2.657	59.03		-1.08	0.000
401.27	6.261	15.312	64.09	91.15	6.352	2.681	80.51		-1.08	0.000
401.54	6.334	14.495	64.02	91.05	6.375	2.704	68.65		-1.08	0.000
401.81	6.405	13.594	63.95	90.95	6.392	2.726	13.96		-1.08	0.000
402.08	6.450	12.680	63.90	90.89	6.414	2.733	-18.14		-1.08	0.000
402.35	6.510	11.731	63.84	90.80	6.430	2.754	-78.48		-1.08	0.000
402.62	6.568	10.769	63.78	90.72	6.448	2.775	-104.37		-1.08	0.000
402.90	6.601	9.748	63.75	90.67	6.460	2.791	-158.59		-1.08	0.000
403.17	6.647	8.714	63.70	90.60	6.468	2.807	-196.31		-1.08	0.000
403.45	6.688	7.632	63.66	90.55	6.481	2.820	-263.01		-1.08	0.000
403.71	6.723	6.550	63.63	90.50	6.490	2.834	-286.44		-1.08	0.000
403.99	6.741	5.445	63.61	90.47	6.500	2.843	-296.95		-1.08	0.000
404.27	6.765	4.351	63.58	90.44	6.503	2.852	-286.38		-1.08	0.000
404.54	6.783	3.209	63.57	90.41	6.508	2.857	-279.73		-1.08	0.000
404.80	6.787	2.055	63.56	90.41	6.511	2.862	-247.46		-1.08	0.000
405.07	6.795	0.925	63.56	90.40	6.512	2.868	-224.70		-1.08	0.000
405.34	6.797	-0.180	63.55	90.39	6.511	2.871	-197.89		-1.08	0.000
405.61	6.797	-1.310	63.55	90.39	6.510	2.873	-151.06		-1.08	0.000
405.88	6.797	-2.428	63.55	90.39	6.510	2.874	-131.57		-1.08	0.000
406.16	6.788	-3.558	63.56	90.40	6.508	2.873	-106.82		-1.08	0.000
406.43	6.765	-4.663	63.58	90.44	6.509	2.872	-103.54		-1.08	0.000
406.70	6.751	-5.781	63.60	90.46	6.509	2.873	-126.70		-1.08	0.000
406.98	6.716	-6.863	63.63	90.51	6.504	2.872	-163.67		-1.08	0.000
407.25	6.678	-7.957	63.67	90.56	6.499	2.872	-172.93		-1.08	0.000
407.52	6.650	-9.026	63.70	90.60	6.496	2.869	-192.29		-1.08	0.000
407.80	6.602	-10.060	63.75	90.67	6.496	2.868	-206.55		-1.08	0.000
408.08	6.548	-11.070	63.80	90.75	6.496	2.866	-237.93		-1.08	0.000
408.35	6.491	-12.055	63.86	90.83	6.494	2.865	-251.35		-1.08	0.000
408.63	6.450	-13.017	63.90	90.89	6.484	2.861	-254.09		-1.08	0.000
408.90	6.381	-13.930	63.97	90.98	6.470	2.856	-254.34		-1.08	0.000
409.18	6.310	-14.820	64.04	91.08	6.450	2.845	-261.19		-1.08	0.000
409.46	6.233	-15.649	64.12	91.19	6.426	2.832	-265.16		-1.08	0.000
409.73	6.179	-16.454	64.17	91.27	6.400	2.815	-249.44		-1.08	0.000
410.01	6.095	-17.224	64.26	91.39	6.374	2.792	-243.77		-1.08	0.000
410.28	6.007	-17.933	64.34	91.51	6.348	2.769	-208.31		-1.08	0.000
410.56	5.915	-18.594	64.43	91.65	6.318	2.755	-187.49		-1.08	0.000
410.83	5.854	-19.195	64.50	91.73	6.306	2.731	-143.26		-1.08	0.000
411.10	5.755	-19.748	64.60	91.87	6.274	2.701	-126.56		-1.08	0.000
411.39	5.655	-20.264	64.70	92.02	6.243	2.670	-103.86		-1.08	0.000
411.66	5.552	-20.697	64.80	92.16	6.212	2.645	-105.02		-1.08	0.000
411.94	5.483	-21.106	64.87	92.26	6.182	2.612	-127.77		-1.08	0.000
412.21	5.378	-21.442	64.97	92.41	6.153	2.584	-126.80		-1.08	0.000
412.49	5.269	-21.719	65.08	92.57	6.122	2.554	-145.22		-1.08	0.000
412.76	5.197	-21.935	65.15	92.67	6.091	2.527	-151.84		-1.08	0.000
413.03	5.087	-22.103	65.26	92.82	6.059	2.497	-184.34		-1.08	0.000
413.30	4.974	-22.200	65.38	92.98	6.027	2.467	-214.63		-1.08	0.000
413.58	4.865	-22.248	65.48	93.14	6.010	2.439	-285.80		-1.08	0.000
413.85	4.790	-22.224	65.56	93.25	5.979	2.423	-325.20		-1.08	0.000
414.13	4.679	-22.151	65.67	93.40	5.947	2.390	-378.41		-1.08	0.000
414.40	4.568	-22.019	65.78	93.56	5.915	2.360	-382.09		-1.08	0.000
414.67	4.460	-21.827	65.89	93.72	5.883	2.330	-375.59		-1.08	0.000
414.95	4.388	-21.575	65.96	93.82	5.852	2.300	-353.02		-1.08	0.000
415.23	4.281	-21.262	66.07	93.97	5.822	2.269	-340.95		-1.08	0.000
415.51	4.175	-20.889	66.17	94.12	5.795	2.240	-295.36		-1.08	0.000
415.78	4.073	-20.469	66.28	94.27	5.769	2.212	-263.44		-1.08	0.000
416.05	4.005	-19.988	66.35	94.36	5.741	2.183	-184.15		-1.08	0.000
416.33	3.906	-19.459	66.44	94.50	5.727	2.156	-152.59		-1.08	0.000
416.60	3.810	-18.870	66.54	94.64	5.702	2.129	-103.56		-1.08	0.000
416.88	3.747	-18.233	66.60	94.73	5.675	2.117	-93.05		-1.08	0.000
417.14	3.660	-17.560	66.69	94.85	5.651	2.093	-99.23		-1.08	0.000
417.42	3.573	-16.827	66.78	94.98	5.626	2.067	-103.14		-1.08	0.000
417.69	3.491	-16.070	66.86	95.09	5.607	2.044	-90.93		-1.08	0.000
417.97	3.438	-15.240	66.91	95.17	5.585	2.020	-84.15		-1.08	0.000
418.24	3.367	-14.387	66.98	95.27	5.580	1.996	-69.32		-1.08	0.000
418.51	3.296	-13.498	67.05	95.37	5.559	1.979	-75.03		-1.08	0.000
418.79	3.252	-12.572	67.10	95.43	5.545	1.964	-107.58		-1.08	0.000
419.06	3.191	-11.623	67.16	95.52	5.538	1.951	-133.36		-1.08	0.000
419.33	3.134	-10.613	67.22	95.60	5.523	1.936	-166.53		-1.08	0.000
419.60	3.084	-9.603	67.27	95.67	5.511	1.928	-181.15		-1.08	0.000
419.88	3.054	-8.546	67.30	95.72	5.501	1.916	-198.69		-1.08	0.000
420.15	3.014	-7.488	67.34	95.77	5.492	1.902	-213.23		-1.08	0.000
420.43	2.981	-6.406	67.37	95.82	5.485	1.889	-232.13		-1.08	0.000
420.70	2.963	-5.288	67.39	95.85	5.479	1.880	-237.16		-1.08	0.000
420.97	2.937	-4.159	67.41	95.88	5.473	1.875	-246.24		-1.08	0.000
421.24	2.923	-3.053	67.43	95.90	5.470	1.868	-249.54		-1.08	0.000
421.51	2.908	-1.899	67.44	95.92	5.471	1.864	-248.23		-1.08	0.000
421.78	2.906	-0.793	67.44	95.93	5.468	1.863	-230.63		-1.08	0.000
422.04	2.906	0.349	67.44	95.93	5.468	1.861	-160.28		-1.08	0.000
422.31	2.906	1.454	67.44	95.93	5.470	1.860	-112.77		-1.08	0.000
422.58	2.906	2.584	67.44	95.93	5.471	1.859	-2.81		-1.08	0.000
422.84	2.913	3.678	67.44	95.92	5.472	1.859	47.45		-1.08	0.000
423.11	2.936	4.784	67.41	95.88	5.474	1.860	117.21		-1.08	0.000
423.37	2.956	5.841	67.39	95.85	5.474	1.861	136.80		-1.08	0.000
