Time,secs	AreaA,cm²	AreaA,A²	Unused    	Unused    	PiA,mN/m	PiB,mN/m	Unused    	Unused    	Unused    	Unused    
264.500000	45.949603	4.741939	697.941693	697.941693	8.602726	11.506722	0.000000		0.000000	12800.174586
265.060000	45.889969	4.735785	697.941693	697.941693	8.619661	11.531457	0.000000		0.000000	12800.174586
265.620000	45.836015	4.730217	698.113816	698.113816	8.633208	11.541351	0.000000		0.000000	12800.174586
266.180000	45.773541	4.723770	697.941693	697.941693	8.646756	11.551245	0.000000		0.000000	12800.174586
266.730000	45.722427	4.718495	697.941693	697.941693	8.660303	11.571033	0.000000		0.000000	12800.174586
267.300000	45.654274	4.711462	697.769570	697.769570	8.677238	11.585874	0.000000		0.000000	12800.174586
267.860000	45.631556	4.709117	697.941693	697.941693	8.690785	11.600715	0.000000		0.000000	12800.174586
268.420000	45.552044	4.700912	697.941693	697.941693	8.704333	11.615556	0.000000		0.000000	12800.174586
268.970000	45.512288	4.696809	697.941693	697.941693	8.724654	11.640291	0.000000		0.000000	12799.679664
269.550000	45.461174	4.691534	697.941693	697.941693	8.744976	11.655132	0.000000		0.000000	12799.679664
270.110000	45.438456	4.689190	697.941693	697.941693	8.751750	11.669973	0.000000		0.000000	12799.679664
270.670000	45.398700	4.685087	697.941693	697.941693	8.772071	11.684814	0.000000		0.000000	12800.174586
271.230000	45.341906	4.679226	697.941693	697.941693	8.792392	11.699655	0.000000		0.000000	12800.174586
271.780000	45.253875	4.670141	697.941693	697.941693	8.799166	11.709549	0.000000		0.000000	12800.174586
272.330000	45.211279	4.665745	697.941693	697.941693	8.816101	11.724390	0.000000		0.000000	12800.174586
272.890000	45.160165	4.660470	697.769570	697.769570	8.836422	11.744178	0.000000		0.000000	12800.174586
273.450000	45.109050	4.655195	697.941693	697.941693	8.849970	11.763966	0.000000		0.000000	12800.174586
274.000000	45.049416	4.649041	697.941693	697.941693	8.860130	11.773860	0.000000		0.000000	12800.174586
274.570000	44.984103	4.642301	697.941693	697.941693	8.877065	11.788701	0.000000		0.000000	12800.174586
275.130000	44.941507	4.637905	697.769570	697.769570	8.893999	11.808489	0.000000		0.000000	12800.174586
275.700000	44.898912	4.633509	697.769570	697.769570	8.907547	11.813436	0.000000		0.000000	12800.174586
276.260000	44.859156	4.629407	697.941693	697.941693	8.917708	11.828277	0.000000		0.000000	12800.174586
276.820000	44.819400	4.625304	697.941693	697.941693	8.938029	11.853012	0.000000		0.000000	12800.174586
277.380000	44.739888	4.617098	697.941693	697.941693	8.948190	11.867853	0.000000		0.000000	12800.174586
277.940000	44.683094	4.611237	697.941693	697.941693	8.961737	11.882694	0.000000		0.000000	12800.174586
278.510000	44.651857	4.608014	697.941693	697.941693	8.971898	11.897535	0.000000		0.000000	12800.174586
279.070000	44.623460	4.605083	697.769570	697.769570	8.988833	11.912376	0.000000		0.000000	12800.174586
279.630000	44.543948	4.596878	697.941693	697.941693	9.005767	11.917323	0.000000		0.000000	12800.174586
280.200000	44.495673	4.591896	697.941693	697.941693	9.022702	11.947005	0.000000		0.000000	12800.174586
280.760000	44.475795	4.589844	697.941693	697.941693	9.029475	11.961846	0.000000		0.000000	12800.174586
281.320000	44.396284	4.581639	697.941693	697.941693	9.043023	11.971740	0.000000		0.000000	12800.669509
281.880000	44.325291	4.574312	697.941693	697.941693	9.059957	11.986581	0.000000		0.000000	12800.174586
282.450000	44.296894	4.571382	697.769570	697.769570	9.070118	12.006369	0.000000		0.000000	12800.174586
283.010000	44.271337	4.568744	697.941693	697.941693	9.087053	12.021210	0.000000		0.000000	12799.679664
283.570000	44.206023	4.562004	697.941693	697.941693	9.097213	12.031104	0.000000		0.000000	12800.174586
284.130000	44.132191	4.554385	697.941693	697.941693	9.110761	12.050892	0.000000		0.000000	12800.174586
284.700000	44.095275	4.550575	697.941693	697.941693	9.134469	12.070680	0.000000		0.000000	12800.174586
285.260000	44.044160	4.545300	697.941693	697.941693	9.144630	12.080574	0.000000		0.000000	12799.679664
285.820000	44.001564	4.540904	697.769570	697.769570	9.161565	12.095415	0.000000		0.000000	12800.174586
286.380000	43.970328	4.537681	697.941693	697.941693	9.175112	12.110256	0.000000		0.000000	12800.174586
286.950000	43.907854	4.531233	697.941693	697.941693	9.185273	12.125097	0.000000		0.000000	12800.174586
287.510000	43.862419	4.526545	697.941693	697.941693	9.202207	12.134991	0.000000		0.000000	12800.174586
288.070000	43.797106	4.519804	697.941693	697.941693	9.215755	12.159726	0.000000		0.000000	12800.174586
288.630000	43.723273	4.512185	697.769570	697.769570	9.232689	12.169620	0.000000		0.000000	12800.174586
289.200000	43.663639	4.506031	697.769570	697.769570	9.246237	12.184461	0.000000		0.000000	12800.174586
289.760000	43.615364	4.501049	697.769570	697.769570	9.263172	12.199302	0.000000		0.000000	12800.174586
290.320000	43.535853	4.492843	697.769570	697.769570	9.276719	12.214143	0.000000		0.000000	12800.174586
290.881000	43.507456	4.489913	697.769570	697.769570	9.283493	12.228984	0.000000		0.000000	12800.174586
291.450000	43.467700	4.485810	697.769570	697.769570	9.307201	12.258666	0.000000		0.000000	12800.669509
292.010000	43.433623	4.482293	697.769570	697.769570	9.324136	12.273507	0.000000		0.000000	12800.174586
292.570000	43.354111	4.474088	697.769570	697.769570	9.341070	12.283401	0.000000		0.000000	12799.679664
293.130000	43.291638	4.467641	697.597447	697.597447	9.381713	12.308136	0.000000		0.000000	12799.679664
293.690000	43.268920	4.465296	697.769570	697.769570	9.402034	12.318030	0.000000		0.000000	12800.174586
294.250000	43.234844	4.461780	697.769570	697.769570	9.425743	12.337818	0.000000		0.000000	12799.679664
294.810000	43.175210	4.455626	697.769570	697.769570	9.446064	12.342765	0.000000		0.000000	12800.174586
295.370000	43.121255	4.450058	697.597447	697.597447	9.459612	12.367500	0.000000		0.000000	12800.174586
295.920000	43.087179	4.446541	697.769570	697.769570	9.473159	12.377394	0.000000		0.000000	12800.174586
296.480000	43.036064	4.441266	697.597447	697.597447	9.486707	12.397182	0.000000		0.000000	12799.679664
297.040000	42.956552	4.433060	697.597447	697.597447	9.500255	12.412023	0.000000		0.000000	12800.174586
297.600000	42.888400	4.426027	697.597447	697.597447	9.517189	12.436758	0.000000		0.000000	12800.174586
298.160000	42.865682	4.423683	697.769570	697.769570	9.527350	12.446652	0.000000		0.000000	12800.174586
298.720000	42.834445	4.420459	697.597447	697.597447	9.540897	12.466440	0.000000		0.000000	12800.174586
299.280000	42.735055	4.410202	697.597447	697.597447	9.554445	12.481281	0.000000		0.000000	12800.174586
299.840000	42.709498	4.407565	697.769570	697.769570	9.561219	12.486228	0.000000		0.000000	12800.174586
300.400000	42.664063	4.402876	697.597447	697.597447	9.578153	12.506016	0.000000		0.000000	12800.174586
300.960000	42.604429	4.396722	697.597447	697.597447	9.591701	12.525804	0.000000		0.000000	12800.174586
301.520000	42.541955	4.390274	697.597447	697.597447	9.612022	12.545592	0.000000		0.000000	12800.174586
302.080000	42.502199	4.386172	697.597447	697.597447	9.618796	12.550539	0.000000		0.000000	12799.679664
302.640000	42.453924	4.381190	697.597447	697.597447	9.632344	12.570327	0.000000		0.000000	12800.174586
303.200000	42.408489	4.376501	697.597447	697.597447	9.642504	12.590115	0.000000		0.000000	12800.174586
303.760000	42.354535	4.370933	697.597447	697.597447	9.656052	12.609903	0.000000		0.000000	12800.174586
304.320000	42.306260	4.365951	697.597447	697.597447	9.662826	12.614850	0.000000		0.000000	12800.174586
304.880000	42.269344	4.362141	696.564708	696.564708	9.693308	12.639585	0.000000		0.000000	12800.174586
305.440000	42.192671	4.354229	697.597447	697.597447	9.723790	12.654426	0.000000		0.000000	12800.174586
306.000000	42.135877	4.348368	697.597447	697.597447	9.747498	12.674214	0.000000		0.000000	12800.174586
306.570000	42.093282	4.343972	697.597447	697.597447	9.764433	12.689055	0.000000		0.000000	12800.174586
307.130000	42.047846	4.339283	697.597447	697.597447	9.777980	12.703896	0.000000		0.000000	12800.174586
307.690000	41.974014	4.331664	697.769570	697.769570	9.798302	12.718737	0.000000		0.000000	12800.174586
308.250000	41.917220	4.325803	697.597447	697.597447	9.822010	12.743472	0.000000		0.000000	12800.174586
308.810000	41.874624	4.321407	697.597447	697.597447	9.825397	12.753366	0.000000		0.000000	12800.174586
309.370000	41.809311	4.314667	697.597447	697.597447	9.845718	12.773154	0.000000		0.000000	12800.174586
309.940000	41.749677	4.308512	697.597447	697.597447	9.855879	12.792942	0.000000		0.000000	12800.174586
310.500000	41.715601	4.304996	696.564708	696.564708	9.872813	12.812730	0.000000		0.000000	12800.174586
311.070000	41.658807	4.299135	697.597447	697.597447	9.879587	12.822624	0.000000		0.000000	12800.174586
311.630000	41.607692	4.293860	696.564708	696.564708	9.903296	12.842412	0.000000		0.000000	12800.174586
312.190000	41.545218	4.287413	696.564708	696.564708	9.920230	12.857253	0.000000		0.000000	12800.174586
312.750000	41.496943	4.282431	696.564708	696.564708	9.940551	12.886935	0.000000		0.000000	12800.174586
313.320000	41.465707	4.279207	697.597447	697.597447	9.954099	12.891882	0.000000		0.000000	12800.174586
313.880000	41.400393	4.272467	696.564708	696.564708	9.974421	12.911670	0.000000		0.000000	12800.174586
314.440000	41.349279	4.267192	696.564708	696.564708	9.991355	12.931458	0.000000		0.000000	12800.174586
315.010000	41.298164	4.261917	695.531968	695.531968	10.004903	12.946299	0.000000		0.000000	12800.174586
315.570000	41.252729	4.257228	696.564708	696.564708	10.015063	12.956193	0.000000		0.000000	12800.174586
316.130000	41.195934	4.251367	696.392584	696.392584	10.031998	12.971034	0.000000		0.000000	12800.174586
316.690000	41.159018	4.247557	696.908954	696.908954	10.059093	12.995769	0.000000		0.000000	12800.174586
317.260000	41.085186	4.239938	696.392584	696.392584	10.069254	13.005663	0.000000		0.000000	12800.174586
317.820000	41.034071	4.234663	696.392584	696.392584	10.079414	13.020504	0.000000		0.000000	12800.174586
318.380000	40.997155	4.230853	695.359845	695.359845	10.099736	13.045239	0.000000		0.000000	12800.174586
318.940000	40.940361	4.224992	695.359845	695.359845	10.120057	13.060080	0.000000		0.000000	12799.679664
319.510000	40.869368	4.217666	695.359845	695.359845	10.143766	13.084815	0.000000		0.000000	12800.174586
320.070000	40.835292	4.214149	695.359845	695.359845	10.150539	13.089762	0.000000		0.000000	12799.679664
320.630000	40.778498	4.208288	695.187722	695.187722	10.174248	13.119444	0.000000		0.000000	12800.174586
321.190000	40.713184	4.201548	695.359845	695.359845	10.197956	13.134285	0.000000		0.000000	12800.174586
321.760000	40.667749	4.196859	695.187722	695.187722	10.225051	13.149126	0.000000		0.000000	12799.679664
322.320000	40.639352	4.193928	695.359845	695.359845	10.248759	13.163967	0.000000		0.000000	12800.174586
322.880000	40.568359	4.186602	695.359845	695.359845	10.279241	13.178808	0.000000		0.000000	12800.174586
323.440000	40.500206	4.179569	695.359845	695.359845	10.299563	13.208490	0.000000		0.000000	12800.174586
324.010000	40.454771	4.174880	695.187722	695.187722	10.323271	13.228278	0.000000		0.000000	12799.679664
324.570000	40.437733	4.173121	695.187722	695.187722	10.343593	13.243119	0.000000		0.000000	12799.679664
325.130000	40.372420	4.166381	695.187722	695.187722	10.367301	13.262907	0.000000		0.000000	12800.174586
325.690000	40.307106	4.159641	695.187722	695.187722	10.387622	13.282695	0.000000		0.000000	12800.174586
326.260000	40.253152	4.154073	695.187722	695.187722	10.407944	13.302483	0.000000		0.000000	12799.679664
326.820000	40.216236	4.150263	695.187722	695.187722	10.424878	13.312377	0.000000		0.000000	12800.174586
327.380000	40.162281	4.144695	695.187722	695.187722	10.448586	13.332165	0.000000		0.000000	12799.679664
327.940000	40.060052	4.134145	695.359845	695.359845	10.475682	13.356900	0.000000		0.000000	12800.174586
328.510000	40.011777	4.129163	695.187722	695.187722	10.499390	13.371741	0.000000		0.000000	12800.174586
329.070000	39.972021	4.125061	695.187722	695.187722	10.523098	13.386582	0.000000		0.000000	12799.679664
329.630000	39.889669	4.116562	695.187722	695.187722	10.553580	13.411317	0.000000		0.000000	12799.679664
330.190000	39.827196	4.110115	695.187722	695.187722	10.584062	13.431105	0.000000		0.000000	12800.174586
330.760000	39.742005	4.101323	695.187722	695.187722	10.611158	13.450893	0.000000		0.000000	12800.174586
331.320000	39.713608	4.098393	695.187722	695.187722	10.634866	13.465734	0.000000		0.000000	12800.174586
331.880000	39.665333	4.093411	695.187722	695.187722	10.661961	13.485522	0.000000		0.000000	12800.174586
332.440000	39.631256	4.089894	695.187722	695.187722	10.682283	13.510257	0.000000		0.000000	12800.174586
333.010000	39.582981	4.084912	695.187722	695.187722	10.712765	13.530045	0.000000		0.000000	12800.174586
333.570000	39.520508	4.078465	695.359845	695.359845	10.729699	13.554780	0.000000		0.000000	12800.174586
334.130000	39.466553	4.072897	695.359845	695.359845	10.750021	13.569621	0.000000		0.000000	12800.174586
334.690000	39.398400	4.065864	695.359845	695.359845	10.780503	13.594356	0.000000		0.000000	12800.669509
335.250000	39.324568	4.058244	695.187722	695.187722	10.800824	13.614144	0.000000		0.000000	12800.669509
335.820000	39.279133	4.053555	695.187722	695.187722	10.827919	13.643826	0.000000		0.000000	12800.174586
336.380000	39.247896	4.050332	695.187722	695.187722	10.858401	13.653720	0.000000		0.000000	12800.174586
336.940000	39.196781	4.045057	695.187722	695.187722	10.888884	13.683402	0.000000		0.000000	12800.174586
337.500000	39.151346	4.040368	695.187722	695.187722	10.912592	13.703190	0.000000		0.000000	12800.174586
338.060000	39.086033	4.033628	695.187722	695.187722	10.939687	13.718031	0.000000		0.000000	12800.174586
338.620000	39.063315	4.031283	695.015599	695.015599	10.970169	13.747713	0.000000		0.000000	12800.174586
339.180000	38.958246	4.020440	695.187722	695.187722	10.997264	13.767501	0.000000		0.000000	12800.174586
339.740000	38.909971	4.015458	695.015599	695.015599	11.017586	13.787289	0.000000		0.000000	12800.174586
340.310000	38.881574	4.012528	695.187722	695.187722	11.058229	13.816971	0.000000		0.000000	12800.174586
340.870000	38.790703	4.003150	695.015599	695.015599	11.092097	13.846653	0.000000		0.000000	12800.174586
341.430000	38.736749	3.997582	695.015599	695.015599	11.122580	13.876335	0.000000		0.000000	12800.174586
341.990000	38.694153	3.993186	695.187722	695.187722	11.146288	13.881282	0.000000		0.000000	12800.174586
342.550000	38.654397	3.989084	695.015599	695.015599	11.183544	13.915911	0.000000		0.000000	12800.174586
343.110000	38.594763	3.982929	695.015599	695.015599	11.217413	13.940646	0.000000		0.000000	12800.174586
343.670000	38.557847	3.979120	695.015599	695.015599	11.247895	13.980222	0.000000		0.000000	12800.174586
344.230000	38.458457	3.968863	695.015599	695.015599	11.268216	13.990116	0.000000		0.000000	12800.174586
344.790000	38.407343	3.963588	695.015599	695.015599	11.302085	14.024745	0.000000		0.000000	12800.174586
345.350000	38.370426	3.959778	695.015599	695.015599	11.339341	14.044533	0.000000		0.000000	12800.174586
345.920000	38.305113	3.953038	694.843475	694.843475	11.369823	14.074215	0.000000		0.000000	12800.174586
346.480000	38.273876	3.949814	695.015599	695.015599	11.400305	14.103897	0.000000		0.000000	12800.174586
347.040000	38.214243	3.943660	694.843475	694.843475	11.430787	14.133579	0.000000		0.000000	12800.174586
347.600000	38.163128	3.938385	694.843475	694.843475	11.464657	14.158314	0.000000		0.000000	12799.679664
348.160000	38.103494	3.932231	694.843475	694.843475	11.512073	14.197890	0.000000		0.000000	12800.174586
348.720000	38.055219	3.927249	694.843475	694.843475	11.556103	14.217678	0.000000		0.000000	12800.174586
349.290000	37.987066	3.920216	695.015599	695.015599	11.596746	14.262201	0.000000		0.000000	12799.679664
349.850000	37.904715	3.911717	694.843475	694.843475	11.661097	14.291883	0.000000		0.000000	12800.174586
350.410000	37.859279	3.907028	694.843475	694.843475	11.711900	14.326512	0.000000		0.000000	12800.174586
350.970000	37.816684	3.902633	694.843475	694.843475	11.732222	14.361141	0.000000		0.000000	12800.174586
351.530000	37.734332	3.894134	694.843475	694.843475	11.766091	14.390823	0.000000		0.000000	12800.174586
352.080000	37.669019	3.887394	694.843475	694.843475	11.806733	14.425452	0.000000		0.000000	12800.174586
352.640000	37.637782	3.884170	694.843475	694.843475	11.840602	14.465028	0.000000		0.000000	12800.174586
353.200000	37.563950	3.876551	694.671352	694.671352	11.874471	14.494710	0.000000		0.000000	12800.174586
353.760000	37.484438	3.868345	694.843475	694.843475	11.915114	14.539233	0.000000		0.000000	12800.174586
354.320000	37.433323	3.863070	694.843475	694.843475	11.965918	14.573862	0.000000		0.000000	12800.669509
354.880000	37.407766	3.860433	694.843475	694.843475	12.003174	14.598597	0.000000		0.000000	12800.174586
355.440000	37.339613	3.853400	694.843475	694.843475	12.040430	14.633226	0.000000		0.000000	12800.669509
356.000000	37.265781	3.845780	694.843475	694.843475	12.091233	14.672802	0.000000		0.000000	12800.174586
356.560000	37.226025	3.841677	694.843475	694.843475	12.128489	14.697537	0.000000		0.000000	12800.174586
357.120000	37.152192	3.834058	694.671352	694.671352	12.179292	14.737113	0.000000		0.000000	12800.174586
357.690000	37.095398	3.828197	694.671352	694.671352	12.233483	14.786583	0.000000		0.000000	12800.174586
358.250000	37.035764	3.822043	694.671352	694.671352	12.280899	14.816265	0.000000		0.000000	12800.174586
358.820000	36.981810	3.816475	694.499229	694.499229	12.331703	14.865735	0.000000		0.000000	12800.174586
359.380000	36.885260	3.806511	694.671352	694.671352	12.365572	14.900364	0.000000		0.000000	12800.174586
359.940000	36.814267	3.799185	694.671352	694.671352	12.416375	14.949834	0.000000		0.000000	12800.174586
360.500000	36.802908	3.798012	694.499229	694.499229	12.477340	14.994357	0.000000		0.000000	12800.174586
361.070000	36.785870	3.796254	694.499229	694.499229	12.534917	15.033933	0.000000		0.000000	12800.174586
361.630000	36.763153	3.793910	694.499229	694.499229	12.578947	15.058668	0.000000		0.000000	12800.174586
362.190000	36.677961	3.785118	694.499229	694.499229	12.629750	15.103191	0.000000		0.000000	12800.174586
362.750000	36.615488	3.778671	694.499229	694.499229	12.677167	15.142767	0.000000		0.000000	12800.174586
363.320000	36.564373	3.773396	694.499229	694.499229	12.734744	15.192237	0.000000		0.000000	12800.174586
363.880000	36.493380	3.766069	694.671352	694.671352	12.775387	15.226866	0.000000		0.000000	12800.174586
364.440000	36.428067	3.759329	694.499229	694.499229	12.832964	15.271389	0.000000		0.000000	12800.174586
365.000000	36.376953	3.754054	694.499229	694.499229	12.887154	15.330753	0.000000		0.000000	12800.174586
365.570000	36.342876	3.750538	694.499229	694.499229	12.937958	15.365382	0.000000		0.000000	12800.174586
366.140000	36.280402	3.744090	694.499229	694.499229	12.978601	15.400011	0.000000		0.000000	12799.679664
366.700000	36.206570	3.736471	694.499229	694.499229	13.042952	15.459375	0.000000		0.000000	12800.174586
367.260000	36.107180	3.726214	694.499229	694.499229	13.114077	15.528633	0.000000		0.000000	12800.174586
367.830000	36.027669	3.718009	694.499229	694.499229	13.164880	15.578103	0.000000		0.000000	12800.174586
368.390000	35.965195	3.711561	694.499229	694.499229	13.215684	15.627573	0.000000		0.000000	12800.174586
368.950000	35.931119	3.708045	694.499229	694.499229	13.290196	15.686937	0.000000		0.000000	12800.174586
369.510000	35.899882	3.704821	694.499229	694.499229	13.361320	15.741354	0.000000		0.000000	12800.174586
370.070000	35.834569	3.698081	694.499229	694.499229	13.425672	15.795771	0.000000		0.000000	12800.174586
370.630000	35.783454	3.692806	694.499229	694.499229	13.479862	15.840294	0.000000		0.000000	12800.174586
371.190000	35.735179	3.687824	694.499229	694.499229	13.554374	15.904605	0.000000		0.000000	12800.174586
371.750000	35.610232	3.674930	694.499229	694.499229	13.628886	15.949128	0.000000		0.000000	12800.174586
372.320000	35.593194	3.673171	694.499229	694.499229	13.696624	16.018386	0.000000		0.000000	12800.174586
372.880000	35.578995	3.671706	694.499229	694.499229	13.723719	16.048068	0.000000		0.000000	12800.174586
373.460000	35.539239	3.667603	694.327106	694.327106	13.808391	16.112379	0.000000		0.000000	12800.174586
374.020000	35.479605	3.661449	694.499229	694.499229	13.882903	16.181637	0.000000		0.000000	12800.669509
374.580000	35.405773	3.653830	694.499229	694.499229	13.943867	16.245948	0.000000		0.000000	12800.669509
375.140000	35.351818	3.648262	694.499229	694.499229	14.001445	16.300365	0.000000		0.000000	12800.174586
375.700000	35.289345	3.641815	694.499229	694.499229	14.079343	16.364676	0.000000		0.000000	12800.174586
376.260000	35.224032	3.635074	694.327106	694.327106	14.153855	16.433934	0.000000		0.000000	12800.174586
376.820000	35.161558	3.628627	694.327106	694.327106	14.224980	16.488351	0.000000		0.000000	12800.174586
377.380000	35.087726	3.621008	694.327106	694.327106	14.289331	16.532874	0.000000		0.000000	12800.174586
377.940000	35.033771	3.615440	694.327106	694.327106	14.377391	16.616973	0.000000		0.000000	12800.174586
378.500000	34.985496	3.610458	694.327106	694.327106	14.465450	16.696125	0.000000		0.000000	12800.669509
379.070000	34.905985	3.602252	694.327106	694.327106	14.546736	16.765383	0.000000		0.000000	12800.669509
379.630000	34.883267	3.599908	694.327106	694.327106	14.590765	16.800012	0.000000		0.000000	12800.174586
380.190000	34.846351	3.596098	694.499229	694.499229	14.692372	16.884111	0.000000		0.000000	12800.669509
380.750000	34.817954	3.593168	694.327106	694.327106	14.800753	16.968210	0.000000		0.000000	12800.669509
381.310000	34.718564	3.582911	694.499229	694.499229	14.848170	17.007786	0.000000		0.000000	12800.174586
381.880000	34.639052	3.574705	694.327106	694.327106	14.946390	17.086938	0.000000		0.000000	12800.669509
382.440000	34.576579	3.568258	694.327106	694.327106	15.034449	17.171037	0.000000		0.000000	12800.174586
383.000000	34.533983	3.563862	694.154983	694.154983	15.132669	17.245242	0.000000		0.000000	12800.174586
383.560000	34.505586	3.560932	694.499229	694.499229	15.186860	17.294712	0.000000		0.000000	12800.669509
384.120000	34.445952	3.554777	694.327106	694.327106	15.271532	17.388705	0.000000		0.000000	12800.174586
384.680000	34.372120	3.547158	694.154983	694.154983	15.369752	17.482698	0.000000		0.000000	12800.174586
385.240000	34.321005	3.541883	694.327106	694.327106	15.467972	17.561850	0.000000		0.000000	12800.174586
385.800000	34.295448	3.539246	694.154983	694.154983	15.535710	17.626161	0.000000		0.000000	12800.174586
386.360000	34.238654	3.533385	694.154983	694.154983	15.637317	17.710260	0.000000		0.000000	12800.669509
386.920000	34.190379	3.528403	694.154983	694.154983	15.745698	17.809200	0.000000		0.000000	12800.669509
387.480000	34.119386	3.521076	694.327106	694.327106	15.833757	17.888352	0.000000		0.000000	12800.174586
388.040000	34.065431	3.515508	694.154983	694.154983	15.911656	17.957610	0.000000		0.000000	12800.174586
388.600000	33.994439	3.508182	694.154983	694.154983	16.023424	18.046656	0.000000		0.000000	12800.174586
389.190000	33.949003	3.503493	694.154983	694.154983	16.128418	18.115914	0.000000		0.000000	12800.174586
389.750000	33.869492	3.495288	694.154983	694.154983	16.226638	18.219801	0.000000		0.000000	12800.174586
390.310000	33.841095	3.492357	693.982859	693.982859	16.318084	18.284112	0.000000		0.000000	12800.174586
390.870000	33.761583	3.484151	693.982859	693.982859	16.395983	18.343476	0.000000		0.000000	12800.174586
391.430000	33.718987	3.479756	694.327106	694.327106	16.500977	18.442416	0.000000		0.000000	12800.669509
391.990000	33.679231	3.475653	694.154983	694.154983	16.609358	18.541356	0.000000		0.000000	12800.669509
392.550000	33.630956	3.470671	693.982859	693.982859	16.704191	18.630402	0.000000		0.000000	12800.174586
393.110000	33.551445	3.462465	694.327106	694.327106	16.788863	18.714501	0.000000		0.000000	12800.174586
393.670000	33.466253	3.453674	694.154983	694.154983	16.910792	18.818388	0.000000		0.000000	12800.174586
394.230000	33.432177	3.450157	694.154983	694.154983	17.029333	18.922275	0.000000		0.000000	12800.669509
394.790000	33.417978	3.448692	693.982859	693.982859	17.093684	18.966798	0.000000		0.000000	12800.174586
395.350000	33.344146	3.441073	693.982859	693.982859	17.205452	19.060791	0.000000		0.000000	12800.669509
395.920000	33.270314	3.433453	693.982859	693.982859	17.351089	19.179519	0.000000		0.000000	12800.174586
396.480000	33.207840	3.427006	693.982859	693.982859	17.486565	19.293300	0.000000		0.000000	12800.174586
397.040000	33.168084	3.422903	694.154983	694.154983	17.547529	19.342770	0.000000		0.000000	12800.174586
397.600000	33.131168	3.419093	693.982859	693.982859	17.672844	19.456551	0.000000		0.000000	12800.669509
398.160000	33.077214	3.413525	693.982859	693.982859	17.838802	19.590120	0.000000		0.000000	12800.174586
398.730000	33.006221	3.406199	693.982859	693.982859	17.970891	19.698954	0.000000		0.000000	12800.174586
399.290000	32.966465	3.402096	693.810736	693.810736	18.089433	19.807788	0.000000		0.000000	12800.174586
399.850000	32.932389	3.398580	693.982859	693.982859	18.194427	19.911675	0.000000		0.000000	12800.669509
400.410000	32.850037	3.390081	693.982859	693.982859	18.346837	20.025456	0.000000		0.000000	12800.174586
400.980000	32.796083	3.384513	693.982859	693.982859	18.495861	20.139237	0.000000		0.000000	12800.174586
401.540000	32.739288	3.378652	693.810736	693.810736	18.600855	20.238177	0.000000		0.000000	12800.174586
402.100000	32.668296	3.371326	693.810736	693.810736	18.746492	20.361852	0.000000		0.000000	12800.174586
402.660000	32.602983	3.364585	693.810736	693.810736	18.898902	20.480580	0.000000		0.000000	12800.174586
403.230000	32.557547	3.359897	693.982859	693.982859	19.010670	20.599308	0.000000		0.000000	12800.669509
403.790000	32.506433	3.354622	693.810736	693.810736	19.142759	20.718036	0.000000		0.000000	12800.669509
404.350000	32.435440	3.347295	693.810736	693.810736	19.291782	20.866446	0.000000		0.000000	12800.174586
404.910000	32.367287	3.340262	693.810736	693.810736	19.410324	20.970333	0.000000		0.000000	12800.174586
405.480000	32.316172	3.334987	693.810736	693.810736	19.579669	21.113796	0.000000		0.000000	12800.669509
406.040000	32.287775	3.332056	693.638613	693.638613	19.704984	21.217683	0.000000		0.000000	12800.174586
406.600000	32.199744	3.322972	693.638613	693.638613	19.870942	21.336411	0.000000		0.000000	12800.174586
407.160000	32.131591	3.315938	693.638613	693.638613	19.999644	21.445245	0.000000		0.000000	12800.174586
407.730000	32.063438	3.308905	693.810736	693.810736	20.158829	21.573867	0.000000		0.000000	12800.669509
408.290000	32.029362	3.305389	693.638613	693.638613	20.284144	21.672807	0.000000		0.000000	12800.174586
408.850000	31.989606	3.301286	693.638613	693.638613	20.446715	21.831111	0.000000		0.000000	12800.174586
409.410000	31.921453	3.294252	693.638613	693.638613	20.572031	21.920157	0.000000		0.000000	12800.174586
409.980000	31.876018	3.289564	693.810736	693.810736	20.744763	22.043832	0.000000		0.000000	12800.669509
410.550000	31.830582	3.284875	693.638613	693.638613	20.883625	22.142772	0.000000		0.000000	12800.669509
411.110000	31.762429	3.277841	693.638613	693.638613	21.059744	22.320864	0.000000		0.000000	12800.174586
411.660000	31.719834	3.273446	693.466490	693.466490	21.161351	22.419804	0.000000		0.000000	12800.669509
412.230000	31.699956	3.271394	693.638613	693.638613	21.347631	22.573161	0.000000		0.000000	12800.669509
412.800000	31.648841	3.266119	693.466490	693.466490	21.483107	22.696836	0.000000		0.000000	12800.174586
413.360000	31.549451	3.255862	693.466490	693.466490	21.665999	22.850193	0.000000		0.000000	12800.669509
413.920000	31.509696	3.251760	694.499229	694.499229	21.798088	22.959027	0.000000		0.000000	12800.669509
414.480000	31.461421	3.246778	693.466490	693.466490	21.994529	23.127225	0.000000		0.000000	12800.174586
415.040000	31.421665	3.242675	694.499229	694.499229	22.133391	23.255847	0.000000		0.000000	12800.174586
415.600000	31.353512	3.235642	693.466490	693.466490	22.323058	23.409204	0.000000		0.000000	12800.174586
416.160000	31.310916	3.231246	694.499229	694.499229	22.461921	23.503197	0.000000		0.000000	12800.174586
416.720000	31.262641	3.226264	694.499229	694.499229	22.621105	23.631819	0.000000		0.000000	12800.174586
417.290000	31.191648	3.218938	694.327106	694.327106	22.827706	23.814858	0.000000		0.000000	12800.174586
