Time,secs	AreaA,cm²	AreaA,A²	Unused    	Unused    	PiA,mN/m	PiB,mN/m	Unused    	Unused    	Unused    	Unused    
180.626000	58.877337	30.380312	2326.625954	2326.625954	5.784905	2.992959	0.000000		-3.563123	12808.588265
180.726000	58.868770	30.375891	2326.625954	2326.625954	5.792200	2.992959	0.000000		-3.563123	12808.588265
180.826000	58.857346	30.369996	2326.625954	2326.625954	5.810437	2.997770	0.000000		-3.563123	12808.588265
180.926000	58.857346	30.369996	2326.625954	2326.625954	5.810437	2.997770	0.000000		-3.563123	12808.588265
181.026000	58.851635	30.367049	2326.473282	2326.473282	5.817732	3.002582	0.000000		-3.563123	12808.093343
181.126000	58.840211	30.361155	2326.625954	2326.625954	5.817732	3.002582	0.000000		-3.563123	12808.093343
181.226000	58.840211	30.361155	2326.625954	2326.625954	5.817732	3.002582	0.000000		-3.563123	12808.093343
181.326000	58.831644	30.356734	2326.625954	2326.625954	5.832322	3.007394	0.000000		-3.563123	12808.588265
181.426000	58.823076	30.352313	2326.625954	2326.625954	5.846912	3.007394	0.000000		-3.563123	12808.588265
181.526000	58.823076	30.352313	2326.625954	2326.625954	5.846912	3.007394	0.000000		-3.563123	12808.588265
181.626000	58.811653	30.346419	2326.625954	2326.625954	5.861502	3.007394	0.000000		-3.563123	12808.093343
181.726000	58.803085	30.341998	2326.625954	2326.625954	5.872444	3.021830	0.000000		-3.563123	12808.588265
181.826000	58.803085	30.341998	2326.625954	2326.625954	5.872444	3.021830	0.000000		-3.563123	12808.588265
181.926000	58.777382	30.328735	2326.473282	2326.473282	5.890682	3.021830	0.000000		-3.563123	12808.588265
182.026000	58.763103	30.321367	2326.625954	2326.625954	5.901624	3.021830	0.000000		-3.563123	12808.588265
182.126000	58.763103	30.321367	2326.625954	2326.625954	5.901624	3.021830	0.000000		-3.563123	12808.588265
182.226000	58.745968	30.312526	2326.625954	2326.625954	5.916214	3.031453	0.000000		-3.563123	12808.588265
182.326000	58.740256	30.309579	2326.625954	2326.625954	5.930804	3.041077	0.000000		-3.563123	12808.588265
182.426000	58.740256	30.309579	2326.625954	2326.625954	5.930804	3.041077	0.000000		-3.563123	12808.588265
182.526000	58.723121	30.300737	2326.473282	2326.473282	5.934451	3.045889	0.000000		-3.563123	12808.588265
182.626000	58.717409	30.297790	2326.625954	2326.625954	5.941746	3.050701	0.000000		-3.563123	12808.588265
182.726000	58.717409	30.297790	2326.625954	2326.625954	5.941746	3.050701	0.000000		-3.563123	12808.588265
182.826000	58.703130	30.290422	2326.473282	2326.473282	5.949041	3.060324	0.000000		-3.563123	12808.093343
182.926000	58.705986	30.291895	2326.625954	2326.625954	5.959984	3.060324	0.000000		-3.563123	12808.588265
183.026000	58.705986	30.291895	2326.625954	2326.625954	5.959984	3.060324	0.000000		-3.563123	12808.588265
183.126000	58.700274	30.288948	2326.473282	2326.473282	5.963631	3.069948	0.000000		-3.563123	12808.588265
183.226000	58.691706	30.284527	2326.625954	2326.625954	5.970926	3.074760	0.000000		-3.563123	12808.588265
183.326000	58.691706	30.284527	2326.625954	2326.625954	5.970926	3.074760	0.000000		-3.563123	12808.588265
183.426000	58.677427	30.277159	2326.473282	2326.473282	5.985516	3.079571	0.000000		-3.563123	12808.588265
183.526000	58.668859	30.272738	2326.625954	2326.625954	5.989164	3.079571	0.000000		-3.563123	12808.588265
183.626000	58.668859	30.272738	2326.625954	2326.625954	5.989164	3.079571	0.000000		-3.563123	12808.588265
183.726000	58.646012	30.260949	2326.473282	2326.473282	5.989164	3.079571	0.000000		-3.563123	12808.588265
183.826000	58.640301	30.258002	2326.473282	2326.473282	6.000106	3.074760	0.000000		-3.563123	12808.588265
183.926000	58.640301	30.258002	2326.473282	2326.473282	6.000106	3.074760	0.000000		-3.563123	12808.588265
184.026000	58.637445	30.256529	2326.778626	2326.778626	6.003754	3.079571	0.000000		-3.563123	12808.588265
184.126000	58.631733	30.253581	2326.473282	2326.473282	6.021991	3.074760	0.000000		-3.563123	12808.588265
184.226000	58.631733	30.253581	2326.473282	2326.473282	6.021991	3.074760	0.000000		-3.563123	12808.588265
184.326000	58.631733	30.253581	2326.778626	2326.778626	6.025638	3.074760	0.000000		-3.563123	12808.588265
184.426000	58.626021	30.250634	2326.473282	2326.473282	6.029286	3.079571	0.000000		-3.563123	12808.588265
184.526000	58.626021	30.250634	2326.473282	2326.473282	6.029286	3.079571	0.000000		-3.563123	12808.588265
184.626000	58.623166	30.249161	2326.625954	2326.625954	6.047523	3.084383	0.000000		-3.563123	12808.588265
184.726000	58.614598	30.244740	2326.625954	2326.625954	6.051171	3.084383	0.000000		-3.563123	12808.588265
184.826000	58.614598	30.244740	2326.625954	2326.625954	6.051171	3.084383	0.000000		-3.563123	12808.588265
184.926000	58.608886	30.241793	2326.625954	2326.625954	6.062113	3.089195	0.000000		-3.563123	12808.588265
185.026000	58.600319	30.237372	2326.473282	2326.473282	6.069408	3.089195	0.000000		-3.563123	12808.588265
185.126000	58.600319	30.237372	2326.473282	2326.473282	6.069408	3.089195	0.000000		-3.563123	12808.588265
185.226000	58.597463	30.235898	2326.473282	2326.473282	6.076703	3.094007	0.000000		-3.563123	12808.588265
185.326000	58.591751	30.232951	2326.473282	2326.473282	6.087646	3.103631	0.000000		-3.563123	12808.588265
185.426000	58.591751	30.232951	2326.473282	2326.473282	6.087646	3.103631	0.000000		-3.563123	12808.588265
185.526000	58.591751	30.232951	2326.473282	2326.473282	6.087646	3.108442	0.000000		-3.563123	12808.588265
185.626000	58.583183	30.228530	2326.625954	2326.625954	6.098588	3.103631	0.000000		-3.563123	12808.588265
185.726000	58.583183	30.228530	2326.625954	2326.625954	6.098588	3.103631	0.000000		-3.563123	12808.588265
185.826000	58.580328	30.227057	2326.473282	2326.473282	6.102236	3.113254	0.000000		-3.563123	12808.588265
185.926000	58.571760	30.222636	2326.473282	2326.473282	6.113178	3.113254	0.000000		-3.563123	12808.588265
186.026000	58.571760	30.222636	2326.473282	2326.473282	6.113178	3.113254	0.000000		-3.563123	12808.588265
186.126000	58.551769	30.212320	2326.473282	2326.473282	6.116825	3.113254	0.000000		-3.563123	12808.588265
186.226000	58.540345	30.206426	2326.473282	2326.473282	6.116825	3.113254	0.000000		-3.563123	12808.588265
186.326000	58.540345	30.206426	2326.473282	2326.473282	6.116825	3.113254	0.000000		-3.563123	12808.588265
186.426000	58.531778	30.202005	2326.473282	2326.473282	6.127768	3.122878	0.000000		-3.563123	12808.588265
186.526000	58.517499	30.194637	2326.625954	2326.625954	6.135063	3.127690	0.000000		-3.563123	12808.588265
186.626000	58.517499	30.194637	2326.625954	2326.625954	6.135063	3.127690	0.000000		-3.563123	12808.588265
186.726000	58.506075	30.188743	2326.473282	2326.473282	6.149653	3.132502	0.000000		-3.563123	12808.588265
186.826000	58.503219	30.187269	2326.473282	2326.473282	6.153300	3.142125	0.000000		-3.563123	12808.588265
186.926000	58.503219	30.187269	2326.473282	2326.473282	6.153300	3.142125	0.000000		-3.563123	12808.588265
187.026000	58.500363	30.185796	2326.320611	2326.320611	6.160595	3.146937	0.000000		-3.563123	12808.093343
187.126000	58.488940	30.179901	2326.473282	2326.473282	6.171538	3.151749	0.000000		-3.563123	12808.588265
187.226000	58.488940	30.179901	2326.473282	2326.473282	6.171538	3.151749	0.000000		-3.563123	12808.588265
187.326000	58.454670	30.162218	2326.473282	2326.473282	6.182480	3.156561	0.000000		-3.563123	12808.588265
187.426000	58.451814	30.160744	2326.625954	2326.625954	6.186128	3.166184	0.000000		-3.563123	12808.588265
187.526000	58.451814	30.160744	2326.625954	2326.625954	6.186128	3.166184	0.000000		-3.563123	12808.588265
187.626000	58.426111	30.147482	2326.625954	2326.625954	6.200718	3.180620	0.000000		-3.563123	12808.588265
187.726000	58.420399	30.144535	2326.625954	2326.625954	6.211660	3.185432	0.000000		-3.563123	12808.588265
187.826000	58.420399	30.144535	2326.625954	2326.625954	6.211660	3.185432	0.000000		-3.563123	12808.588265
187.926000	58.411832	30.140114	2326.473282	2326.473282	6.218955	3.199867	0.000000		-3.563123	12808.588265
188.026000	58.408976	30.138640	2326.473282	2326.473282	6.233545	3.209491	0.000000		-3.563123	12808.588265
188.126000	58.408976	30.138640	2326.473282	2326.473282	6.233545	3.209491	0.000000		-3.563123	12808.588265
188.226000	58.403264	30.135693	2326.473282	2326.473282	6.233545	3.209491	0.000000		-3.563123	12808.588265
188.326000	58.394696	30.131272	2326.473282	2326.473282	6.255430	3.228738	0.000000		-3.563123	12808.093343
188.426000	58.394696	30.131272	2326.473282	2326.473282	6.255430	3.228738	0.000000		-3.563123	12808.093343
188.526000	58.388985	30.128325	2326.473282	2326.473282	6.255430	3.228738	0.000000		-3.563123	12808.588265
188.626000	58.380417	30.123904	2326.473282	2326.473282	6.277315	3.238362	0.000000		-3.563123	12808.588265
188.726000	58.380417	30.123904	2326.473282	2326.473282	6.277315	3.238362	0.000000		-3.563123	12808.588265
188.826000	58.371849	30.119483	2326.625954	2326.625954	6.288257	3.243174	0.000000		-3.563123	12808.588265
188.926000	58.354714	30.110642	2326.473282	2326.473282	6.302847	3.247986	0.000000		-3.563123	12809.083187
189.026000	58.354714	30.110642	2326.473282	2326.473282	6.302847	3.247986	0.000000		-3.563123	12809.083187
189.126000	58.349003	30.107694	2326.473282	2326.473282	6.310142	3.257609	0.000000		-3.563123	12808.588265
189.226000	58.334723	30.100326	2326.473282	2326.473282	6.321084	3.262421	0.000000		-3.563123	12808.588265
189.326000	58.334723	30.100326	2326.473282	2326.473282	6.321084	3.262421	0.000000		-3.563123	12808.588265
189.426000	58.320444	30.092958	2326.473282	2326.473282	6.328379	3.262421	0.000000		-3.563123	12809.083187
189.526000	58.309020	30.087064	2326.473282	2326.473282	6.339322	3.272045	0.000000		-3.563123	12808.588265
189.626000	58.309020	30.087064	2326.473282	2326.473282	6.339322	3.272045	0.000000		-3.563123	12808.588265
189.726000	58.294741	30.079696	2326.473282	2326.473282	6.342969	3.281668	0.000000		-3.563123	12808.588265
189.826000	58.271894	30.067907	2326.473282	2326.473282	6.350264	3.276857	0.000000		-3.563123	12808.588265
189.926000	58.271894	30.067907	2326.473282	2326.473282	6.350264	3.276857	0.000000		-3.563123	12808.588265
190.026000	58.240480	30.051697	2326.625954	2326.625954	6.361207	3.276857	0.000000		-3.563123	12808.588265
190.126000	58.220489	30.041382	2326.473282	2326.473282	6.368502	3.286480	0.000000		-3.563123	12809.083187
190.226000	58.220489	30.041382	2326.473282	2326.473282	6.368502	3.286480	0.000000		-3.563123	12809.083187
190.326000	58.211921	30.036961	2326.625954	2326.625954	6.383092	3.281668	0.000000		-3.563123	12808.588265
190.426000	58.206209	30.034014	2326.473282	2326.473282	6.394034	3.276857	0.000000		-3.563123	12808.588265
190.526000	58.206209	30.034014	2326.473282	2326.473282	6.394034	3.276857	0.000000		-3.563123	12808.588265
190.626000	58.194786	30.028120	2326.473282	2326.473282	6.397682	3.281668	0.000000		-3.563123	12808.093343
190.726000	58.191930	30.026646	2326.473282	2326.473282	6.404976	3.281668	0.000000		-3.563123	12808.588265
190.826000	58.191930	30.026646	2326.473282	2326.473282	6.404976	3.281668	0.000000		-3.563123	12808.588265
190.926000	58.174795	30.017804	2326.473282	2326.473282	6.412271	3.272045	0.000000		-3.563123	12808.588265
191.026000	58.174795	30.017804	2326.473282	2326.473282	6.412271	3.272045	0.000000		-3.563123	12808.588265
191.126000	58.171939	30.016331	2326.473282	2326.473282	6.415919	3.272045	0.000000		-3.563123	12809.083187
191.226000	58.163371	30.011910	2326.473282	2326.473282	6.423214	3.276857	0.000000		-3.563123	12808.588265
191.326000	58.157660	30.008963	2326.473282	2326.473282	6.423214	3.276857	0.000000		-3.563123	12808.588265
191.426000	58.157660	30.008963	2326.473282	2326.473282	6.423214	3.276857	0.000000		-3.563123	12808.588265
191.526000	58.137669	29.998647	2326.473282	2326.473282	6.434156	3.276857	0.000000		-3.563123	12808.588265
191.626000	58.140524	30.000121	2326.625954	2326.625954	6.441451	3.276857	0.000000		-3.563123	12809.083187
191.726000	58.140524	30.000121	2326.625954	2326.625954	6.441451	3.276857	0.000000		-3.563123	12809.083187
191.826000	58.131957	29.995700	2326.473282	2326.473282	6.459689	3.300916	0.000000		-3.563123	12809.083187
191.926000	58.106254	29.982438	2326.625954	2326.625954	6.456041	3.300916	0.000000		-3.563123	12808.588265
192.026000	58.106254	29.982438	2326.625954	2326.625954	6.456041	3.300916	0.000000		-3.563123	12808.588265
192.126000	58.074840	29.966228	2326.473282	2326.473282	6.466984	3.291292	0.000000		-3.563123	12808.588265
192.226000	58.063416	29.960334	2326.473282	2326.473282	6.474279	3.305728	0.000000		-3.563123	12808.588265
192.326000	58.063416	29.960334	2326.473282	2326.473282	6.474279	3.305728	0.000000		-3.563123	12808.588265
192.426000	58.051993	29.954439	2326.320611	2326.320611	6.488869	3.315351	0.000000		-3.563123	12808.588265
192.526000	58.051993	29.954439	2326.320611	2326.320611	6.488869	3.315351	0.000000		-3.563123	12808.588265
192.626000	58.049137	29.952966	2326.473282	2326.473282	6.492516	3.320163	0.000000		-3.563123	12808.588265
192.726000	58.040569	29.948545	2326.473282	2326.473282	6.503458	3.324975	0.000000		-3.563123	12808.588265
192.826000	58.040569	29.948545	2326.473282	2326.473282	6.503458	3.324975	0.000000		-3.563123	12808.588265
192.926000	58.034857	29.945598	2326.473282	2326.473282	6.514401	3.339410	0.000000		-3.563123	12808.588265
193.026000	58.026290	29.941177	2326.473282	2326.473282	6.521696	3.344222	0.000000		-3.563123	12808.588265
193.126000	58.023434	29.939703	2326.320611	2326.320611	6.539933	3.344222	0.000000		-3.563123	12808.588265
193.226000	58.023434	29.939703	2326.320611	2326.320611	6.539933	3.344222	0.000000		-3.563123	12808.588265
193.326000	58.012011	29.933809	2326.320611	2326.320611	6.550876	3.349034	0.000000		-3.563123	12808.093343
193.426000	58.012011	29.933809	2326.320611	2326.320611	6.550876	3.349034	0.000000		-3.563123	12808.093343
193.526000	58.003443	29.929388	2326.473282	2326.473282	6.565466	3.358658	0.000000		-3.563123	12808.588265
193.626000	57.992019	29.923493	2326.473282	2326.473282	6.572761	3.363469	0.000000		-3.563123	12809.083187
193.726000	57.980596	29.917599	2326.473282	2326.473282	6.583703	3.368281	0.000000		-3.563123	12809.083187
193.826000	57.980596	29.917599	2326.473282	2326.473282	6.583703	3.368281	0.000000		-3.563123	12809.083187
193.926000	57.963461	29.908757	2326.320611	2326.320611	6.601940	3.377905	0.000000		-3.563123	12808.588265
194.026000	57.952037	29.902863	2326.473282	2326.473282	6.612883	3.387529	0.000000		-3.563123	12808.588265
194.126000	57.952037	29.902863	2326.473282	2326.473282	6.612883	3.387529	0.000000		-3.563123	12808.588265
194.226000	57.926335	29.889601	2326.320611	2326.320611	6.612883	3.387529	0.000000		-3.563123	12808.588265
194.326000	57.914911	29.883706	2326.320611	2326.320611	6.634768	3.397152	0.000000		-3.563123	12808.588265
194.426000	57.914911	29.883706	2326.320611	2326.320611	6.634768	3.397152	0.000000		-3.563123	12808.588265
194.526000	57.906344	29.879285	2326.625954	2326.625954	6.645710	3.406776	0.000000		-3.563123	12808.588265
194.626000	57.900632	29.876338	2326.320611	2326.320611	6.667595	3.421211	0.000000		-3.563123	12808.588265
194.726000	57.900632	29.876338	2326.320611	2326.320611	6.667595	3.421211	0.000000		-3.563123	12808.588265
194.826000	57.894920	29.873391	2326.320611	2326.320611	6.678538	3.426023	0.000000		-3.563123	12808.588265
194.926000	57.872073	29.861602	2326.320611	2326.320611	6.693127	3.430835	0.000000		-3.563123	12808.588265
195.026000	57.872073	29.861602	2326.320611	2326.320611	6.693127	3.430835	0.000000		-3.563123	12808.588265
195.126000	57.852082	29.851287	2326.320611	2326.320611	6.715012	3.440459	0.000000		-3.563123	12808.093343
195.226000	57.832091	29.840972	2326.320611	2326.320611	6.733250	3.435647	0.000000		-3.563123	12809.083187
195.326000	57.832091	29.840972	2326.320611	2326.320611	6.733250	3.435647	0.000000		-3.563123	12809.083187
195.426000	57.823523	29.836551	2326.473282	2326.473282	6.747840	3.440459	0.000000		-3.563123	12808.588265
195.526000	57.809244	29.829183	2326.320611	2326.320611	6.755135	3.445271	0.000000		-3.563123	12808.588265
195.626000	57.809244	29.829183	2326.320611	2326.320611	6.755135	3.445271	0.000000		-3.563123	12808.588265
195.726000	57.800677	29.824762	2326.473282	2326.473282	6.777020	3.450082	0.000000		-3.563123	12808.588265
195.826000	57.800677	29.824762	2326.473282	2326.473282	6.777020	3.450082	0.000000		-3.563123	12808.588265
195.926000	57.794965	29.821815	2326.320611	2326.320611	6.791609	3.454894	0.000000		-3.563123	12808.588265
196.026000	57.786397	29.817394	2326.320611	2326.320611	6.802552	3.464518	0.000000		-3.563123	12808.588265
196.126000	57.786397	29.817394	2326.320611	2326.320611	6.802552	3.464518	0.000000		-3.563123	12808.588265
196.226000	57.772118	29.810026	2326.320611	2326.320611	6.817142	3.464518	0.000000		-3.563123	12808.588265
196.326000	57.766406	29.807079	2326.320611	2326.320611	6.831732	3.464518	0.000000		-3.563123	12809.083187
196.426000	57.766406	29.807079	2326.320611	2326.320611	6.831732	3.464518	0.000000		-3.563123	12809.083187
196.526000	57.757839	29.802658	2326.320611	2326.320611	6.849969	3.464518	0.000000		-3.563123	12808.588265
196.626000	57.754983	29.801184	2326.320611	2326.320611	6.860912	3.474142	0.000000		-3.563123	12808.588265
196.726000	57.754983	29.801184	2326.320611	2326.320611	6.860912	3.474142	0.000000		-3.563123	12808.588265
196.826000	57.746415	29.796763	2326.320611	2326.320611	6.875502	3.478953	0.000000		-3.563123	12808.588265
196.926000	57.734992	29.790869	2326.320611	2326.320611	6.890091	3.478953	0.000000		-3.563123	12808.588265
197.026000	57.734992	29.790869	2326.320611	2326.320611	6.890091	3.478953	0.000000		-3.563123	12808.588265
197.126000	57.732136	29.789395	2326.320611	2326.320611	6.890091	3.478953	0.000000		-3.563123	12808.588265
197.226000	57.726424	29.786448	2326.320611	2326.320611	6.904681	3.474142	0.000000		-3.563123	12808.588265
197.326000	57.726424	29.786448	2326.320611	2326.320611	6.904681	3.474142	0.000000		-3.563123	12808.588265
197.426000	57.732136	29.789395	2326.473282	2326.473282	6.919271	3.474142	0.000000		-3.563123	12808.588265
197.526000	57.715001	29.780554	2326.320611	2326.320611	6.933861	3.469330	0.000000		-3.563123	12808.588265
197.626000	57.715001	29.780554	2326.320611	2326.320611	6.933861	3.469330	0.000000		-3.563123	12808.588265
197.726000	57.709289	29.777606	2326.473282	2326.473282	6.948451	3.478953	0.000000		-3.563123	12809.083187
197.826000	57.697865	29.771712	2326.473282	2326.473282	6.966689	3.488577	0.000000		-3.563123	12809.083187
197.926000	57.697865	29.771712	2326.473282	2326.473282	6.966689	3.488577	0.000000		-3.563123	12809.083187
198.026000	57.686442	29.765818	2326.473282	2326.473282	6.977631	3.498201	0.000000		-3.563123	12808.588265
198.126000	57.669307	29.756976	2326.473282	2326.473282	6.995868	3.498201	0.000000		-3.563123	12808.588265
198.226000	57.669307	29.756976	2326.473282	2326.473282	6.995868	3.498201	0.000000		-3.563123	12808.588265
198.326000	57.663595	29.754029	2326.320611	2326.320611	7.006811	3.507824	0.000000		-3.563123	12808.588265
198.426000	57.652172	29.748134	2326.320611	2326.320611	7.025048	3.507824	0.000000		-3.563123	12808.093343
198.526000	57.652172	29.748134	2326.320611	2326.320611	7.025048	3.507824	0.000000		-3.563123	12808.093343
198.626000	57.649316	29.746661	2326.473282	2326.473282	7.032343	3.517448	0.000000		-3.563123	12808.588265
198.726000	57.635036	29.739293	2326.473282	2326.473282	7.043286	3.531884	0.000000		-3.563123	12808.588265
198.826000	57.635036	29.739293	2326.473282	2326.473282	7.043286	3.531884	0.000000		-3.563123	12808.588265
198.926000	57.623613	29.733398	2326.473282	2326.473282	7.050581	3.531884	0.000000		-3.563123	12808.588265
199.026000	57.612189	29.727504	2326.473282	2326.473282	7.050581	3.531884	0.000000		-3.563123	12808.588265
199.126000	57.612189	29.727504	2326.473282	2326.473282	7.050581	3.531884	0.000000		-3.563123	12808.588265
199.226000	57.597910	29.720136	2326.320611	2326.320611	7.065171	3.546319	0.000000		-3.563123	12808.588265
199.326000	57.583631	29.712768	2326.320611	2326.320611	7.065171	3.546319	0.000000		-3.563123	12808.588265
199.426000	57.583631	29.712768	2326.320611	2326.320611	7.065171	3.546319	0.000000		-3.563123	12808.588265
199.526000	57.563640	29.702452	2326.320611	2326.320611	7.083408	3.560755	0.000000		-3.563123	12808.588265
199.626000	57.543649	29.692137	2326.473282	2326.473282	7.083408	3.560755	0.000000		-3.563123	12808.588265
199.726000	57.526514	29.683296	2326.320611	2326.320611	7.097998	3.570378	0.000000		-3.563123	12808.588265
199.826000	57.526514	29.683296	2326.320611	2326.320611	7.097998	3.570378	0.000000		-3.563123	12808.588265
199.926000	57.512234	29.675928	2326.320611	2326.320611	7.097998	3.570378	0.000000		-3.563123	12808.588265
200.026000	57.512234	29.675928	2326.320611	2326.320611	7.097998	3.570378	0.000000		-3.563123	12808.588265
200.126000	57.495099	29.667086	2326.320611	2326.320611	7.108940	3.580002	0.000000		-3.563123	12808.588265
200.226000	57.489387	29.664139	2326.473282	2326.473282	7.116235	3.584814	0.000000		-3.563123	12808.093343
200.326000	57.489387	29.664139	2326.473282	2326.473282	7.116235	3.584814	0.000000		-3.563123	12808.093343
200.426000	57.475108	29.656771	2326.320611	2326.320611	7.127178	3.589626	0.000000		-3.563123	12808.588265
200.526000	57.469396	29.653823	2326.320611	2326.320611	7.130825	3.594437	0.000000		-3.563123	12808.588265
200.626000	57.469396	29.653823	2326.320611	2326.320611	7.130825	3.594437	0.000000		-3.563123	12808.588265
200.726000	57.457973	29.647929	2326.320611	2326.320611	7.141768	3.599249	0.000000		-3.563123	12808.588265
200.826000	57.449405	29.643508	2326.320611	2326.320611	7.145415	3.613685	0.000000		-3.563123	12808.588265
200.926000	57.449405	29.643508	2326.320611	2326.320611	7.145415	3.613685	0.000000		-3.563123	12808.588265
201.026000	57.432270	29.634667	2326.167939	2326.167939	7.160005	3.628120	0.000000		-3.563123	12808.588265
201.126000	57.420847	29.628772	2326.320611	2326.320611	7.160005	3.628120	0.000000		-3.563123	12808.588265
201.226000	57.420847	29.628772	2326.320611	2326.320611	7.160005	3.628120	0.000000		-3.563123	12808.588265
201.326000	57.412279	29.624351	2326.320611	2326.320611	7.163653	3.637744	0.000000		-3.563123	12808.093343
201.426000	57.400856	29.618457	2326.320611	2326.320611	7.163653	3.637744	0.000000		-3.563123	12808.588265
201.526000	57.400856	29.618457	2326.320611	2326.320611	7.163653	3.637744	0.000000		-3.563123	12808.588265
201.626000	57.395144	29.615510	2326.320611	2326.320611	7.174595	3.647367	0.000000		-3.563123	12808.588265
201.726000	57.383720	29.609615	2326.167939	2326.167939	7.185537	3.652179	0.000000		-3.563123	12808.588265
201.826000	57.383720	29.609615	2326.167939	2326.167939	7.185537	3.652179	0.000000		-3.563123	12808.588265
201.926000	57.372297	29.603721	2326.320611	2326.320611	7.192832	3.661803	0.000000		-3.563123	12808.588265
202.026000	57.366585	29.600774	2326.320611	2326.320611	7.200127	3.666615	0.000000		-3.563123	12808.588265
202.126000	57.366585	29.600774	2326.320611	2326.320611	7.200127	3.666615	0.000000		-3.563123	12808.588265
202.226000	57.355162	29.594879	2326.320611	2326.320611	7.207422	3.676238	0.000000		-3.563123	12808.588265
202.326000	57.349450	29.591932	2326.320611	2326.320611	7.214717	3.685862	0.000000		-3.563123	12808.588265
202.426000	57.340882	29.587511	2326.320611	2326.320611	7.222012	3.690674	0.000000		-3.563123	12808.588265
202.526000	57.340882	29.587511	2326.320611	2326.320611	7.222012	3.690674	0.000000		-3.563123	12808.588265
202.626000	57.323747	29.578669	2326.320611	2326.320611	7.232955	3.690674	0.000000		-3.563123	12808.588265
202.726000	57.323747	29.578669	2326.320611	2326.320611	7.232955	3.690674	0.000000		-3.563123	12808.588265
202.826000	57.318035	29.575722	2326.473282	2326.473282	7.243897	3.666615	0.000000		-3.563123	12808.588265
202.926000	57.298044	29.565407	2326.167939	2326.167939	7.254840	3.671427	0.000000		-3.563123	12808.588265
203.026000	57.289477	29.560986	2326.320611	2326.320611	7.265782	3.676238	0.000000		-3.563123	12809.083187
203.126000	57.289477	29.560986	2326.320611	2326.320611	7.265782	3.676238	0.000000		-3.563123	12809.083187
203.226000	57.275197	29.553618	2326.320611	2326.320611	7.280372	3.690674	0.000000		-3.563123	12808.588265
203.326000	57.275197	29.553618	2326.320611	2326.320611	7.280372	3.690674	0.000000		-3.563123	12808.588265
203.426000	57.263774	29.547724	2326.320611	2326.320611	7.287667	3.695486	0.000000		-3.563123	12808.588265
203.526000	57.252351	29.541829	2326.320611	2326.320611	7.302257	3.714733	0.000000		-3.563123	12808.588265
203.626000	57.252351	29.541829	2326.320611	2326.320611	7.302257	3.714733	0.000000		-3.563123	12808.588265
203.726000	57.240927	29.535935	2326.320611	2326.320611	7.313199	3.733980	0.000000		-3.563123	12808.588265
203.826000	57.226648	29.528567	2326.320611	2326.320611	7.324142	3.738792	0.000000		-3.563123	12808.588265
203.926000	57.226648	29.528567	2326.320611	2326.320611	7.324142	3.738792	0.000000		-3.563123	12808.588265
204.026000	57.212368	29.521199	2326.320611	2326.320611	7.338732	3.762851	0.000000		-3.563123	12808.588265
204.126000	57.192377	29.510884	2326.320611	2326.320611	7.353322	3.777287	0.000000		-3.563123	12808.588265
204.226000	57.192377	29.510884	2326.320611	2326.320611	7.353322	3.777287	0.000000		-3.563123	12808.588265
204.326000	57.189522	29.509410	2326.320611	2326.320611	7.367911	3.782099	0.000000		-3.563123	12808.588265
204.426000	57.186666	29.507936	2326.167939	2326.167939	7.367911	3.782099	0.000000		-3.563123	12808.588265
204.526000	57.186666	29.507936	2326.167939	2326.167939	7.367911	3.782099	0.000000		-3.563123	12808.588265
204.626000	57.175242	29.502042	2326.320611	2326.320611	7.378854	3.801346	0.000000		-3.563123	12809.083187
204.726000	57.175242	29.502042	2326.473282	2326.473282	7.397091	3.801346	0.000000		-3.563123	12808.588265
204.826000	57.175242	29.502042	2326.473282	2326.473282	7.397091	3.801346	0.000000		-3.563123	12808.588265
204.926000	57.163819	29.496147	2326.320611	2326.320611	7.408034	3.815782	0.000000		-3.563123	12808.588265
205.026000	57.158107	29.493200	2326.625954	2326.625954	7.426271	3.820593	0.000000		-3.563123	12808.588265
205.126000	57.158107	29.493200	2326.625954	2326.625954	7.426271	3.820593	0.000000		-3.563123	12808.588265
205.226000	57.140972	29.484359	2326.320611	2326.320611	7.440861	3.825405	0.000000		-3.563123	12808.588265
205.326000	57.129548	29.478464	2326.473282	2326.473282	7.451803	3.835029	0.000000		-3.563123	12808.588265
205.426000	57.129548	29.478464	2326.473282	2326.473282	7.451803	3.835029	0.000000		-3.563123	12808.588265
205.526000	57.115269	29.471096	2326.320611	2326.320611	7.466393	3.844653	0.000000		-3.563123	12808.588265
205.626000	57.098134	29.462255	2326.320611	2326.320611	7.480983	3.844653	0.000000		-3.563123	12808.588265
205.726000	57.098134	29.462255	2326.320611	2326.320611	7.480983	3.844653	0.000000		-3.563123	12808.588265
205.826000	57.080999	29.453413	2326.320611	2326.320611	7.495573	3.859088	0.000000		-3.563123	12808.588265
205.926000	57.063863	29.444571	2326.320611	2326.320611	7.506516	3.859088	0.000000		-3.563123	12808.588265
206.026000	57.063863	29.444571	2326.320611	2326.320611	7.506516	3.859088	0.000000		-3.563123	12808.588265
206.126000	57.049584	29.437203	2326.320611	2326.320611	7.521106	3.868712	0.000000		-3.563123	12808.588265
206.226000	57.041017	29.432782	2326.320611	2326.320611	7.532048	3.873524	0.000000		-3.563123	12808.588265
