MASS ABSORBTION COEFFICIENTS

Comments:

Each elements data starts with a line including the word "BEGIN" folllowed
by (in order):
	Element's name
	Chemical symbol
	Z - atomic number
	A - Atomic weight
	Density (in gr/cm^3)

Following the opening line the data is written as pairs of numbers.  The first
entry of the pair is photon energy (in keV) and the second is mass absorbtion
coefficient (in cm^2/gr).  The elements data ends with the word "END".  Blank
lines and comments are allowed.

begin	Vacuum			_V	 0	  1e-18		 1e-18

	  1e-3		    1e-18
	  1e0		    1e-18
	  1e3		    1e-18

end

begin	Hydrogen		H	 1	  1.008		 0.00008375

	  1.000		    7.217
	  1.500		    2.148
	  2.000		    1.059
	  3.000		    0.5612
	  5.000		    0.4193
	 10.000		    0.3854
	 15.000		    0.3764
	 20.000		    0.3695
	 30.000		    0.3570
	 50.000		    0.3355
	100.000		    0.2944
	150.000			0.2651
	200.000			0.2429
	300.000			0.2112
	500.000			0.1729

end

begin	Helium			He	 2	  4.003		 0.0001663

	  1.000		   60.84
	  1.500		   16.76
	  2.000		    6.863
	  3.000		    2.007
	  5.000		    0.5766
	 10.000		    0.2476
	 15.000		    0.2092
	 20.000		    0.1960
	 30.000		    0.1838
	 50.000		    0.1703
	100.000		    0.1486
	150.000			0.1336
	200.000			0.1224
	300.000			0.1064
	500.000			0.08707

end

begin	Lithium			Li	 3	  6.941		 0.5340

	  1.000		  233.9
	  1.500		   66.68
	  2.000		   27.07
	  3.000		    7.549
	  5.000		    1.619
	 10.000		    0.3395
	 15.000		    0.2176
	 20.000		    0.1856
	 30.000		    0.1644
	 50.000		    0.1488
	100.000		    0.1289
	150.000			0.1158
	200.000			0.1060
	300.000			0.09210
	500.000			0.07532

end

begin	Beryllium		Be	 4	  9.012		 1.848

	  1.000		  604.1
	  1.500		  179.7
	  2.000		   74.69
	  3.000		   21.27
	  5.000		    4.369
	 10.000		    0.6466
	 15.000		    0.3070
	 20.000		    0.2251
	 30.000		    0.1792
	 50.000		    0.1554
	100.000		    0.1328
	150.000			0.1190
	200.000			0.1089
	300.000			0.09463
	500.000			0.07739

end

begin	Boron			B	 5	 10.81		 2.370

	  1.000		 1229.
	  1.500		  376.6
	  2.000		  159.7
	  3.000		   46.67
	  5.000		    9.683
	 10.000		    1.255
	 15.000		    0.4827
	 20.000		    0.3014
	 30.000		    0.2063
	 50.000		    0.1665
	100.000		    0.1391
	150.000			0.1243
	200.000			0.1136
	300.000			0.09862
	500.000			0.08065

end

begin	Carbon			C	 6	 12.00		 1.700

	  1.000		 2211.
	  1.500		  700.2
	  2.000		  302.6
	  3.000		   90.33
	  5.000		   19.12
	 10.000		    2.373
	 15.000		    0.8071
	 20.000		    0.4420
	 30.000		    0.2562
	 50.000		    0.1871
	100.000		    0.1514
	150.000			0.1347
	200.000			0.1229
	300.000			0.1066
	500.000			0.08715

end

begin	Nitrogen		N	 7	 14.01		 0.001165

	  1.000		 3311.
	  1.500		 1083.
	  2.000		  476.9
	  3.000		  145.6
	  5.000		   31.44
	 10.000		    3.879
	 15.000		    1.236
	 20.000		    0.6178
	 30.000		    0.3066
	 50.000		    0.1980
	100.000		    0.1529
	150.000			0.1353
	200.000			0.1233
	300.000			0.1068
	500.000			0.08719

end

begin	Oxygen			O	 8	 16.00		 0.001332

	  1.000		 4590.
	  1.500		 1549.
	  2.000		  694.9
	  3.000		  217.1
	  5.000		   47.90
	 10.000		    5.952
	 15.000		    1.836
	 20.000		    0.8651
	 30.000		    0.3779
	 50.000		    0.2132
	100.000		    0.1551
	150.000			0.1361
	200.000			0.1237
	300.000			0.1070
	500.000			0.08729

end

begin	Fluorine		F	 9	 19.00		 0.001580

	  1.000		 5649.
	  1.500		 1979.
	  2.000		  904.7
	  3.000		  288.8
	  5.000		   65.14
	 10.000		    8.205
	 15.000		    2.592
	 20.000		    1.133
	 30.000		    0.4487
	 50.000		    0.2214
	100.000		    0.1496
	150.000			0.1298
	200.000			0.1176
	300.000			0.1015
	500.000			0.08274

end

begin	Neon			Ne	10	 20.18		 0.0008385

	  1.000		 7409.
	  1.500		 2666.
	  2.000		 1243.
	  3.000		  405.1
	  5.000		   93.39
	 10.000		   11.97
	 15.000		    3.613
	 20.000		    1.606
	 30.000		    0.5923
	 50.000		    0.2579
	100.000		    0.1600
	150.000			0.1370
	200.000			0.1236
	300.000			0.1064
	500.000			0.08664

end

begin	Sodium			Na	11	 22.99		 0.9710

	  1.000		  654.2
	  1.035		  596.0
	  1.072		  542.9

	  1.072		 6435.
	  1.500		 3194.
	  2.000		 1521.
	  3.000		  507.0
	  5.000		  119.4
	 10.000		   15.57
	 15.000		    4.694
	 20.000		    2.057
	 30.000		    0.7197
	 50.000		    0.2804
	100.000		    0.1585
	150.000			0.1335
	200.000			0.1199
	300.000			0.1029
	500.000			0.08372

end

begin	Magnesium		Mg	12	 24.31		 1.740

	  1.000		  922.5
	  1.142		  647.4
	  1.305		  453.0

	  1.305		 5444.
	  1.500		 4004.
	  2.000		 1932.
	  3.000		  658.5
	  5.000		  158.3
	 10.000		   21.05
	 15.000		    6.358
	 20.000		    2.763
	 30.000		    0.9306
	 50.000		    0.3292
	100.000		    0.1686
	150.000			0.1394
	200.000			0.1245
	300.000			0.1065
	500.000			0.08647

end

begin	Aluminum		Al	13	 26.98		 2.699

	  1.000		 1185.
	  1.500		  402.2
	  1.560		  362.1

	  1.560		 3957.
	  2.000		 2263.
	  3.000		  788.0
	  5.000		  193.4
	 10.000		   26.23
	 15.000		    7.955
	 20.000		    3.441
	 30.000		    1.128
	 50.000		    0.3681
	100.000		    0.1704
	150.000			0.1378
	200.000			0.1223
	300.000			0.1042
	500.000			0.08445

end

begin	Silicon			Si	14	 28.09		 2.330

	  1.000		 1570.
	  1.500		  535.5
	  1.839		  309.2

	  1.839		 3192.
	  2.000		 2777.
	  3.000		  978.4
	  5.000		  245.0
	 10.000		   33.89
	 15.000		   10.34
	 20.000		    4.464
	 30.000		    1.436
	 50.000		    0.4385
	100.000		    0.1835
	150.000			0.1448
	200.000			0.1275
	300.000			0.1082
	500.000			0.08748

end

begin	Phosphorus		P	15	 30.97		 2.200

	  1.000		 1913.
	  1.500		  654.7
	  2.000		  301.8
	  2.146		  249.4

	  2.146		 2473.
	  3.000		 1118.
	  5.000		  286.0
	 10.000		   40.35
	 15.000		   12.39
	 20.000		    5.352
	 30.000		    1.700
	 50.000		    0.4916
	100.000		    0.1865
	150.000			0.1432
	200.000			0.1250
	300.000			0.1055
	500.000			0.08511

end

begin	Sulfur			S	16	 32.07		 2.000

	  1.000		 2429.
	  1.500		  834.2
	  2.000		  385.3
	  2.472		  216.8

	  2.472		 2070.
	  3.000		 1339.
	  5.000		  348.7
	 10.000		   50.12
	 15.000		   15.50
	 20.000		    6.708
	 30.000		    2.113
	 50.000		    0.5849
	100.000		    0.2020
	150.000			0.1506
	200.000			0.1302
	300.000			0.1091
	500.000			0.08781

end

begin	Chlorine		Cl	17	 35.45		 0.002995

	  1.000		 2832.
	  1.500		  977.1
	  2.000		  452.0
	  2.822		  177.4

	  2.822		 1637.
	  3.000		 1473.
	  5.000		  390.1
	 10.000		   57.25
	 15.000		   17.84
	 20.000		    7.739
	 30.000		    2.425
	 50.000		    0.6483
	100.000		    0.2050
	150.000			0.1480
	200.000			0.1266
	300.000			0.1054
	500.000			0.08453

end

begin	Argon			Ar	18	 39.95		 0.001662

	  1.000		 3184.
	  1.500		 1105.
	  2.000		  512.0
	  3.000		  170.3
	  3.203		  142.4

	  3.203		 1275.
	  4.000		  757.2
	  5.000		  422.5
	 10.000		   63.16
	 15.000		   19.83
	 20.000		    8.629
	 30.000		    2.697
	 50.000		    0.7012
	100.000		    0.2043
	150.000			0.1427
	200.000			0.1205
	300.000			0.09953
	500.000			0.07958

end

begin	Potassium		K	19	 39.10		 0.8620

	  1.000		 4058.
	  1.500		 1418.
	  2.000		  659.2
	  3.000		  219.8
	  3.607		  132.7

	  3.607		 1201.
	  4.000		  925.6
	  5.000		  518.9
	 10.000		   79.07
	 15.000		   25.03
	 20.000		   10.93
	 30.000		    3.413
	 50.000		    0.8679
	100.000		    0.2345
	150.000			0.1582
	200.000			0.1319
	300.000			0.1080
	500.000			0.08600

end

begin	Calcium			Ca	20	 40.08		 1.550

	  1.000		 4867.
	  1.500		 1714.
	  2.000		  799.9
	  3.000		  267.6
	  4.038		  118.7

	  4.038		 1023.
	  5.000		  602.6
	 10.000		   93.41
	 15.000		   29.79
	 20.000		   13.06
	 30.000		    4.080
	 50.000		    1.019
	100.000		    0.2571
	150.000			0.1674
	200.000			0.1376
	300.000			0.1116
	500.000			0.08851

end

begin	Scandium		Sc	21	 44.96		 2.989

	  1.000		 5238.
	  1.500		 1858.
	  2.000		  870.6
	  3.000		  292.2
	  4.000		  133.2
	  4.493		   96.87

	  4.493		  814.8
	  5.000		  630.5
	 10.000		   99.52
	 15.000		   32.02
	 20.000		   14.09
	 30.000		    4.409
	 50.000		    1.087
	100.000		    0.2577
	150.000			0.1619
	200.000			0.1310
	300.000			0.1052
	500.000			0.08305

end

begin	Titanium		Ti	22	 47.87		 4.540

	  1.000		 5869.
	  1.500		 2096.
	  2.000		  986.0
	  3.000		  332.3
	  4.000		  151.7
	  4.966		   83.8

	  4.966		  687.8
	  6.000		  432.3
	 10.000		  110.7
	 15.000		   35.87
	 20.000		   15.85
	 30.000		    4.972
	 50.000		    1.213
	100.000		    0.2721
	150.000			0.1649
	200.000			0.1314
	300.000			0.1043
	500.000			0.08191

end

begin	Vanadium		V	23	 50.94		 6.110

	  1.000		 6495.
	  1.500		 2342.
	  2.000		 1106.
	  3.000		  374.3
	  5.000		   92.91
	  5.465		   72.77

	  5.465		  587.0
	  6.000		  468.7
	 10.000		  121.8
	 15.000		   39.83
	 20.000		   17.68
	 30.000		    5.564
	 50.000		    1.347
	100.000		    0.2877
	150.000			0.1682
	200.000			0.1318
	300.000			0.1034
	500.000			0.08074

end

begin	Chromium		Cr	24	 52.00		 7.180

	  1.000		 7405.
	  1.500		 2694.
	  2.000		 1277.
	  3.000		  433.9
	  5.000		  108.0
	  5.989		   65.74

	  5.989		  597.7
	  8.000		  251.3
	 10.000		  138.6
	 15.000		   45.71
	 20.000		   20.38
	 30.000		    6.434
	 50.000		    1.550
	100.000		    0.3166
	150.000			0.1788
	200.000			0.1378
	300.000			0.1067
	500.000			0.08281

end

begin	Manganese		Mn	25	 54.94		 7.440

	  1.000		 8093.
	  1.500		 2984.
	  2.000		 1421.
	  3.000		  485.1
	  5.000		  121.2
	  6.539		   58.03

	  6.539		  452.0
	  8.000		  273.4
	 10.000		  151.4
	 15.000		   50.27
	 20.000		   22.53
	 30.000		    7.141
	 50.000		    1.714
	100.000		    0.3367
	150.000			0.1838
	200.000			0.1391
	300.000			0.1062
	500.000			0.08192

end

begin	Iron			Fe	26	 55.85		 7.874

	  1.000		 9085.
	  1.500		 3399.
	  2.000		 1626.
	  3.000		  557.6
	  5.000		  139.8
	  6.000		   84.84
	  7.112		   53.19

	  7.112		  407.6
	  8.000		  305.6
	 10.000		  170.6
	 15.000		   57.08
	 20.000		   25.68
	 30.000		    8.176
	 50.000		    1.958
	100.000		    0.3717
	150.000			0.1964
	200.000			0.1460
	300.000			0.1099
	500.000			0.08414

end

begin	Cobalt			Co	27	 58.93		 8.900

	  1.000		 9796.
	  1.500		 3697.
	  2.000		 1779.
	  3.000		  612.9
	  5.000		  154.3
	  6.000		   93.70
	  7.709		   47.10

	  7.709		  355.5
	 10.000		  184.1
	 15.000		   62.01
	 20.000		   28.03
	 30.000		    8.962
	 50.000		    2.144
	100.000		    0.3949
	150.000			0.2023
	200.000			0.1476
	300.000			0.1094
	500.000			0.08315

end

begin	Nickel			Ni	28	 58.69		 8.902

	  1.000		 9855.
	  1.004		 9753.
	  1.008		 9654.

	  1.008		10990.
	  1.500		 4234.
	  2.000		 2049.
	  3.000		  709.4
	  5.000		  179.3
	  6.000		  109.0
	  8.333		   44.28

	  8.333		  329.4
	 10.000		  209.0
	 15.000		   70.81
	 20.000		   32.20
	 30.000		   10.34
	 50.000		    2.474
	100.000		    0.4440
	150.000			0.2208
	200.000			0.1582
	300.000			0.1154
	500.000			0.08698

end

begin	Copper			Cu	29	 63.55		 8.960

	  1.000		10570.
	  1.047		 9307.
	  1.096		 8242.

	  1.096		 9347.
	  1.500		 4418.
	  2.000		 2154.
	  3.000		  748.8
	  5.000		  189.9
	  8.000		   52.55
	  8.979		   38.29

	  8.979		  278.4
	 10.000		  215.9
	 15.000		   74.05
	 20.000		   33.79
	 30.000		   10.92
	 50.000		    2.613
	100.000		    0.4584
	150.000			0.2217
	200.000			0.1559
	300.000			0.1119
	500.000			0.08362

end

begin	Zinc			Zn	30	 65.39		 7.133

	  1.000		 1553.
	  1.010		 1518.
	  1.020		 1484.

	  1.020		 3804.
	  1.031		 5097.
	  1.043		 6518.

	  1.043		 8274.
	  1.116		 8452.
	  1.194		 7371.

	  1.194		 8396.
	  1.500		 4825.
	  2.000		 2375.
	  3.000		  831.1
	  5.000		  211.8
	  8.000		   58.75
	  9.659		   35.05

	  9.659		  253.6
	 10.000		  233.1
	 15.000		   81.17
	 20.000		   37.19
	 30.000		   12.07
	 50.000		    2.892
	100.000		    0.4973
	150.000			0.2341
	200.000			0.1617
	300.000			0.1141
	500.000			0.08450

end

begin	Gallium			Ga	31	 69.72		 5.904

	  1.000		 1697.
	  1.056		 1492.
	  1.115		 1312.

	  1.115		 3990.
	  1.129		 4887.
	  1.142		 5664.

	  1.142		 7405.
	  1.218		 7138.
	  1.300		 6358.

	  1.300		 7206.
	  1.500		 5087.
	  2.000		 2515.
	  3.000		  885.7
	  5.000		  226.6
	 10.000		   34.21
	 10.367		   30.99

	 10.367		  221.4
	 15.000		   85.37
	 20.000		   39.28
	 30.000		   12.81
	 50.000		    3.076
	100.000		    0.5197
	150.000			0.2387
	200.000			0.1619
	300.000			0.1123
	500.000			0.08236

end

begin	Germanium		Ge	32	 72.61		 5.323

	  1.000		 1893.
	  1.103		 1502.
	  1.217		 1190.

	  1.217		 4389.
	  1.232		 4734.
	  1.248		 4974.

	  1.248		 6698.
	  1.328		 6348.
	  1.414		 5554.

	  1.414		 6287.
	  1.500		 5475.
	  2.000		 2711.
	  3.000		  961.3
	  5.000		  247.2
	 10.000		   37.42
	 11.103		   28.11

	 11.103		  198.1
	 15.000		   91.52
	 20.000		   42.22
	 30.000		   13.85
	 50.000		    3.335
	100.000		    0.5550
	150.000			0.2491
	200.000			0.1661
	300.000			0.1131
	500.000			0.08212

end

begin	Arsenic			As	33	 74.92		 5.730

	  1.000		 2121.
	  1.150		 1523.
	  1.323		 1092.

	  1.323		 4513.
	  1.341		 4469.
	  1.359		 4452.

	  1.359		 6093.
	  1.500		 5227.
	  1.527		 4997.

	  1.527		 5653.
	  2.000		 2931.
	  3.000		 1049.
	  5.000		  270.9
	 10.000		   41.15
	 11.867		   25.77

	 11.867		  179.2
	 15.000		   98.56
	 20.000		   45.64
	 30.000		   15.06
	 50.000		    3.635
	100.000		    0.5971
	150.000			0.2622
	200.000			0.1719
	300.000			0.1150
	500.000			0.08259

end

begin	Selenium		Se	34	 78.96		 4.500

	  1.000		 2317.
	  1.198		 1512.
	  1.436		  981.4

	  1.436		 4347.
	  1.456		 4057.
	  1.476		 3907.

	  1.476		 5186.
	  1.500		 5336.
	  1.654		 4342.

	  1.654		 4915.
	  2.000		 3098.
	  3.000		 1116.
	  5.000		  289.6
	 10.000		   44.14
	 12.658		   23.18

	 12.658		  158.9
	 15.000		  103.3
	 20.000		   48.18
	 30.000		   15.96
	 50.000		    3.864
	100.000		    0.6278
	150.000			0.2703
	200.000			0.1742
	300.000			0.1144
	500.000			0.08129

end

begin	Bromine			Br	35	 79.90		 0.007072

	  1.000		 2624.
	  1.500		 1002.
	  1.550		  925.5

	  1.550		 4289.
	  1.573		 3838.
	  1.596		 3587.

	  1.596		 5097.
	  1.686		 4595.
	  1.782		 3969.

	  1.782		 4495.
	  2.000		 3407.
	  3.000		 1231.
	  5.000		  321.3
	 10.000		   49.12
	 13.474		   21.76

	 13.474		  147.1
	 15.000		  111.9
	 20.000		   52.66
	 30.000		   17.53
	 50.000		    4.264
	100.000		    0.6861
	150.000			0.2899
	200.000			0.1838
	300.000			0.1186
	500.000			0.08328

end

begin	Krypton			Kr	36	 83.80		 0.003478

	  1.000		 2854.
	  1.500		 1093.
	  1.675		  836.1

	  1.675		 3909.
	  1.701		 3409.
	  1.727		 3166.

	  1.727		 4566.
	  1.822		 4014.
	  1.921		 3482.

	  1.921		 3948.
	  2.000		 3599.
	  3.000		 1305.
	  5.000		  342.5
	 10.000		   52.57
	 14.326		   19.71

	 14.326		  131.3
	 15.000		  116.8
	 20.000		   55.48
	 30.000		   18.54
	 50.000		    4.523
	100.000		    0.7221
	150.000			0.2998
	200.000			0.1872
	300.000			0.1186
	500.000			0.08226

end

begin	Rubidium		Rb	37	 85.47		 1.532

	  1.000		 3174.
	  1.500		 1219.
	  1.804		  778.2

	  1.804		 3096.
	  1.834		 2969.
	  1.864		 2861.

	  1.864		 3957.
	  2.000		 3410.
